MESS_DATUM;TT_TU;RF_TU
2023062200;20.6;70.0
2023062201;20.2;69.0
2023062202;20.0;71.0
2023062203;19.4;74.0
2023062204;19.4;76.0
2023062205;20.5;75.0
2023062206;21.2;76.0
2023062207;22.0;73.0
2023062208;23.5;68.0
2023062209;25.8;61.0
2023062210;26.6;58.0
2023062211;23.6;77.0
2023062212;21.8;92.0
2023062213;23.7;82.0
2023062214;25.6;70.0
2023062215;23.2;80.0
2023062216;20.8;93.0
2023062217;21.3;86.0
2023062218;21.6;87.0
2023062219;21.7;90.0
2023062220;19.3;89.0
2023062221;17.1;92.0
2023062222;17.5;88.0
2023062223;17.5;88.0
2023062300;17.0;88.0
2023062301;17.0;87.0
2023062302;16.7;86.0
2023062303;15.9;89.0
2023062304;16.1;87.0
2023062305;16.2;88.0
2023062306;16.3;89.0
2023062307;17.2;85.0
2023062308;19.1;79.0
2023062309;20.2;65.0
2023062310;22.1;61.0
2023062311;21.7;59.0
2023062312;23.7;56.0
2023062313;24.3;43.0
2023062314;25.4;40.0
2023062315;25.6;40.0
2023062316;24.8;41.0
2023062317;24.1;46.0
2023062318;23.7;48.0
2023062319;22.5;56.0
2023062320;19.7;71.0
2023062321;18.0;75.0
2023062322;17.3;81.0
2023062323;16.5;85.0
2023062400;15.0;92.0
2023062401;14.3;95.0
2023062402;13.9;93.0
2023062403;14.1;92.0
2023062404;12.9;91.0
2023062405;14.9;88.0
2023062406;17.5;80.0
2023062407;19.8;71.0
2023062408;22.1;61.0
2023062409;23.5;55.0
2023062410;24.7;50.0
2023062411;26.1;44.0
2023062412;26.9;40.0
2023062413;27.3;37.0
2023062414;27.8;38.0
2023062415;28.6;34.0
2023062416;27.5;36.0
2023062417;27.7;34.0
2023062418;27.1;35.0
2023062419;25.3;41.0
2023062420;21.6;56.0
2023062421;18.1;74.0
2023062422;16.9;81.0
2023062423;16.9;76.0
2023062500;16.7;75.0
2023062501;15.6;85.0
2023062502;13.8;89.0
2023062503;14.3;89.0
2023062504;13.3;89.0
2023062505;15.3;87.0
2023062506;20.0;75.0
2023062507;22.4;59.0
2023062508;24.8;53.0
2023062509;27.1;44.0
2023062510;28.1;36.0
2023062511;28.6;33.0
2023062512;29.2;34.0
2023062513;29.7;33.0
2023062514;30.2;33.0
2023062515;30.4;31.0
2023062516;30.6;32.0
2023062517;30.4;32.0
2023062518;29.6;37.0
2023062519;27.9;44.0
2023062520;25.7;50.0
2023062521;24.7;51.0
2023062522;24.0;51.0
2023062523;21.3;62.0
2023062600;18.5;72.0
2023062601;17.5;80.0
2023062602;17.1;78.0
2023062603;16.8;78.0
2023062604;16.7;80.0
2023062605;20.4;68.0
2023062606;21.1;63.0
2023062607;21.3;64.0
2023062608;21.5;64.0
2023062609;22.0;62.0
2023062610;22.3;62.0
2023062611;22.8;50.0
2023062612;24.1;46.0
2023062613;23.4;45.0
2023062614;23.8;38.0
2023062615;24.8;35.0
2023062616;22.4;38.0
2023062617;22.4;40.0
2023062618;21.3;42.0
2023062619;19.9;48.0
2023062620;18.8;48.0
2023062621;17.8;52.0
2023062622;16.6;58.0
2023062623;14.6;69.0
2023062700;13.0;76.0
2023062701;12.9;77.0
2023062702;12.2;84.0
2023062703;12.2;83.0
2023062704;12.7;83.0
2023062705;13.9;77.0
2023062706;15.8;73.0
2023062707;18.1;62.0
2023062708;19.2;57.0
2023062709;20.8;53.0
2023062710;20.3;49.0
2023062711;21.6;42.0
2023062712;22.1;42.0
2023062713;22.0;40.0
2023062714;22.0;42.0
2023062715;22.2;42.0
2023062716;22.3;41.0
2023062717;21.7;42.0
2023062718;21.0;44.0
2023062719;17.8;66.0
2023062720;16.7;73.0
2023062721;16.4;77.0
2023062722;15.9;78.0
2023062723;15.4;82.0
2023062800;15.7;81.0
2023062801;16.2;71.0
2023062802;15.6;79.0
2023062803;15.0;79.0
2023062804;13.6;84.0
2023062805;15.1;81.0
2023062806;16.4;76.0
2023062807;17.1;68.0
2023062808;17.8;64.0
2023062809;18.3;62.0
2023062810;18.7;61.0
2023062811;19.3;57.0
2023062812;19.4;57.0
2023062813;19.7;54.0
2023062814;20.6;53.0
2023062815;21.4;52.0
2023062816;21.5;54.0
2023062817;22.0;55.0
2023062818;21.6;57.0
2023062819;20.7;62.0
2023062820;20.1;64.0
2023062821;19.6;65.0
2023062822;17.4;75.0
2023062823;18.2;74.0
2023062900;18.5;71.0
2023062901;17.7;77.0
2023062902;18.2;73.0
2023062903;17.7;76.0
2023062904;17.1;81.0
2023062905;18.2;75.0
2023062906;19.2;74.0
2023062907;19.9;71.0
2023062908;21.1;67.0
2023062909;21.5;68.0
2023062910;23.2;61.0
2023062911;24.0;52.0
2023062912;24.0;55.0
2023062913;24.1;56.0
2023062914;23.8;54.0
2023062915;22.5;66.0
2023062916;22.4;69.0
2023062917;23.0;63.0
2023062918;22.9;65.0
2023062919;22.3;63.0
2023062920;20.8;72.0
2023062921;20.1;73.0
2023062922;19.7;73.0
2023062923;18.7;79.0
2023063000;18.0;85.0
2023063001;16.9;92.0
2023063002;15.8;94.0
2023063003;14.6;92.0
2023063004;14.5;93.0
2023063005;14.7;94.0
2023063006;15.0;91.0
2023063007;15.3;86.0
2023063008;15.7;79.0
2023063009;17.7;63.0
2023063010;18.8;58.0
2023063011;20.3;42.0
2023063012;21.3;41.0
2023063013;21.7;43.0
2023063014;21.8;41.0
2023063015;20.8;42.0
2023063016;22.1;40.0
2023063017;21.6;38.0
2023063018;21.0;42.0
2023063019;19.0;58.0
2023063020;16.4;69.0
2023063021;14.9;73.0
2023063022;15.5;69.0
2023063023;15.6;68.0
2023070100;15.3;68.0
2023070101;14.9;70.0
2023070102;15.8;66.0
2023070103;16.4;64.0
2023070104;16.5;63.0
2023070105;17.0;62.0
2023070106;17.6;60.0
2023070107;17.3;64.0
2023070108;16.0;84.0
2023070109;16.7;81.0
2023070110;17.2;81.0
2023070111;17.6;80.0
2023070112;17.2;87.0
2023070113;17.9;88.0
2023070114;18.1;90.0
2023070115;19.4;84.0
2023070116;21.1;73.0
2023070117;21.2;65.0
2023070118;19.8;71.0
2023070119;19.3;73.0
2023070120;18.7;73.0
2023070121;17.2;78.0
2023070122;17.2;76.0
2023070123;16.2;80.0
2023070200;15.3;87.0
2023070201;15.2;89.0
2023070202;15.4;80.0
2023070203;14.3;87.0
2023070204;14.3;85.0
2023070205;15.4;77.0
2023070206;16.0;77.0
2023070207;16.9;72.0
2023070208;17.5;66.0
2023070209;17.8;58.0
2023070210;19.0;58.0
2023070211;20.1;53.0
2023070212;20.1;52.0
2023070213;21.1;47.0
2023070214;21.5;44.0
2023070215;22.8;40.0
2023070216;21.8;42.0
2023070217;21.9;45.0
2023070218;21.1;49.0
2023070219;20.5;51.0
2023070220;19.7;53.0
2023070221;19.6;51.0
2023070222;18.6;53.0
2023070223;16.4;54.0
2023070300;15.6;56.0
2023070301;15.1;58.0
2023070302;13.7;65.0
2023070303;12.5;71.0
2023070304;11.8;74.0
2023070305;13.6;70.0
2023070306;14.5;69.0
2023070307;15.8;68.0
2023070308;17.0;63.0
2023070309;18.1;48.0
2023070310;18.7;46.0
2023070311;20.1;44.0
2023070312;20.1;42.0
2023070313;20.0;43.0
2023070314;21.7;43.0
2023070315;21.6;43.0
2023070316;21.5;45.0
2023070317;21.9;44.0
2023070318;21.6;45.0
2023070319;20.4;46.0
2023070320;18.5;52.0
2023070321;18.1;53.0
2023070322;17.8;54.0
2023070323;16.4;60.0
2023070400;15.7;62.0
2023070401;15.4;64.0
2023070402;15.1;67.0
2023070403;13.9;73.0
2023070404;12.0;80.0
2023070405;13.2;78.0
2023070406;15.1;70.0
2023070407;16.4;66.0
2023070408;18.3;58.0
2023070409;19.0;53.0
2023070410;20.9;45.0
2023070411;21.5;44.0
2023070412;22.4;40.0
2023070413;23.0;38.0
2023070414;23.3;38.0
2023070415;24.0;35.0
2023070416;23.5;38.0
2023070417;23.4;37.0
2023070418;22.4;43.0
2023070419;21.0;53.0
2023070420;19.9;54.0
2023070421;18.3;69.0
2023070422;17.2;75.0
2023070423;17.7;76.0
2023070500;17.1;85.0
2023070501;17.3;83.0
2023070502;17.8;80.0
2023070503;16.8;89.0
2023070504;15.9;81.0
2023070505;14.6;81.0
2023070506;15.4;69.0
2023070507;15.4;59.0
2023070508;15.6;63.0
2023070509;16.3;57.0
2023070510;17.5;50.0
2023070511;19.1;43.0
2023070512;19.2;41.0
2023070513;18.9;50.0
2023070514;18.1;56.0
2023070515;18.8;56.0
2023070516;19.1;54.0
2023070517;18.4;59.0
2023070518;17.9;60.0
2023070519;17.2;64.0
2023070520;16.8;66.0
2023070521;16.0;63.0
2023070522;14.6;75.0
2023070523;13.5;78.0
2023070600;13.8;78.0
2023070601;12.3;84.0
2023070602;11.2;90.0
2023070603;10.7;90.0
2023070604;11.1;88.0
2023070605;11.9;82.0
2023070606;14.2;74.0
2023070607;16.0;61.0
2023070608;17.7;55.0
2023070609;18.9;48.0
2023070610;19.8;43.0
2023070611;21.3;40.0
2023070612;22.2;36.0
2023070613;22.1;36.0
2023070614;23.7;33.0
2023070615;22.9;37.0
2023070616;23.0;36.0
2023070617;23.7;36.0
2023070618;22.6;39.0
2023070619;20.8;46.0
2023070620;17.4;58.0
2023070621;16.4;63.0
2023070622;13.7;75.0
2023070623;12.4;81.0
2023070700;12.6;79.0
2023070701;10.9;86.0
2023070702;10.6;86.0
2023070703;10.1;89.0
2023070704;9.4;92.0
2023070705;10.6;87.0
2023070706;16.0;62.0
2023070707;18.9;55.0
2023070708;21.7;47.0
2023070709;24.5;39.0
2023070710;25.6;32.0
2023070711;27.0;29.0
2023070712;27.4;26.0
2023070713;27.8;25.0
2023070714;28.8;23.0
2023070715;28.9;25.0
2023070716;29.6;23.0
2023070717;29.7;25.0
2023070718;28.5;27.0
2023070719;25.4;36.0
2023070720;23.3;39.0
2023070721;22.5;39.0
2023070722;22.2;40.0
2023070723;22.5;41.0
2023070800;21.7;44.0
2023070801;19.8;51.0
2023070802;16.8;63.0
2023070803;14.3;74.0
2023070804;18.8;54.0
2023070805;19.5;53.0
2023070806;21.5;50.0
2023070807;22.8;48.0
2023070808;26.2;38.0
2023070809;28.4;35.0
2023070810;31.0;30.0
2023070811;31.3;27.0
2023070812;32.0;26.0
2023070813;33.2;27.0
2023070814;34.2;25.0
2023070815;33.8;26.0
2023070816;32.6;32.0
2023070817;31.0;37.0
2023070818;21.8;73.0
2023070819;23.2;64.0
2023070820;21.7;71.0
2023070821;22.3;68.0
2023070822;20.0;77.0
2023070823;21.6;67.0
2023070900;18.9;80.0
2023070901;17.5;90.0
2023070902;17.9;84.0
2023070903;17.2;87.0
2023070904;17.2;88.0
2023070905;20.3;70.0
2023070906;22.4;65.0
2023070907;24.1;62.0
2023070908;26.5;56.0
2023070909;29.4;49.0
2023070910;31.1;44.0
2023070911;33.3;36.0
2023070912;34.8;30.0
2023070913;34.2;31.0
2023070914;31.4;42.0
2023070915;25.6;65.0
2023070916;23.5;77.0
2023070917;21.9;87.0
2023070918;23.2;80.0
2023070919;23.1;84.0
2023070920;21.2;92.0
2023070921;20.5;95.0
2023070922;20.2;95.0
2023070923;20.1;96.0
2023071000;20.4;95.0
2023071001;19.9;95.0
2023071002;20.5;93.0
2023071003;20.4;91.0
2023071004;19.9;90.0
2023071005;19.4;87.0
2023071006;19.7;85.0
2023071007;20.3;81.0
2023071008;20.9;75.0
2023071009;21.6;71.0
2023071010;23.1;60.0
2023071011;24.5;52.0
2023071012;26.1;46.0
2023071013;25.7;46.0
2023071014;25.6;43.0
2023071015;26.5;38.0
2023071016;25.6;40.0
2023071017;26.8;38.0
2023071018;26.1;40.0
2023071019;23.6;52.0
2023071020;20.2;67.0
2023071021;18.9;69.0
2023071022;16.8;79.0
2023071023;15.9;83.0
2023071100;15.6;86.0
2023071101;16.8;79.0
2023071102;17.4;73.0
2023071103;17.4;73.0
2023071104;17.4;72.0
2023071105;17.9;72.0
2023071106;19.8;68.0
2023071107;22.2;60.0
2023071108;24.7;54.0
2023071109;26.9;46.0
2023071110;28.9;41.0
2023071111;30.0;36.0
2023071112;30.7;33.0
2023071113;31.9;29.0
2023071114;32.6;28.0
2023071115;33.0;29.0
2023071116;33.2;27.0
2023071117;31.4;31.0
2023071118;26.6;57.0
2023071119;26.7;57.0
2023071120;24.4;65.0
2023071121;23.4;67.0
2023071122;22.9;70.0
2023071123;21.9;74.0
2023071200;22.2;70.0
2023071201;20.9;69.0
2023071202;20.0;75.0
2023071203;19.6;77.0
2023071204;18.3;80.0
2023071205;17.7;80.0
2023071206;17.7;76.0
2023071207;18.5;74.0
2023071208;19.2;71.0
2023071209;20.4;63.0
2023071210;21.5;55.0
2023071211;21.9;50.0
2023071212;22.7;47.0
2023071213;23.0;43.0
2023071214;25.4;37.0
2023071215;24.9;36.0
2023071216;24.7;38.0
2023071217;24.6;35.0
2023071218;23.3;39.0
2023071219;22.5;41.0
2023071220;21.6;44.0
2023071221;21.1;44.0
2023071222;19.8;47.0
2023071223;18.1;52.0
2023071300;16.3;60.0
2023071301;14.1;69.0
2023071302;13.8;72.0
2023071303;13.4;74.0
2023071304;13.5;75.0
2023071305;15.1;67.0
2023071306;16.5;65.0
2023071307;18.1;62.0
2023071308;18.7;60.0
2023071309;20.3;56.0
2023071310;21.2;53.0
2023071311;21.4;51.0
2023071312;21.9;48.0
2023071313;21.8;49.0
2023071314;23.3;42.0
2023071315;23.7;41.0
2023071316;23.6;41.0
2023071317;20.9;54.0
2023071318;20.4;55.0
2023071319;19.8;55.0
2023071320;18.4;62.0
2023071321;16.9;68.0
2023071322;15.7;74.0
2023071323;15.2;77.0
2023071400;14.4;80.0
2023071401;15.6;77.0
2023071402;15.1;79.0
2023071403;14.0;83.0
2023071404;14.1;82.0
2023071405;15.0;78.0
2023071406;17.5;68.0
2023071407;19.1;63.0
2023071408;20.8;54.0
2023071409;22.3;52.0
2023071410;22.9;42.0
2023071411;24.8;39.0
2023071412;25.1;37.0
2023071413;25.9;33.0
2023071414;26.2;36.0
2023071415;26.2;38.0
2023071416;28.3;33.0
2023071417;27.6;35.0
2023071418;27.8;32.0
2023071419;26.3;32.0
2023071420;24.3;40.0
2023071421;23.8;41.0
2023071422;23.3;42.0
2023071423;23.2;41.0
2023071500;22.9;42.0
2023071501;20.8;50.0
2023071502;22.0;46.0
2023071503;21.2;49.0
2023071504;22.0;47.0
2023071505;19.6;58.0
2023071506;22.8;50.0
2023071507;23.8;50.0
2023071508;21.6;64.0
2023071509;19.0;84.0
2023071510;19.6;88.0
2023071511;19.8;90.0
2023071512;20.6;84.0
2023071513;22.7;76.0
2023071514;23.2;75.0
2023071515;24.0;72.0
2023071516;24.6;60.0
2023071517;25.5;55.0
2023071518;24.4;54.0
2023071519;23.9;55.0
2023071520;22.5;61.0
2023071521;22.0;63.0
2023071522;22.0;62.0
2023071523;21.2;62.0
2023071600;20.6;66.0
2023071601;19.2;70.0
2023071602;17.8;74.0
2023071603;18.1;70.0
2023071604;17.5;70.0
2023071605;17.7;69.0
2023071606;18.7;63.0
2023071607;19.0;55.0
2023071608;20.2;49.0
2023071609;21.6;44.0
2023071610;22.5;43.0
2023071611;23.2;40.0
2023071612;23.7;39.0
2023071613;22.9;39.0
2023071614;23.6;40.0
2023071615;24.0;37.0
2023071616;23.9;36.0
2023071617;23.3;39.0
2023071618;22.9;40.0
2023071619;21.9;42.0
2023071620;18.6;55.0
2023071621;17.8;55.0
2023071622;17.6;55.0
2023071623;17.8;56.0
2023071700;14.2;70.0
2023071701;15.7;65.0
2023071702;16.8;69.0
2023071703;15.7;74.0
2023071704;13.7;83.0
2023071705;14.6;82.0
2023071706;17.8;66.0
2023071707;17.7;64.0
2023071708;19.6;56.0
2023071709;21.1;47.0
2023071710;22.4;44.0
2023071711;22.6;41.0
2023071712;23.1;39.0
2023071713;24.4;36.0
2023071714;23.7;35.0
2023071715;24.5;36.0
2023071716;23.3;43.0
2023071717;22.1;45.0
2023071718;17.5;60.0
2023071719;17.6;62.0
2023071720;16.0;70.0
2023071721;13.2;81.0
2023071722;12.8;87.0
2023071723;13.0;87.0
2023071800;12.6;87.0
2023071801;11.6;89.0
2023071802;12.0;87.0
2023071803;10.1;91.0
2023071804;9.3;91.0
2023071805;10.7;88.0
2023071806;14.8;78.0
2023071807;17.3;64.0
2023071808;19.6;59.0
2023071809;21.6;49.0
2023071810;21.9;39.0
2023071811;22.2;42.0
2023071812;23.9;39.0
2023071813;24.3;39.0
2023071814;26.2;36.0
2023071815;25.5;36.0
2023071816;25.8;36.0
2023071817;25.5;36.0
2023071818;25.2;37.0
2023071819;23.5;43.0
2023071820;19.9;57.0
2023071821;18.3;62.0
2023071822;16.5;71.0
2023071823;15.5;76.0
2023071900;14.2;82.0
2023071901;13.0;86.0
2023071902;13.7;83.0
2023071903;12.4;89.0
2023071904;11.4;90.0
2023071905;12.3;89.0
2023071906;15.5;77.0
2023071907;16.5;72.0
2023071908;16.6;80.0
2023071909;19.1;66.0
2023071910;20.8;57.0
2023071911;22.3;49.0
2023071912;22.5;47.0
2023071913;23.3;49.0
2023071914;23.3;45.0
2023071915;25.1;37.0
2023071916;23.3;44.0
2023071917;22.5;45.0
2023071918;21.9;54.0
2023071919;20.6;57.0
2023071920;20.0;58.0
2023071921;19.0;63.0
2023071922;18.0;67.0
2023071923;18.5;66.0
2023072000;16.9;73.0
2023072001;17.3;72.0
2023072002;16.7;78.0
2023072003;16.0;82.0
2023072004;15.0;85.0
2023072005;15.9;81.0
2023072006;16.6;77.0
2023072007;17.1;75.0
2023072008;18.3;67.0
2023072009;20.0;60.0
2023072010;20.2;54.0
2023072011;20.5;53.0
2023072012;20.8;49.0
2023072013;21.8;45.0
2023072014;21.8;43.0
2023072015;23.0;40.0
2023072016;23.0;35.0
2023072017;22.4;40.0
2023072018;22.1;45.0
2023072019;20.2;51.0
2023072020;17.5;63.0
2023072021;16.8;65.0
2023072022;15.9;82.0
2023072023;15.6;81.0
2023072100;15.7;79.0
2023072101;14.2;85.0
2023072102;13.4;88.0
2023072103;14.3;88.0
2023072104;14.1;93.0
2023072105;14.4;94.0
2023072106;15.4;90.0
2023072107;16.0;88.0
2023072108;16.7;83.0
2023072109;18.8;72.0
2023072110;20.2;68.0
2023072111;21.2;53.0
2023072112;20.3;53.0
2023072113;18.7;65.0
2023072114;19.0;62.0
2023072115;19.3;52.0
2023072116;17.9;56.0
2023072117;18.0;56.0
2023072118;18.4;58.0
2023072119;18.4;58.0
2023072120;16.5;64.0
2023072121;15.0;67.0
2023072122;13.0;74.0
2023072123;12.1;78.0
2023072200;12.1;79.0
2023072201;11.1;86.0
2023072202;11.1;89.0
2023072203;11.6;85.0
2023072204;11.8;81.0
2023072205;11.7;81.0
2023072206;13.0;79.0
2023072207;15.6;67.0
2023072208;18.3;55.0
2023072209;18.7;50.0
2023072210;21.2;44.0
2023072211;22.2;38.0
2023072212;22.0;34.0
2023072213;23.3;30.0
2023072214;24.4;29.0
2023072215;25.3;29.0
2023072216;24.1;31.0
2023072217;23.4;35.0
2023072218;22.5;38.0
2023072219;21.9;40.0
2023072220;21.0;44.0
2023072221;19.0;54.0
2023072222;17.8;59.0
2023072223;18.0;57.0
2023072300;18.0;58.0
2023072301;17.9;59.0
2023072302;17.1;61.0
2023072303;19.2;52.0
2023072304;18.8;53.0
2023072305;18.6;54.0
2023072306;19.1;55.0
2023072307;19.8;54.0
2023072308;17.4;64.0
2023072309;16.1;81.0
2023072310;16.8;84.0
2023072311;17.1;86.0
2023072312;19.4;71.0
2023072313;20.6;65.0
2023072314;21.7;62.0
2023072315;21.7;62.0
2023072316;21.3;66.0
2023072317;22.0;63.0
2023072318;21.3;65.0
2023072319;19.3;79.0
2023072320;17.7;92.0
2023072321;17.7;94.0
2023072322;18.0;90.0
2023072323;18.3;87.0
2023072400;17.5;92.0
2023072401;17.8;88.0
2023072402;17.4;88.0
2023072403;17.3;90.0
2023072404;16.7;89.0
2023072405;18.1;82.0
2023072406;19.2;78.0
2023072407;19.5;74.0
2023072408;20.0;71.0
2023072409;21.5;63.0
2023072410;21.5;61.0
2023072411;22.6;56.0
2023072412;22.3;62.0
2023072413;19.9;76.0
2023072414;18.7;85.0
2023072415;18.9;87.0
2023072416;20.2;74.0
2023072417;20.1;67.0
2023072418;16.8;79.0
2023072419;16.0;86.0
2023072420;16.1;83.0
2023072421;16.2;81.0
2023072422;16.2;83.0
2023072423;15.9;86.0
2023072500;15.4;90.0
2023072501;15.4;88.0
2023072502;13.9;92.0
2023072503;13.4;92.0
2023072504;13.3;95.0
2023072505;12.9;95.0
2023072506;14.5;85.0
2023072507;14.4;84.0
2023072508;15.2;77.0
2023072509;16.1;70.0
2023072510;16.5;65.0
2023072511;17.0;61.0
2023072512;18.8;55.0
2023072513;17.5;56.0
2023072514;16.5;63.0
2023072515;17.6;59.0
2023072516;18.4;48.0
2023072517;17.4;56.0
2023072518;17.1;60.0
2023072519;16.5;66.0
2023072520;14.2;81.0
2023072521;13.0;86.0
2023072522;11.5;92.0
2023072523;10.7;92.0
2023072600;10.4;92.0
2023072601;11.5;90.0
2023072602;12.0;89.0
2023072603;11.9;88.0
2023072604;11.9;90.0
2023072605;12.5;86.0
2023072606;13.1;85.0
2023072607;14.9;75.0
2023072608;16.8;71.0
2023072609;16.9;63.0
2023072610;18.5;56.0
2023072611;16.4;66.0
2023072612;11.1;93.0
2023072613;16.2;67.0
2023072614;17.0;69.0
2023072615;20.3;54.0
2023072616;20.5;47.0
2023072617;20.4;46.0
2023072618;20.8;46.0
2023072619;19.2;50.0
2023072620;17.1;70.0
2023072621;16.6;72.0
2023072622;16.3;73.0
2023072623;15.9;74.0
2023072700;15.1;77.0
2023072701;16.3;69.0
2023072702;16.9;64.0
2023072703;16.3;68.0
2023072704;14.0;88.0
2023072705;14.2;89.0
2023072706;13.7;94.0
2023072707;13.9;96.0
2023072708;14.9;94.0
2023072709;15.5;94.0
2023072710;16.1;92.0
2023072711;16.8;93.0
2023072712;17.7;92.0
2023072713;18.3;90.0
2023072714;18.5;86.0
2023072715;18.5;89.0
2023072716;18.5;89.0
2023072717;18.0;92.0
2023072718;17.9;94.0
2023072719;17.9;95.0
2023072720;17.8;95.0
2023072721;17.7;95.0
2023072722;17.1;94.0
2023072723;16.5;94.0
2023072800;16.3;95.0
2023072801;16.3;94.0
2023072802;16.6;93.0
2023072803;16.4;96.0
2023072804;16.5;96.0
2023072805;16.8;96.0
2023072806;17.1;96.0
2023072807;17.5;96.0
2023072808;18.3;93.0
2023072809;19.5;88.0
2023072810;21.5;78.0
2023072811;20.9;82.0
2023072812;20.9;81.0
2023072813;21.6;80.0
2023072814;22.3;75.0
2023072815;20.7;92.0
2023072816;22.1;78.0
2023072817;21.5;78.0
2023072818;21.6;81.0
2023072819;19.8;91.0
2023072820;19.5;92.0
2023072821;19.4;91.0
2023072822;19.1;91.0
2023072823;19.0;87.0
2023072900;18.9;89.0
2023072901;18.7;91.0
2023072902;18.5;91.0
2023072903;18.5;94.0
2023072904;18.1;95.0
2023072905;17.6;94.0
2023072906;17.9;93.0
2023072907;18.4;90.0
2023072908;18.8;83.0
2023072909;19.6;78.0
2023072910;19.8;76.0
2023072911;20.1;71.0
2023072912;19.2;82.0
2023072913;21.8;68.0
2023072914;20.0;81.0
2023072915;20.1;81.0
2023072916;21.3;75.0
2023072917;19.7;82.0
2023072918;18.6;90.0
2023072919;18.1;91.0
2023072920;16.8;91.0
2023072921;16.7;95.0
2023072922;16.5;96.0
2023072923;17.0;93.0
2023073000;16.2;93.0
2023073001;15.9;92.0
2023073002;15.6;90.0
2023073003;15.8;92.0
2023073004;15.6;90.0
2023073005;16.2;82.0
2023073006;16.2;75.0
2023073007;15.5;84.0
2023073008;16.3;79.0
2023073009;17.1;72.0
2023073010;18.6;64.0
2023073011;18.7;60.0
2023073012;19.9;55.0
2023073013;20.2;55.0
2023073014;21.5;51.0
2023073015;21.8;47.0
2023073016;22.5;48.0
2023073017;21.3;49.0
2023073018;21.1;48.0
2023073019;17.5;76.0
2023073020;16.5;82.0
2023073021;15.7;91.0
2023073022;16.3;84.0
2023073023;16.8;79.0
2023073100;17.0;80.0
2023073101;17.8;76.0
2023073102;17.4;77.0
2023073103;17.2;80.0
2023073104;17.5;76.0
2023073105;17.5;76.0
2023073106;18.0;75.0
2023073107;17.5;82.0
2023073108;18.0;81.0
2023073109;17.1;89.0
2023073110;17.2;90.0
2023073111;18.3;84.0
2023073112;18.1;83.0
2023073113;19.9;71.0
2023073114;20.7;68.0
2023073115;20.4;66.0
2023073116;19.9;68.0
2023073117;17.4;87.0
2023073118;17.1;90.0
2023073119;16.5;94.0
2023073120;16.6;94.0
2023073121;16.7;92.0
2023073122;16.8;91.0
2023073123;16.5;94.0
2023080100;16.6;93.0
2023080101;16.9;94.0
2023080102;16.7;95.0
2023080103;16.6;92.0
2023080104;15.9;91.0
2023080105;15.7;89.0
2023080106;15.6;89.0
2023080107;16.3;82.0
2023080108;17.4;76.0
2023080109;17.9;73.0
2023080110;19.4;66.0
2023080111;20.7;62.0
2023080112;21.2;55.0
2023080113;19.4;65.0
2023080114;21.6;56.0
2023080115;18.7;68.0
2023080116;19.1;61.0
2023080117;18.0;68.0
2023080118;17.5;72.0
2023080119;16.5;75.0
2023080120;16.6;76.0
2023080121;15.9;82.0
2023080122;15.1;87.0
2023080123;15.6;84.0
2023080200;14.9;90.0
2023080201;15.2;87.0
2023080202;15.6;85.0
2023080203;14.5;94.0
2023080204;14.7;92.0
2023080205;15.1;92.0
2023080206;15.8;89.0
2023080207;15.3;94.0
2023080208;16.6;89.0
2023080209;17.4;85.0
2023080210;17.6;90.0
2023080211;19.0;87.0
2023080212;22.0;76.0
2023080213;20.7;82.0
2023080214;21.9;71.0
2023080215;22.4;68.0
2023080216;21.8;73.0
2023080217;22.7;53.0
2023080218;16.3;90.0
2023080219;17.2;86.0
2023080220;16.4;92.0
2023080221;17.6;77.0
2023080222;18.6;68.0
2023080223;18.1;72.0
2023080300;16.5;84.0
2023080301;16.5;84.0
2023080302;17.5;74.0
2023080303;17.2;76.0
2023080304;15.5;90.0
2023080305;15.3;94.0
2023080306;15.9;89.0
2023080307;17.1;79.0
2023080308;17.3;78.0
2023080309;18.2;73.0
2023080310;17.9;76.0
2023080311;18.6;74.0
2023080312;20.3;67.0
2023080313;19.6;71.0
2023080314;20.9;61.0
2023080315;18.0;81.0
2023080316;18.1;81.0
2023080317;16.5;90.0
2023080318;16.0;92.0
2023080319;16.6;89.0
2023080320;16.2;87.0
2023080321;15.5;94.0
2023080322;15.7;94.0
2023080323;15.4;94.0
2023080400;14.5;95.0
2023080401;14.9;93.0
2023080402;14.8;93.0
2023080403;14.7;90.0
2023080404;13.5;93.0
2023080405;14.4;92.0
2023080406;14.9;92.0
2023080407;15.5;88.0
2023080408;16.2;84.0
2023080409;16.7;81.0
2023080410;17.1;79.0
2023080411;17.7;75.0
2023080412;18.9;66.0
2023080413;19.3;62.0
2023080414;20.6;63.0
2023080415;20.2;58.0
2023080416;19.4;66.0
2023080417;19.8;65.0
2023080418;18.6;67.0
2023080419;16.8;74.0
2023080420;14.2;89.0
2023080421;13.4;92.0
2023080422;14.1;89.0
2023080423;14.5;91.0
2023080500;13.6;96.0
2023080501;13.8;96.0
2023080502;13.3;97.0
2023080503;12.5;97.0
2023080504;11.7;98.0
2023080505;11.6;98.0
2023080506;14.0;94.0
2023080507;15.0;86.0
2023080508;16.2;82.0
2023080509;17.1;76.0
2023080510;18.8;67.0
2023080511;19.3;67.0
2023080512;19.5;70.0
2023080513;20.2;64.0
2023080514;17.2;84.0
2023080515;16.9;89.0
2023080516;17.2;88.0
2023080517;16.8;91.0
2023080518;17.1;77.0
