MESS_DATUM;V_N
2023080202;7
2023080203;8
2023080204;8
2023080205;8
2023080206;8
2023080207;8
2023080208;8
2023080209;8
2023080210;8
2023080211;8
2023080212;7
2023080213;7
2023080214;7
2023080215;6
2023080216;6
2023080217;1
2023080218;7
2023080219;5
2023080220;8
2023080221;7
2023080222;8
2023080223;8
2023080300;7
2023080301;8
2023080302;8
2023080303;7
2023080304;7
2023080305;8
2023080306;8
2023080307;8
2023080308;8
2023080309;8
2023080310;8
2023080311;8
2023080312;7
2023080313;8
2023080314;8
2023080315;8
2023080316;8
2023080317;8
2023080318;7
2023080319;7
2023080320;8
2023080321;8
2023080322;7
2023080323;8
2023080400;6
2023080401;8
2023080402;8
2023080403;8
2023080404;8
2023080405;7
2023080406;8
2023080407;8
2023080408;8
2023080409;8
2023080410;8
2023080411;7
2023080412;7
2023080413;7
2023080414;7
2023080415;7
2023080416;8
2023080417;7
2023080418;8
2023080419;6
2023080420;1
2023080421;6
2023080422;8
2023080423;8
2023080500;6
2023080501;7
2023080502;0
2023080503;0
2023080504;0
2023080505;6
2023080506;8
2023080507;3
2023080508;7
2023080509;7
2023080510;2
2023080511;7
2023080512;8
2023080513;8
2023080514;8
2023080515;7
2023080516;8
2023080517;8
2023080518;8
2023080519;8
2023080520;8
2023080521;8
2023080522;6
2023080523;5
2023080600;8
2023080601;5
2023080602;8
2023080603;8
2023080604;8
2023080605;7
2023080606;8
2023080607;7
2023080608;7
2023080609;8
2023080610;7
2023080611;7
2023080612;7
2023080613;8
2023080614;8
2023080615;8
2023080616;8
2023080617;8
2023080618;8
2023080619;7
2023080620;8
2023080621;8
2023080622;8
2023080623;8
2023080700;7
2023080701;8
2023080702;8
2023080703;8
2023080704;8
2023080705;8
2023080706;8
2023080707;8
2023080708;8
2023080709;8
2023080710;8
2023080711;7
2023080712;5
2023080713;2
2023080714;5
2023080715;5
2023080716;6
2023080717;7
2023080718;8
2023080719;4
2023080720;4
2023080721;4
2023080722;8
2023080723;8
2023080800;8
2023080801;7
2023080802;4
2023080803;0
2023080804;0
2023080805;0
2023080806;8
2023080807;8
2023080808;7
2023080809;7
2023080810;8
2023080811;8
2023080812;8
2023080813;8
2023080814;8
2023080815;8
2023080816;7
2023080817;8
2023080818;8
2023080819;8
2023080820;8
2023080821;8
2023080822;8
2023080823;8
2023080900;7
2023080901;8
2023080902;8
2023080903;8
2023080904;7
2023080905;8
2023080906;8
2023080907;8
2023080908;4
2023080909;6
2023080910;7
2023080911;8
2023080912;8
2023080913;8
2023080914;7
2023080915;2
2023080916;7
2023080917;0
2023080918;0
2023080919;2
2023080920;5
2023080921;0
2023080922;0
2023080923;0
2023081000;3
2023081001;8
2023081002;8
2023081003;8
2023081004;0
2023081005;8
2023081006;8
2023081007;2
2023081008;0
2023081009;0
2023081010;0
2023081011;0
2023081012;0
2023081013;0
2023081014;0
2023081015;0
2023081016;0
2023081017;0
2023081018;0
2023081019;0
2023081020;0
2023081021;0
2023081022;0
2023081023;0
2023081100;0
2023081101;0
2023081102;2
2023081103;0
2023081104;0
2023081105;0
2023081106;0
2023081107;0
2023081108;0
2023081109;0
2023081110;0
2023081111;3
2023081112;3
2023081113;8
2023081114;8
2023081115;8
2023081116;8
2023081117;4
2023081118;4
2023081119;8
2023081120;8
2023081121;8
2023081122;8
2023081123;8
2023081200;8
2023081201;8
2023081202;8
2023081203;8
2023081204;8
2023081205;2
2023081206;8
2023081207;8
2023081208;8
2023081209;8
2023081210;8
2023081211;8
2023081212;8
2023081213;7
2023081214;8
2023081215;7
2023081216;6
2023081217;8
2023081218;8
2023081219;8
2023081220;8
2023081221;8
2023081222;8
2023081223;3
2023081300;7
2023081301;8
2023081302;8
2023081303;7
2023081304;8
2023081305;8
2023081306;8
2023081307;8
2023081308;8
2023081309;8
2023081310;8
2023081311;8
2023081312;8
2023081313;8
2023081314;7
2023081315;8
2023081316;7
2023081317;3
2023081318;6
2023081319;4
2023081320;7
2023081321;4
2023081322;3
2023081323;0
2023081400;0
2023081401;4
2023081402;1
2023081403;0
2023081404;0
2023081405;0
2023081406;6
2023081407;8
2023081408;8
2023081409;5
2023081410;8
2023081411;8
2023081412;8
2023081413;8
2023081414;8
2023081415;8
2023081416;8
2023081417;7
2023081418;7
2023081419;8
2023081420;6
2023081421;3
2023081422;7
2023081423;7
2023081500;8
2023081501;7
2023081502;6
2023081503;8
2023081504;8
2023081505;8
2023081506;8
2023081507;7
2023081508;8
2023081509;7
2023081510;7
2023081511;7
2023081512;7
2023081513;8
2023081514;8
2023081515;8
2023081516;8
2023081517;1
2023081518;0
2023081519;1
2023081520;8
2023081521;7
2023081522;6
2023081523;7
2023081600;5
2023081601;7
2023081602;7
2023081603;8
2023081604;8
2023081605;8
2023081606;8
2023081607;8
2023081608;8
2023081609;8
2023081610;8
2023081611;2
2023081612;4
2023081613;4
2023081614;5
2023081615;6
2023081616;8
2023081617;8
2023081618;8
2023081619;8
2023081620;8
2023081621;8
2023081622;8
2023081623;7
2023081700;8
2023081701;7
2023081702;8
2023081703;8
2023081704;8
2023081705;8
2023081706;8
2023081707;8
2023081708;8
2023081709;8
2023081710;8
2023081711;8
2023081712;8
2023081713;8
2023081714;8
2023081715;6
2023081716;2
2023081717;1
2023081718;7
2023081719;3
2023081720;0
2023081721;3
2023081722;0
2023081723;3
2023081800;0
2023081801;0
2023081802;0
2023081803;0
2023081804;5
2023081805;8
2023081806;8
2023081807;8
2023081808;8
2023081809;5
2023081810;2
2023081811;6
2023081812;2
2023081813;0
2023081814;2
2023081815;5
2023081816;2
2023081817;0
2023081818;0
2023081819;8
2023081820;8
2023081821;0
2023081822;6
2023081823;7
2023081900;8
2023081901;6
2023081902;8
2023081903;8
2023081904;8
2023081905;8
2023081906;8
2023081907;8
2023081908;8
2023081909;8
2023081910;8
2023081911;2
2023081912;8
2023081913;6
2023081914;8
2023081915;8
2023081916;8
2023081917;8
2023081918;7
2023081919;8
2023081920;8
2023081921;1
2023081922;1
2023081923;8
2023082000;5
2023082001;7
2023082002;1
2023082003;3
2023082004;5
2023082005;7
2023082006;3
2023082007;2
2023082008;1
2023082009;0
2023082010;2
2023082011;4
2023082012;2
2023082013;6
2023082014;2
2023082015;6
2023082016;0
2023082017;1
2023082018;3
2023082019;0
2023082020;0
2023082021;2
2023082022;0
2023082023;0
2023082100;0
2023082101;2
2023082102;3
2023082103;3
2023082104;5
2023082105;1
2023082106;0
2023082107;1
2023082108;0
2023082109;0
2023082110;0
2023082111;0
2023082112;6
2023082113;1
2023082114;0
2023082115;1
2023082116;3
2023082117;0
2023082118;0
2023082119;0
2023082120;6
2023082121;5
2023082122;1
2023082123;0
2023082200;7
2023082201;7
2023082202;7
2023082203;1
2023082204;0
2023082205;0
2023082206;7
2023082207;7
2023082208;8
2023082209;8
2023082210;8
2023082211;7
2023082212;8
2023082213;8
2023082214;8
2023082215;8
2023082216;8
2023082217;8
2023082218;7
2023082219;2
2023082220;3
2023082221;0
2023082222;0
2023082223;5
2023082300;3
2023082301;0
2023082302;0
2023082303;0
2023082304;0
2023082305;0
2023082306;0
2023082307;0
2023082308;0
2023082310;0
2023082311;0
2023082312;2
2023082313;0
2023082314;0
2023082315;0
2023082316;0
2023082317;0
2023082318;0
2023082319;0
2023082320;0
2023082321;0
2023082322;0
2023082323;6
2023082400;4
2023082401;4
2023082402;4
2023082403;8
2023082404;8
2023082405;8
2023082406;7
2023082407;7
2023082408;0
2023082409;7
2023082410;7
2023082411;8
2023082412;8
2023082413;8
2023082414;8
2023082415;8
2023082416;7
2023082417;8
2023082418;8
2023082419;8
2023082420;8
2023082421;7
2023082422;5
2023082423;2
2023082500;0
2023082501;0
2023082502;4
2023082503;2
2023082504;3
2023082505;7
2023082506;7
2023082507;8
2023082508;7
2023082509;8
2023082510;8
2023082511;8
2023082512;8
2023082513;7
2023082514;8
2023082515;7
2023082516;7
2023082517;8
2023082518;8
2023082519;8
2023082520;8
2023082521;8
2023082522;7
2023082523;8
2023082600;7
2023082601;7
2023082602;8
2023082603;0
2023082604;0
2023082605;0
2023082606;0
2023082607;0
2023082608;0
2023082609;5
2023082610;3
2023082611;7
2023082612;7
2023082613;7
2023082614;2
2023082615;7
2023082616;8
2023082617;2
2023082618;6
2023082619;3
2023082620;0
2023082621;5
2023082622;7
2023082623;0
2023082700;8
2023082701;8
2023082702;8
2023082703;8
2023082704;7
2023082705;8
2023082706;8
2023082707;8
2023082708;8
2023082709;8
2023082710;8
2023082711;7
2023082712;8
2023082713;4
2023082714;6
2023082715;7
2023082716;5
2023082717;2
2023082718;4
2023082719;0
2023082720;0
2023082721;0
2023082722;0
2023082723;0
2023082800;2
2023082801;0
2023082802;0
2023082803;7
2023082804;7
2023082805;6
2023082806;6
2023082807;8
2023082808;8
2023082809;8
2023082810;8
2023082811;8
2023082812;8
2023082813;8
2023082814;8
2023082815;8
2023082816;8
2023082817;8
2023082818;8
2023082819;8
2023082820;8
2023082821;8
2023082822;8
2023082823;8
2023082900;7
2023082901;8
2023082902;8
2023082903;8
2023082904;8
2023082905;8
2023082906;8
2023082907;8
2023082908;8
2023082909;8
2023082910;8
2023082911;8
2023082912;8
2023082913;8
2023082914;8
2023082915;8
2023082916;8
2023082917;7
2023082918;7
2023082919;8
2023082920;1
2023082921;8
2023082922;7
2023082923;8
2023083000;8
2023083001;7
2023083002;8
2023083003;8
2023083004;8
2023083005;7
2023083006;3
2023083007;0
2023083008;0
2023083009;2
2023083010;7
2023083011;7
2023083012;7
2023083013;7
2023083014;8
2023083015;7
2023083016;8
2023083017;7
2023083018;8
2023083019;6
2023083020;0
2023083021;4
2023083022;7
2023083023;8
2023083100;8
2023083101;8
2023083102;7
2023083103;7
2023083104;7
2023083105;8
2023083106;5
2023083107;0
2023083108;0
2023083109;5
2023083110;7
2023083111;8
2023083112;6
2023083113;8
2023083114;7
2023083115;8
2023083116;8
2023083117;8
2023083118;8
2023083119;8
2023083120;8
2023083121;8
2023083122;8
2023083123;8
2023090100;7
2023090101;8
2023090102;8
2023090103;8
2023090104;8
2023090105;8
2023090106;8
2023090107;8
2023090108;8
2023090109;8
2023090110;8
2023090111;8
2023090112;7
2023090113;7
2023090114;8
2023090115;8
2023090116;8
2023090117;7
2023090118;8
2023090119;8
2023090120;8
2023090121;8
2023090122;8
2023090123;8
2023090200;8
2023090201;8
2023090202;8
2023090203;7
2023090204;8
2023090205;8
2023090206;8
2023090207;8
2023090208;7
2023090209;7
2023090210;8
2023090211;8
2023090212;7
2023090213;7
2023090214;7
2023090215;4
2023090216;4
2023090217;7
2023090218;2
2023090219;1
2023090220;8
2023090221;8
2023090222;8
2023090223;8
2023090300;3
2023090301;2
2023090302;6
2023090303;8
2023090304;8
2023090305;8
2023090306;8
2023090307;8
2023090308;8
2023090309;8
2023090310;7
2023090311;7
2023090312;7
2023090313;8
2023090314;8
2023090315;8
2023090316;8
2023090317;5
2023090318;8
2023090319;8
2023090320;8
2023090321;8
2023090322;3
2023090323;8
2023090400;7
2023090401;6
2023090402;5
2023090403;5
2023090404;4
2023090405;7
2023090406;0
2023090407;0
2023090408;4
2023090409;0
2023090410;7
2023090411;4
2023090412;6
2023090413;8
2023090414;8
2023090415;8
2023090416;4
2023090417;4
2023090418;8
2023090419;8
2023090420;8
2023090421;8
2023090422;8
2023090423;7
2023090500;0
2023090501;0
2023090502;0
2023090503;0
2023090504;0
2023090505;0
2023090506;0
2023090507;0
2023090508;0
2023090509;0
2023090510;0
2023090511;0
2023090512;0
2023090513;0
2023090514;5
2023090515;5
2023090516;8
2023090517;7
2023090518;6
2023090519;0
2023090520;0
2023090521;0
2023090522;0
2023090523;0
2023090600;0
2023090601;0
2023090602;0
2023090603;0
2023090604;0
2023090605;0
2023090606;0
2023090607;0
2023090608;0
2023090609;0
2023090610;0
2023090611;0
2023090612;0
2023090613;0
2023090614;0
2023090615;0
2023090616;0
2023090617;0
2023090618;0
2023090619;0
2023090620;0
2023090621;2
2023090622;1
2023090623;7
2023090700;7
2023090701;8
2023090702;1
2023090703;0
2023090704;0
2023090705;0
2023090706;0
2023090707;0
2023090708;0
2023090709;0
2023090710;0
2023090711;0
2023090712;0
2023090713;0
2023090714;0
2023090715;0
2023090716;0
2023090717;0
2023090718;0
2023090719;0
2023090720;0
2023090721;0
2023090722;0
2023090723;0
2023090800;0
2023090801;0
2023090802;0
2023090803;0
2023090804;0
2023090805;0
2023090806;0
2023090807;0
2023090808;0
2023090809;0
2023090810;0
2023090811;0
2023090812;0
2023090813;0
2023090819;0
2023090820;0
2023090821;0
2023090822;0
2023090823;0
2023090900;0
2023090901;5
2023090902;0
2023090903;0
2023090904;0
2023090905;0
2023090906;0
2023090907;0
2023090908;2
2023090909;0
2023090910;0
2023090919;0
2023090920;0
2023090921;0
2023090922;5
2023090923;2
2023091000;0
2023091001;0
2023091002;0
2023091003;0
2023091004;0
2023091005;0
2023091006;0
2023091007;0
2023091008;0
2023091009;0
2023091010;0
2023091019;7
2023091020;8
2023091021;8
2023091022;3
2023091023;0
2023091100;0
2023091101;0
2023091102;0
2023091103;0
2023091104;0
2023091105;0
2023091106;0
2023091107;7
2023091108;7
2023091109;1
2023091110;0
2023091119;7
2023091120;7
2023091121;8
2023091122;8
2023091123;8
2023091200;8
2023091201;8
2023091202;8
2023091203;6
2023091204;7
2023091205;8
2023091206;8
2023091207;7
2023091208;8
2023091209;8
2023091210;7
2023091211;7
2023091212;4
2023091215;8
2023091216;7
2023091217;8
2023091218;7
2023091219;8
2023091220;8
2023091221;8
2023091222;8
2023091223;8
2023091300;8
2023091301;8
2023091302;8
2023091303;7
2023091304;8
2023091305;8
2023091306;8
2023091307;8
2023091308;8
2023091309;8
2023091310;8
2023091311;8
2023091312;8
2023091313;6
2023091314;8
2023091315;8
2023091316;8
2023091317;8
2023091318;8
2023091319;8
2023091320;7
2023091321;8
2023091322;8
2023091323;6
2023091400;1
2023091401;0
2023091402;8
2023091403;7
2023091404;1
2023091405;7
2023091406;0
2023091407;7
2023091408;8
2023091409;8
2023091410;7
2023091411;7
2023091412;7
2023091413;8
2023091414;8
2023091415;4
2023091416;4
2023091417;0
2023091418;8
2023091419;8
2023091420;8
2023091421;8
2023091422;8
2023091423;8
2023091500;8
2023091501;7
2023091502;2
2023091503;5
2023091504;3
2023091505;0
2023091506;3
2023091507;4
2023091508;1
2023091509;0
2023091510;0
2023091511;0
2023091512;0
2023091513;0
2023091518;8
2023091519;8
2023091520;4
2023091521;0
2023091522;0
2023091523;3
2023091600;4
2023091601;2
2023091602;3
2023091603;0
2023091604;6
2023091605;2
2023091606;0
2023091607;0
2023091608;4
2023091609;3
2023091610;6
2023091611;7
2023091618;8
2023091619;8
2023091620;8
2023091621;8
2023091622;8
2023091623;7
2023091700;8
2023091701;8
2023091702;8
2023091703;8
2023091704;8
2023091705;8
2023091706;6
2023091707;4
2023091708;0
2023091709;4
2023091710;3
2023091719;8
2023091720;8
2023091721;8
2023091722;2
2023091723;8
2023091800;8
2023091801;8
2023091802;8
2023091803;7
2023091804;8
2023091805;8
2023091806;8
2023091807;8
2023091808;8
2023091809;8
2023091810;8
2023091811;7
2023091812;3
2023091813;4
2023091814;3
2023091815;1
2023091816;7
2023091817;7
2023091818;2
2023091819;8
2023091820;8
2023091821;8
2023091822;8
2023091823;8
2023091900;1
2023091901;0
2023091902;8
2023091903;8
2023091904;8
2023091905;8
2023091906;8
2023091907;8
2023091908;7
2023091909;1
2023091910;7
2023091911;7
2023091912;6
2023091913;7
2023091914;7
2023091915;8
2023091916;8
2023091917;7
2023091918;8
2023091919;8
2023091920;8
2023091921;8
2023091922;8
2023091923;8
2023092000;7
2023092001;7
2023092002;1
2023092003;7
2023092004;6
2023092005;8
2023092006;8
2023092007;8
2023092008;8
2023092009;8
2023092010;8
2023092011;8
2023092012;8
2023092013;6
2023092014;1
2023092015;5
2023092016;3
2023092017;0
2023092018;7
2023092019;8
2023092020;8
2023092021;8
2023092022;8
2023092023;8
2023092100;7
2023092101;4
2023092102;0
2023092103;0
2023092104;0
2023092105;0
2023092106;3
2023092107;8
2023092108;7
2023092109;8
2023092110;8
2023092111;8
2023092112;8
2023092113;8
2023092114;8
2023092115;8
2023092116;7
2023092117;8
2023092118;8
2023092119;7
2023092120;7
2023092121;8
2023092122;8
2023092123;8
2023092200;1
2023092201;0
2023092202;0
2023092203;0
2023092204;6
2023092205;8
2023092206;8
2023092207;7
2023092208;8
2023092209;2
2023092210;7
2023092211;7
2023092212;7
2023092213;4
2023092214;7
2023092215;7
2023092216;8
2023092217;8
2023092218;6
2023092219;6
2023092220;3
2023092221;6
2023092222;7
2023092223;7
2023092300;8
2023092301;7
2023092302;4
2023092303;6
2023092304;1
2023092305;1
2023092306;8
2023092307;3
2023092308;3
2023092309;6
2023092310;6
2023092311;4
2023092312;2
2023092313;0
2023092314;3
2023092315;6
2023092316;8
2023092317;8
2023092318;8
2023092319;8
2023092320;8
2023092321;8
2023092322;4
2023092323;0
2023092400;0
2023092401;0
2023092402;0
2023092403;0
2023092404;2
2023092405;1
2023092406;1
2023092407;2
2023092408;1
2023092409;2
2023092410;1
2023092411;0
2023092412;0
2023092413;0
2023092414;0
2023092415;0
2023092416;0
2023092417;0
2023092418;0
2023092419;0
2023092420;0
2023092421;0
2023092422;0
2023092423;3
2023092500;0
2023092501;3
2023092502;8
2023092503;7
2023092504;6
2023092505;7
2023092506;8
2023092507;8
2023092508;8
2023092509;8
2023092510;8
2023092511;8
2023092512;8
2023092513;8
2023092514;8
2023092518;0
2023092519;0
2023092520;0
2023092521;0
2023092522;0
2023092523;0
2023092600;0
2023092601;0
2023092602;0
2023092603;0
2023092604;0
2023092605;2
2023092606;7
2023092607;8
2023092608;2
2023092609;6
2023092610;8
2023092611;7
2023092618;8
2023092619;8
2023092620;8
2023092621;8
2023092622;8
2023092623;8
2023092700;0
2023092701;0
2023092702;0
2023092703;0
2023092704;4
2023092705;3
2023092706;4
2023092707;8
2023092708;7
2023092709;8
2023092710;8
2023092711;5
2023092718;8
2023092719;8
2023092720;8
2023092721;8
2023092722;8
2023092723;8
2023092800;8
2023092801;8
2023092802;8
2023092803;8
2023092804;2
2023092805;1
2023092806;0
2023092807;1
2023092808;1
2023092818;8
2023092819;8
2023092820;8
2023092821;8
2023092822;8
2023092823;8
2023092900;8
2023092901;7
2023092902;8
2023092903;8
2023092904;8
2023092905;7
2023092906;8
2023092907;8
2023092908;8
2023092909;8
2023092910;7
2023092911;8
2023092912;8
2023092913;5
2023092914;7
2023092915;8
2023092916;7
2023092917;8
2023092918;8
2023092919;8
2023092920;8
2023092921;2
2023092922;7
2023092923;4
2023093000;2
2023093001;6
2023093002;8
2023093003;8
2023093004;8
2023093005;5
2023093006;4
2023093007;4
2023093008;8
2023093009;8
2023093010;3
2023093011;3
2023093012;5
2023093013;4
2023093014;7
2023093015;7
2023093016;8
2023093017;8
2023093018;8
2023093019;8
2023093020;8
2023093021;7
2023093022;4
2023093023;0
2023100100;0
2023100101;0
2023100102;0
2023100103;0
2023100104;8
2023100105;8
2023100106;3
2023100107;1
2023100108;0
2023100109;0
2023100110;0
2023100111;7
2023100112;3
2023100113;5
2023100114;7
2023100115;0
2023100116;3
2023100117;8
2023100118;8
2023100119;8
2023100120;5
2023100121;2
2023100122;4
2023100123;3
2023100200;8
2023100201;8
2023100202;8
2023100203;8
2023100204;8
2023100205;8
2023100206;8
2023100207;7
2023100208;4
2023100209;8
2023100210;5
2023100211;7
2023100212;4
2023100213;8
2023100214;8
2023100215;8
2023100216;8
2023100217;8
2023100218;7
2023100219;0
2023100220;0
2023100221;8
2023100222;7
2023100223;8
2023100300;7
2023100301;7
2023100302;8
2023100303;8
2023100304;8
2023100305;8
2023100306;8
2023100307;8
2023100308;8
2023100309;8
2023100310;8
2023100311;8
2023100312;7
2023100313;7
2023100314;8
2023100315;5
2023100316;0
2023100317;7
2023100318;0
2023100319;0
2023100320;0
2023100321;0
2023100322;0
2023100323;0
2023100400;0
2023100401;0
2023100402;5
2023100403;8
2023100404;8
2023100405;7
2023100406;2
2023100407;7
2023100408;7
2023100409;2
2023100410;7
2023100411;7
2023100412;7
2023100413;8
2023100414;7
2023100415;8
2023100416;8
2023100417;8
2023100418;7
2023100419;8
2023100420;8
2023100421;8
2023100422;8
2023100423;7
2023100500;8
2023100501;8
2023100502;8
2023100503;8
2023100504;8
2023100505;8
2023100506;8
2023100507;8
2023100508;8
2023100509;8
2023100510;8
2023100511;8
2023100512;8
2023100513;8
2023100514;7
2023100515;8
2023100516;8
2023100517;3
2023100518;2
2023100519;8
2023100520;8
2023100521;5
2023100522;7
2023100523;7
2023100600;6
2023100601;8
2023100602;8
2023100603;8
2023100604;1
2023100605;0
2023100606;6
2023100607;3
2023100608;8
2023100609;5
2023100610;2
2023100611;3
2023100612;6
2023100613;8
2023100614;8
2023100615;7
2023100616;8
2023100617;8
2023100618;8
2023100619;8
2023100620;7
2023100621;2
2023100622;2
2023100623;8
2023100700;5
2023100701;0
2023100702;7
2023100703;6
2023100704;7
2023100705;8
2023100706;8
2023100707;8
2023100708;8
2023100709;8
2023100710;3
2023100711;4
2023100712;0
2023100713;1
2023100714;7
2023100715;6
2023100716;8
2023100717;8
2023100718;8
2023100719;8
2023100720;7
2023100721;8
2023100722;8
2023100723;8
2023100800;7
2023100801;8
2023100802;4
2023100803;7
2023100804;8
2023100805;8
2023100806;8
2023100807;8
2023100808;8
2023100809;8
2023100810;8
2023100811;8
2023100812;8
2023100813;8
2023100814;8
2023100815;8
2023100816;8
2023100817;8
2023100818;8
2023100819;8
2023100820;8
2023100821;8
2023100822;8
2023100823;8
2023100900;8
2023100901;8
2023100902;8
2023100903;8
2023100904;8
2023100905;8
2023100906;8
2023100907;8
2023100908;8
2023100909;8
2023100910;8
2023100911;8
2023100912;8
2023100913;8
2023100914;8
2023100915;8
2023100916;8
2023100917;7
2023100918;8
2023100919;4
2023100920;8
2023100921;8
2023100922;8
2023100923;8
2023101000;8
2023101001;8
2023101002;8
2023101003;8
2023101004;8
2023101005;8
2023101006;8
2023101007;8
2023101008;6
2023101009;7
2023101010;8
2023101011;7
2023101012;7
2023101013;7
2023101014;5
2023101015;0
2023101016;3
2023101017;6
2023101018;7
2023101019;8
2023101020;8
2023101021;8
2023101022;8
2023101023;8
2023101100;6
2023101101;2
2023101102;7
2023101103;7
2023101104;6
2023101105;3
2023101106;7
2023101107;2
2023101108;3
2023101109;0
2023101110;2
2023101111;1
2023101112;0
2023101113;3
2023101114;5
2023101115;8
2023101116;8
2023101117;8
2023101118;8
2023101119;8
2023101120;8
2023101121;8
2023101122;8
2023101123;8
2023101200;8
2023101201;8
2023101202;8
2023101203;8
2023101204;8
2023101205;7
2023101206;7
2023101207;8
2023101208;8
2023101209;8
2023101210;8
2023101211;8
2023101212;8
2023101213;8
2023101214;7
2023101215;8
2023101216;8
2023101217;7
2023101218;7
2023101219;8
2023101220;7
2023101221;8
2023101222;8
2023101223;8
2023101300;8
2023101301;8
2023101302;8
2023101303;8
2023101304;8
2023101305;8
2023101306;8
2023101307;8
2023101308;8
2023101309;8
2023101310;7
2023101311;7
2023101312;8
2023101313;8
2023101314;8
2023101315;8
2023101316;8
2023101317;8
2023101318;8
2023101319;8
2023101320;7
2023101321;8
2023101322;8
2023101323;8
2023101400;8
2023101401;8
2023101402;8
2023101403;8
2023101404;7
2023101405;8
2023101406;8
2023101407;5
2023101408;4
2023101409;7
2023101410;8
2023101411;7
2023101412;8
2023101413;3
2023101414;2
2023101415;8
2023101416;8
2023101417;8
2023101418;7
2023101419;8
2023101420;7
2023101421;5
2023101422;2
2023101423;0
2023101500;0
2023101501;0
2023101502;3
2023101503;0
2023101504;7
2023101505;8
2023101506;7
2023101507;8
2023101508;7
2023101509;7
2023101510;8
2023101511;7
2023101512;8
2023101513;7
2023101514;2
2023101515;0
2023101516;2
2023101517;4
2023101518;4
2023101519;0
2023101520;7
2023101521;1
2023101522;0
2023101523;0
2023101600;2
2023101601;1
2023101602;0
2023101603;0
2023101604;3
2023101605;8
2023101606;8
2023101607;8
2023101608;8
2023101609;8
2023101610;8
2023101611;8
2023101612;8
2023101613;8
2023101614;8
2023101615;8
2023101616;8
2023101617;8
2023101618;8
2023101619;8
2023101620;8
2023101621;8
2023101622;8
2023101623;8
2023101700;8
2023101701;8
2023101702;8
2023101703;8
2023101704;8
2023101705;8
2023101706;8
2023101707;8
2023101708;8
2023101709;8
2023101710;8
2023101711;1
2023101712;0
2023101713;0
2023101714;0
2023101715;1
2023101716;7
2023101717;0
2023101718;0
2023101719;1
2023101720;6
2023101721;7
2023101722;8
2023101723;8
2023101800;8
2023101801;8
2023101802;8
2023101803;8
2023101804;8
2023101805;8
2023101806;8
2023101807;8
2023101808;8
2023101809;8
2023101810;8
2023101811;8
2023101812;8
2023101813;8
2023101814;8
2023101815;8
2023101816;8
2023101817;8
2023101818;8
2023101819;8
2023101820;8
2023101821;8
2023101822;8
2023101823;8
2023101900;8
2023101901;8
2023101902;7
2023101903;8
2023101904;6
2023101905;7
