MESS_DATUM;F;D
2016012313;3.7;270
2016012314;3.7;270
2016012315;3.3;270
2016012316;3.0;250
2016012317;3.2;260
2016012318;3.8;270
2016012319;3.6;260
2016012320;3.9;260
2016012321;3.4;260
2016012322;2.8;250
2016012323;3.1;250
2016012400;3.6;240
2016012401;3.4;240
2016012402;3.2;230
2016012403;3.8;220
2016012404;4.3;230
2016012405;4.0;230
2016012406;2.5;210
2016012407;3.3;220
2016012408;2.5;210
2016012409;4.4;210
2016012410;4.4;220
2016012411;5.2;220
2016012412;4.5;220
2016012413;4.5;210
2016012414;5.8;210
2016012415;5.7;220
2016012416;6.0;220
2016012417;5.5;220
2016012418;4.9;220
2016012419;4.3;220
2016012420;5.0;210
2016012421;3.7;220
2016012422;4.0;220
2016012423;4.7;240
2016012500;4.0;240
2016012501;4.1;250
2016012502;4.1;250
2016012503;4.1;260
2016012504;5.1;270
2016012505;4.7;270
2016012506;3.7;270
2016012507;3.1;260
2016012508;2.8;250
2016012509;3.4;250
2016012510;3.3;250
2016012511;3.1;240
2016012512;3.8;240
2016012513;3.6;240
2016012514;3.5;220
2016012515;3.6;210
2016012516;3.8;210
2016012517;4.1;220
2016012518;4.8;180
2016012519;4.2;180
2016012520;3.9;170
2016012521;3.5;170
2016012522;3.9;200
2016012523;6.1;230
2016012600;5.2;230
2016012601;5.1;220
2016012602;5.2;230
2016012603;4.2;220
2016012604;5.1;240
2016012605;6.0;250
2016012606;7.3;270
2016012607;7.2;280
2016012608;5.3;270
2016012609;4.1;240
2016012610;4.9;240
2016012611;6.0;230
2016012612;6.2;230
2016012613;6.2;220
2016012614;7.0;220
2016012615;7.2;220
2016012616;6.4;210
2016012617;7.3;210
2016012618;8.5;210
2016012619;8.5;220
2016012620;8.9;220
2016012621;9.2;220
2016012622;9.6;230
2016012623;9.7;230
2016012700;8.7;230
2016012701;9.1;230
2016012702;8.7;240
2016012703;8.3;240
2016012704;8.0;240
2016012705;7.7;240
2016012706;7.3;240
2016012707;7.7;230
2016012708;7.6;230
2016012709;8.4;230
2016012710;8.4;230
2016012711;9.0;230
2016012712;9.2;220
2016012713;8.9;230
2016012714;8.5;230
2016012715;9.5;230
2016012716;10.4;230
2016012717;10.3;220
2016012718;10.0;220
2016012719;10.2;220
2016012720;10.0;220
2016012721;10.2;220
2016012722;9.9;230
2016012723;9.4;230
2016012800;8.5;230
2016012801;8.4;230
2016012802;7.1;280
2016012803;5.7;270
2016012804;5.5;260
2016012805;6.0;270
2016012806;8.6;280
2016012807;7.9;280
2016012808;7.5;270
2016012809;7.1;280
2016012810;7.3;280
2016012811;7.5;270
2016012812;8.2;270
2016012813;8.1;270
2016012814;6.9;270
2016012815;6.9;270
2016012816;5.5;260
2016012817;4.3;240
2016012818;4.5;230
2016012819;5.4;230
2016012820;5.2;230
2016012821;4.6;230
2016012822;5.3;230
2016012823;5.6;220
2016012900;5.7;220
2016012901;6.1;220
2016012902;6.6;220
2016012903;6.9;220
2016012904;8.4;220
2016012905;8.8;220
2016012906;8.9;220
2016012907;9.7;220
2016012908;9.9;220
2016012909;9.1;220
2016012910;10.0;220
2016012911;9.8;220
2016012912;10.4;220
2016012913;10.4;230
2016012914;10.0;230
2016012915;10.7;230
2016012916;10.0;240
2016012917;9.8;230
2016012918;10.2;230
2016012919;10.1;230
2016012920;10.1;230
2016012921;9.9;230
2016012922;9.0;230
2016012923;9.5;230
2016013000;10.1;230
2016013001;9.1;230
2016013002;10.6;230
2016013003;10.2;220
2016013004;9.9;220
2016013005;10.2;220
2016013006;10.8;210
2016013007;11.1;220
2016013008;10.7;220
2016013009;11.2;220
2016013010;10.0;230
2016013011;8.5;260
2016013012;5.0;250
2016013013;5.5;240
2016013014;5.1;230
2016013015;5.1;250
2016013016;5.7;280
2016013017;4.1;240
2016013018;4.6;250
2016013019;5.6;250
2016013020;6.2;250
2016013021;5.7;250
2016013022;6.4;250
2016013023;6.5;260
2016013100;8.0;250
2016013101;6.6;260
2016013102;5.3;240
2016013103;7.4;240
2016013104;7.5;240
2016013105;7.7;240
2016013106;7.8;240
2016013107;7.3;240
2016013108;7.0;250
2016013109;8.1;240
2016013110;7.6;240
2016013111;5.0;250
2016013112;6.0;260
2016013113;7.1;260
2016013114;7.1;250
2016013115;6.7;250
2016013116;5.3;240
2016013117;4.7;240
2016013118;5.1;240
2016013119;4.9;240
2016013120;5.1;240
2016013121;5.3;240
2016013122;4.0;240
2016013123;3.8;250
2016020100;3.7;260
2016020101;3.9;270
2016020102;3.7;270
2016020103;3.0;270
2016020104;2.7;260
2016020105;2.7;240
2016020106;2.6;250
2016020107;3.0;220
2016020108;3.6;210
2016020109;4.4;200
2016020110;4.2;180
2016020111;5.1;210
2016020112;6.9;230
2016020113;7.9;240
2016020114;9.7;250
2016020115;8.8;250
2016020116;9.6;240
2016020117;8.7;240
2016020118;8.3;240
2016020119;8.4;240
2016020120;8.6;240
2016020121;7.7;240
2016020122;8.3;260
2016020123;7.4;260
2016020200;9.8;270
2016020201;8.2;260
2016020202;9.2;260
2016020203;8.6;260
2016020204;8.5;260
2016020205;9.1;250
2016020206;9.0;250
2016020207;9.7;250
2016020208;9.7;250
2016020209;8.9;250
2016020210;9.1;250
2016020211;9.3;250
2016020212;8.6;250
2016020213;9.3;250
2016020214;10.4;260
2016020215;9.4;250
2016020216;8.2;250
2016020217;9.3;260
2016020218;10.9;260
2016020219;10.6;260
2016020220;10.1;250
2016020221;10.4;250
2016020222;10.5;250
2016020223;10.4;250
2016020300;10.7;250
2016020301;9.7;260
2016020302;9.3;260
2016020303;8.7;260
2016020304;7.8;250
2016020305;7.9;250
2016020306;7.8;250
2016020307;7.3;250
2016020308;6.8;250
2016020309;7.2;240
2016020310;7.9;250
2016020311;8.2;260
2016020312;9.5;270
2016020313;8.8;270
2016020314;9.5;260
2016020315;9.1;260
2016020316;7.6;270
2016020317;5.6;270
2016020318;4.7;260
2016020319;4.3;260
2016020320;4.7;260
2016020321;5.1;270
2016020322;4.5;270
2016020323;5.1;270
2016020400;5.1;260
2016020401;5.5;250
2016020402;5.3;260
2016020403;5.6;260
2016020404;5.5;260
2016020405;5.6;260
2016020406;5.2;250
2016020407;5.8;250
2016020408;6.4;250
2016020409;5.3;250
2016020410;3.7;250
2016020411;3.9;260
2016020412;4.6;260
2016020413;4.5;260
2016020414;4.3;260
2016020415;4.0;260
2016020416;3.8;270
2016020417;3.7;280
2016020418;3.2;270
2016020419;3.5;280
2016020420;3.9;280
2016020421;2.9;270
2016020422;3.4;270
2016020423;2.7;260
2016020500;2.5;260
2016020501;3.3;260
2016020502;3.1;270
2016020503;2.1;270
2016020504;2.8;240
2016020505;2.7;220
2016020506;3.6;230
2016020507;4.0;230
2016020508;4.6;220
2016020509;5.6;220
2016020510;6.2;220
2016020511;5.8;210
2016020512;5.2;200
2016020513;5.1;200
2016020514;5.9;220
2016020515;5.1;230
2016020516;4.8;230
2016020517;4.8;230
2016020518;4.2;240
2016020519;4.3;230
2016020520;4.5;230
2016020521;3.7;230
2016020522;3.5;220
2016020523;4.6;210
2016020600;5.6;210
2016020601;5.8;210
2016020602;5.7;210
2016020603;6.5;210
2016020604;7.0;210
2016020605;6.8;210
2016020606;6.2;200
2016020607;5.5;190
2016020608;5.7;180
2016020609;6.2;180
2016020610;7.3;180
2016020611;5.6;190
2016020612;5.5;200
2016020613;6.3;210
2016020614;6.1;210
2016020615;6.2;210
2016020616;6.0;210
2016020617;4.2;190
2016020618;4.5;190
2016020619;3.7;180
2016020620;3.9;170
2016020621;4.7;170
2016020622;5.3;160
2016020623;5.9;170
2016020700;5.7;170
2016020701;6.0;170
2016020702;4.6;160
2016020703;4.3;150
2016020704;4.6;160
2016020705;5.4;150
2016020706;4.8;150
2016020707;4.7;140
2016020708;4.6;140
2016020709;4.5;150
2016020710;6.5;180
2016020711;7.0;180
2016020712;7.1;200
2016020713;8.5;200
2016020714;8.1;210
2016020715;8.6;230
2016020716;6.8;230
2016020717;7.9;220
2016020718;7.1;230
2016020719;6.6;220
2016020720;7.5;220
2016020721;7.2;220
2016020722;6.9;210
2016020723;7.0;200
2016020800;7.7;200
2016020801;8.1;190
2016020802;8.5;190
2016020803;8.7;170
2016020804;9.4;180
2016020805;10.2;180
2016020806;9.1;180
2016020807;9.1;180
2016020808;10.2;190
2016020809;10.5;190
2016020810;11.1;200
2016020811;11.4;200
2016020812;11.1;200
2016020813;11.4;210
2016020814;11.8;220
2016020815;10.6;210
2016020816;6.9;230
2016020817;8.2;210
2016020818;8.6;210
2016020819;9.5;210
2016020820;10.8;210
2016020821;12.6;210
2016020822;11.2;220
2016020823;10.7;210
2016020900;10.3;230
2016020901;9.2;230
2016020902;10.4;220
2016020903;11.6;230
2016020904;8.9;240
2016020905;8.9;240
2016020906;9.3;240
2016020907;8.9;240
2016020908;8.3;230
2016020909;9.1;220
2016020910;9.1;220
2016020911;9.2;220
2016020912;8.6;220
2016020913;7.5;210
2016020914;5.6;200
2016020915;5.6;160
2016020916;4.8;140
2016020917;5.1;120
2016020918;5.7;100
2016020919;7.2;90
2016020920;6.3;90
2016020921;4.3;110
2016020922;3.6;150
2016020923;9.2;300
2016021000;9.9;290
2016021001;7.7;280
2016021002;6.3;260
2016021003;4.9;260
2016021004;4.8;250
2016021005;5.3;240
2016021006;6.0;240
2016021007;6.3;230
2016021008;6.2;230
2016021009;5.6;220
2016021010;5.7;220
2016021011;5.9;220
2016021012;6.3;210
2016021013;6.7;220
2016021014;5.9;220
2016021015;5.6;220
2016021016;5.4;230
2016021017;4.8;230
2016021018;4.2;210
2016021019;5.7;210
2016021020;5.2;220
2016021021;5.2;230
2016021022;5.9;240
2016021023;5.8;260
2016021100;5.8;270
2016021101;5.0;270
2016021102;4.8;260
2016021103;4.9;260
2016021104;5.9;270
2016021105;6.1;280
2016021106;4.3;260
2016021107;5.6;250
2016021108;5.6;250
2016021109;5.9;250
2016021110;5.2;250
2016021111;5.0;250
2016021112;5.6;260
2016021113;6.6;260
2016021114;5.8;260
2016021115;4.5;290
2016021116;2.6;270
2016021117;3.2;260
2016021118;3.9;250
2016021119;2.8;250
2016021120;3.6;250
2016021121;3.9;250
2016021122;4.2;250
2016021123;4.3;250
2016021200;3.7;250
2016021201;4.2;240
2016021202;4.2;250
2016021203;3.7;260
2016021204;3.2;250
2016021205;3.1;240
2016021206;2.6;230
2016021207;2.4;240
2016021208;3.0;240
2016021209;2.7;240
2016021210;2.2;240
2016021211;2.8;230
2016021212;3.4;240
2016021213;3.4;230
2016021214;4.8;220
2016021215;2.6;210
2016021216;2.8;230
2016021217;2.5;250
2016021218;1.8;260
2016021219;1.5;350
2016021220;1.1;70
2016021221;1.7;100
2016021222;1.6;40
2016021223;1.4;50
2016021300;1.4;50
2016021301;1.7;50
2016021302;2.1;50
2016021303;2.2;70
2016021304;2.1;60
2016021305;2.3;60
2016021306;2.7;70
2016021307;2.9;70
2016021308;3.2;80
2016021309;3.1;90
2016021310;3.4;90
2016021311;3.6;100
2016021312;3.8;80
2016021313;3.9;80
2016021314;4.2;70
2016021315;4.6;70
2016021316;4.4;60
2016021317;5.2;60
2016021318;5.3;60
2016021319;5.6;60
2016021320;5.2;60
2016021321;4.5;70
2016021322;4.0;70
2016021323;4.4;70
2016021400;4.3;60
2016021401;4.7;60
2016021402;5.3;70
2016021403;5.7;80
2016021404;6.2;70
2016021405;6.7;80
2016021406;6.1;70
2016021407;5.8;70
2016021408;5.0;60
2016021409;5.3;50
2016021410;5.4;50
2016021411;5.9;50
2016021412;6.1;50
2016021413;6.3;50
2016021414;6.3;50
2016021415;6.0;50
2016021416;6.3;50
2016021417;5.4;50
2016021418;5.6;50
2016021419;5.3;50
2016021420;5.1;30
2016021421;4.5;20
2016021422;4.8;30
2016021423;4.7;20
2016021500;4.5;10
2016021501;4.3;20
2016021502;4.9;10
2016021503;4.7;10
2016021504;5.0;10
2016021505;5.0;10
2016021506;4.8;10
2016021507;4.9;10
2016021508;5.2;10
2016021509;4.8;10
2016021510;5.4;10
2016021511;5.0;10
2016021512;4.3;10
2016021513;5.2;360
2016021514;4.7;10
2016021515;4.6;360
2016021516;4.4;350
2016021517;4.9;350
2016021518;4.6;350
2016021519;4.7;350
2016021520;3.7;360
2016021521;3.0;350
2016021522;3.3;320
2016021523;2.3;310
2016021600;2.5;320
2016021601;2.5;320
2016021602;1.7;320
2016021603;1.1;300
2016021604;0.9;320
2016021605;1.0;310
2016021606;0.6;230
2016021607;0.9;300
2016021608;1.0;230
2016021609;1.1;280
2016021610;1.3;330
2016021611;0.7;230
2016021612;1.0;240
2016021613;0.8;240
2016021614;1.2;160
2016021615;1.0;260
2016021616;1.2;200
2016021617;2.6;170
2016021618;3.1;160
2016021619;2.3;170
2016021620;2.6;150
2016021621;2.5;140
2016021622;2.5;140
2016021623;3.2;150
2016021700;4.0;160
2016021701;2.8;160
2016021702;2.3;130
2016021703;2.3;110
2016021704;2.8;110
2016021705;4.1;130
2016021706;4.1;120
2016021707;3.6;120
2016021708;3.5;120
2016021709;4.6;130
2016021710;5.7;130
2016021711;6.3;130
2016021712;5.8;120
2016021713;5.2;120
2016021714;5.7;100
2016021715;5.6;100
2016021716;5.0;110
2016021717;3.9;110
2016021718;3.3;90
2016021719;3.1;90
2016021720;3.7;120
2016021721;2.9;130
2016021722;1.6;100
2016021723;1.3;130
2016021800;1.0;110
2016021801;1.0;110
2016021802;1.3;140
2016021803;1.4;170
2016021804;1.8;220
2016021805;2.4;220
2016021806;2.2;230
2016021807;2.3;230
2016021808;2.0;240
2016021809;1.1;200
2016021810;2.9;160
2016021811;3.2;160
2016021812;3.3;160
2016021813;2.9;170
2016021814;2.6;180
2016021815;1.8;160
2016021816;2.2;160
2016021817;3.1;170
2016021818;3.0;180
2016021819;2.4;190
2016021820;2.4;170
2016021821;2.5;160
2016021822;1.9;160
2016021823;1.4;150
2016021900;1.9;160
2016021901;1.8;150
2016021902;1.3;140
2016021903;1.6;140
2016021904;2.5;150
2016021905;2.3;160
2016021906;2.5;160
2016021907;2.2;180
2016021908;2.0;180
2016021909;3.1;220
2016021910;3.4;230
2016021911;2.8;230
2016021912;2.7;250
2016021913;2.2;250
2016021914;2.7;250
2016021915;2.6;230
2016021916;3.1;210
2016021917;2.9;210
2016021918;3.5;220
2016021919;5.0;230
2016021920;4.9;220
2016021921;3.8;210
2016021922;4.5;190
2016021923;4.2;200
2016022000;3.9;180
2016022001;5.0;170
2016022002;5.8;170
2016022003;5.9;170
2016022004;6.5;180
2016022005;6.4;190
2016022006;7.9;190
2016022007;8.8;180
2016022008;7.9;190
2016022009;7.7;200
2016022010;8.3;210
2016022011;8.4;220
2016022012;8.3;220
2016022013;7.0;230
2016022014;6.5;230
2016022015;6.9;240
2016022016;3.4;270
2016022017;4.7;260
2016022018;5.3;260
2016022019;5.0;250
2016022020;5.5;240
2016022021;5.3;230
2016022022;4.7;220
2016022023;4.6;220
2016022100;4.2;220
2016022101;4.3;250
2016022102;5.2;270
2016022103;6.3;270
2016022104;6.3;260
2016022105;6.6;270
2016022106;7.1;270
2016022107;6.2;270
2016022108;5.7;260
2016022109;5.2;260
2016022110;5.4;250
2016022111;6.1;240
2016022112;5.3;250
2016022113;3.5;260
2016022114;4.2;240
2016022115;4.0;230
2016022116;3.0;220
2016022117;4.1;230
2016022118;7.4;240
2016022119;7.7;240
2016022120;8.3;240
2016022121;8.6;240
2016022122;8.8;250
2016022123;8.4;250
2016022200;8.7;260
2016022201;8.1;290
2016022202;6.9;290
2016022203;7.4;290
2016022204;7.3;280
2016022205;7.5;290
2016022206;6.4;280
2016022207;6.1;270
2016022208;6.6;270
2016022209;6.8;270
2016022210;5.3;270
2016022211;5.4;270
2016022212;6.1;270
2016022213;5.2;260
2016022214;5.5;260
2016022215;6.7;270
2016022216;5.4;270
2016022217;4.9;260
2016022218;5.5;240
2016022219;4.9;250
2016022220;5.5;250
2016022221;5.6;260
2016022222;5.6;260
2016022223;5.3;250
2016022300;5.5;260
2016022301;4.9;260
2016022302;5.1;250
2016022303;4.5;250
2016022304;4.3;260
2016022305;4.0;250
2016022306;4.4;250
2016022307;4.4;240
2016022308;4.4;240
2016022309;5.0;250
2016022310;5.1;260
2016022311;6.0;260
2016022312;5.8;270
2016022313;5.1;260
2016022314;6.0;270
2016022315;7.3;290
2016022316;6.5;280
2016022317;6.2;280
2016022318;4.9;280
2016022319;5.3;290
2016022320;4.2;280
2016022321;4.1;270
2016022322;3.7;270
2016022323;3.1;260
2016022400;3.8;260
2016022401;3.8;260
2016022402;4.5;270
2016022403;4.5;280
2016022404;4.5;270
2016022405;4.1;260
2016022406;4.5;250
2016022407;3.7;260
2016022408;4.4;260
2016022409;5.6;250
2016022410;5.2;260
2016022411;5.7;260
2016022412;6.0;260
2016022413;5.4;280
2016022414;5.4;260
2016022415;5.8;270
2016022416;5.6;270
2016022417;5.4;280
2016022418;3.9;260
2016022419;2.9;250
2016022420;2.5;240
2016022421;2.6;240
2016022422;3.0;240
2016022423;2.4;250
2016022500;2.8;250
2016022501;2.3;240
2016022502;2.7;250
2016022503;3.6;250
2016022504;3.5;230
2016022505;3.4;230
2016022506;2.7;250
2016022507;4.0;250
2016022508;4.2;260
2016022509;3.9;250
2016022510;4.2;260
2016022511;4.1;250
2016022512;4.5;250
2016022513;5.3;250
2016022514;5.3;240
2016022515;4.8;250
2016022516;4.9;260
2016022517;4.8;260
2016022518;5.0;260
2016022519;4.9;260
2016022520;4.8;270
2016022521;4.5;260
2016022522;4.2;260
2016022523;4.3;260
2016022600;4.1;260
2016022601;4.1;270
2016022602;3.7;270
2016022603;3.3;260
2016022604;4.0;260
2016022605;2.6;240
2016022606;2.7;250
2016022607;2.6;240
2016022608;3.9;230
2016022609;4.3;230
2016022610;4.1;240
2016022611;4.4;230
2016022612;4.0;240
2016022613;3.5;240
2016022614;2.4;250
2016022615;3.3;240
2016022616;3.3;230
2016022617;2.0;230
2016022618;1.5;220
2016022619;2.2;230
2016022620;1.4;230
2016022621;0.5;250
2016022622;0.3;10
2016022623;1.0;60
2016022700;0.5;50
2016022701;0.8;70
2016022702;1.2;70
2016022703;0.8;120
2016022704;1.1;70
2016022705;1.4;90
2016022706;1.0;120
2016022707;1.4;80
2016022708;1.2;110
2016022709;1.3;80
2016022710;1.9;130
2016022711;2.3;130
2016022712;2.3;130
2016022713;2.5;90
2016022714;2.5;70
2016022715;3.0;70
2016022716;3.8;70
2016022717;2.9;70
2016022718;1.6;60
2016022719;1.7;60
2016022720;1.9;50
2016022721;1.5;50
2016022722;1.0;50
2016022723;0.6;340
2016022800;0.9;340
2016022801;1.4;340
2016022802;0.8;350
2016022803;0.8;10
2016022804;1.0;340
2016022805;1.1;340
2016022806;1.2;330
2016022807;0.9;340
2016022808;1.2;350
2016022809;1.0;330
2016022810;1.2;330
2016022811;1.6;60
2016022812;1.6;90
2016022813;1.9;330
2016022814;3.2;330
2016022815;3.9;330
2016022816;3.1;350
2016022817;2.1;350
2016022818;1.3;40
2016022819;1.9;80
2016022820;1.8;80
2016022821;0.8;50
2016022822;0.6;340
2016022823;0.7;20
2016022900;0.6;30
2016022901;0.8;30
2016022902;0.9;20
2016022903;1.6;70
2016022904;2.0;50
2016022905;2.4;50
2016022906;3.0;60
2016022907;4.0;60
2016022908;4.4;60
2016022909;3.9;50
2016022910;4.2;60
2016022911;5.4;80
2016022912;5.3;70
2016022913;5.3;70
2016022914;5.9;70
2016022915;5.4;60
2016022916;4.4;50
2016022917;4.5;30
2016022918;3.5;50
2016022919;2.9;40
2016022920;2.6;20
2016022921;2.5;40
2016022922;2.2;40
2016022923;1.3;40
2016030100;1.1;350
2016030101;2.1;340
2016030102;1.5;360
2016030103;1.3;10
2016030104;0.9;350
2016030105;0.6;330
2016030106;1.0;320
2016030107;0.9;340
2016030108;0.7;310
2016030109;1.3;140
2016030110;4.9;150
2016030111;5.1;160
2016030112;4.9;170
2016030113;3.9;170
2016030114;4.2;160
2016030115;5.2;160
2016030116;6.1;180
2016030117;5.9;170
2016030118;6.7;170
2016030119;6.8;170
2016030120;5.9;160
2016030121;5.5;170
2016030122;6.3;170
2016030123;5.6;170
2016030200;5.1;190
2016030201;6.6;200
2016030202;6.7;200
2016030203;7.3;210
2016030204;6.1;200
2016030205;6.2;200
2016030206;7.4;200
2016030207;6.6;190
2016030208;6.5;200
2016030209;7.3;210
2016030210;8.0;210
2016030211;7.4;210
2016030212;5.8;230
2016030213;4.6;250
2016030214;7.6;270
2016030215;4.4;260
2016030216;5.1;260
2016030217;3.8;260
2016030218;3.1;230
2016030219;2.4;230
2016030220;1.8;200
2016030221;2.0;130
2016030222;2.6;130
2016030223;2.7;130
2016030300;2.2;110
2016030301;3.2;140
2016030302;3.8;140
2016030303;4.3;140
2016030304;4.3;150
2016030305;3.3;140
2016030306;4.1;130
2016030307;4.3;120
2016030308;4.4;140
2016030309;4.7;150
2016030310;5.0;160
2016030311;5.0;160
2016030312;5.3;160
2016030313;5.5;160
2016030314;5.1;190
2016030315;4.1;180
2016030316;3.2;180
2016030317;3.7;210
2016030318;2.4;180
2016030319;1.9;190
2016030320;1.9;170
2016030321;1.2;200
2016030322;1.8;220
2016030323;2.6;220
2016030400;2.3;220
2016030401;2.8;230
2016030402;2.5;220
2016030403;2.2;230
2016030404;1.2;220
2016030405;1.8;190
2016030406;2.3;150
2016030407;3.8;140
2016030408;4.4;140
2016030409;4.9;140
2016030410;5.0;150
2016030411;5.0;130
2016030412;5.2;120
2016030413;5.7;110
2016030414;6.1;120
2016030415;6.7;110
2016030416;6.8;110
2016030417;7.1;110
2016030418;5.6;110
2016030419;5.2;110
2016030420;5.0;120
2016030421;5.5;130
2016030422;5.6;140
2016030423;5.1;120
2016030500;5.6;130
2016030501;4.8;130
2016030502;3.8;130
2016030503;2.6;130
2016030504;2.6;110
2016030505;2.9;100
2016030506;3.3;100
2016030507;2.0;110
2016030508;1.8;90
2016030509;2.3;90
2016030510;2.4;100
2016030511;1.8;90
2016030512;1.3;60
2016030513;1.2;50
2016030514;0.7;10
2016030515;0.6;60
2016030516;0.7;350
2016030517;1.5;340
2016030518;2.3;330
2016030519;2.7;330
2016030520;1.5;320
2016030521;2.2;310
2016030522;2.2;330
2016030523;1.8;320
2016030600;2.2;320
2016030601;1.8;320
2016030602;1.4;320
2016030603;2.5;310
2016030604;2.7;320
2016030605;2.8;310
2016030606;3.7;310
2016030607;4.4;310
2016030608;3.3;320
2016030609;4.3;310
2016030610;4.4;300
2016030611;4.6;310
2016030612;4.2;290
2016030613;3.7;280
2016030614;3.8;270
2016030615;3.9;270
2016030616;3.4;270
2016030617;3.7;280
2016030618;3.7;270
2016030619;2.9;250
2016030620;3.1;260
2016030621;3.0;260
2016030622;2.4;240
2016030623;3.0;230
2016030700;3.2;230
2016030701;3.4;240
2016030702;2.9;230
2016030703;3.0;230
2016030704;3.1;230
2016030705;3.2;230
2016030706;3.3;230
2016030707;3.4;240
2016030708;3.8;240
2016030709;4.5;230
2016030710;4.2;240
2016030711;4.7;240
2016030712;4.8;230
2016030713;4.6;230
2016030714;4.8;230
2016030715;4.6;240
2016030716;3.7;240
2016030717;4.4;220
2016030718;4.2;220
2016030719;3.2;220
2016030720;2.6;230
2016030721;1.6;250
2016030722;1.3;230
2016030723;1.6;230
2016030800;2.1;220
2016030801;1.7;220
2016030802;1.2;210
2016030803;1.4;210
2016030804;1.5;220
2016030805;2.3;210
2016030806;1.9;220
2016030807;2.6;220
2016030808;2.6;220
2016030809;3.3;220
2016030810;4.6;220
2016030811;5.1;230
2016030812;5.4;220
2016030813;5.9;230
2016030814;5.8;230
2016030815;4.9;230
2016030816;4.3;250
2016030817;2.1;220
2016030818;3.2;230
2016030819;2.7;230
2016030820;2.5;220
2016030821;2.6;210
2016030822;3.1;210
2016030823;4.3;210
2016030900;4.0;210
2016030901;3.8;190
2016030902;3.5;180
2016030903;3.5;170
2016030904;4.1;170
2016030905;3.6;150
2016030906;3.8;150
2016030907;4.1;140
2016030908;5.1;150
2016030909;4.9;150
2016030910;5.5;150
2016030911;5.9;150
2016030912;6.5;150
2016030913;7.0;140
2016030914;7.8;150
2016030915;7.4;130
2016030916;6.8;140
2016030917;6.8;120
2016030918;5.2;110
2016030919;4.3;100
2016030920;4.7;100
2016030921;3.9;100
2016030922;3.6;90
2016030923;4.0;90
2016031000;3.4;80
2016031001;3.0;70
2016031002;3.1;70
2016031003;2.4;50
2016031004;1.8;60
2016031005;2.3;60
2016031006;2.4;50
2016031007;4.6;60
2016031008;4.0;70
2016031009;3.8;70
2016031010;3.9;60
2016031011;2.9;60
2016031012;4.4;60
2016031013;3.9;60
2016031014;4.6;40
2016031015;3.8;40
2016031016;4.7;40
2016031017;2.9;40
2016031018;3.6;40
2016031019;4.8;50
2016031020;4.3;50
2016031021;5.0;50
2016031022;5.0;60
2016031023;3.7;50
2016031100;3.6;60
2016031101;2.7;60
2016031102;2.4;70
2016031103;1.1;20
2016031104;1.4;20
2016031105;0.8;350
2016031106;2.1;40
2016031107;3.6;60
2016031108;4.4;70
2016031109;4.8;70
2016031110;5.3;70
2016031111;4.4;70
2016031112;4.7;90
2016031113;4.2;80
2016031114;3.4;90
2016031115;3.6;80
2016031116;3.8;70
2016031117;4.4;60
2016031118;3.7;60
2016031119;3.8;60
2016031120;3.4;60
2016031121;2.8;60
2016031122;2.2;60
2016031123;2.3;60
2016031200;1.9;60
2016031201;2.1;60
2016031202;1.3;50
2016031203;2.1;50
2016031204;2.5;70
2016031205;2.6;80
2016031206;2.3;80
2016031207;2.5;90
2016031208;3.0;80
2016031209;3.7;100
2016031210;3.4;100
2016031211;3.4;70
2016031212;4.0;60
2016031213;4.1;70
2016031214;4.4;60
2016031215;4.9;80
2016031216;4.2;80
2016031217;4.5;70
2016031218;4.4;80
2016031219;5.2;70
2016031220;4.6;70
2016031221;3.9;60
2016031222;3.1;60
2016031223;2.7;60
2016031300;2.6;70
2016031301;2.7;70
2016031302;2.9;50
2016031303;2.8;70
2016031304;2.8;90
2016031305;3.3;100
2016031306;2.9;70
2016031307;2.9;60
2016031308;3.1;60
2016031309;3.5;70
2016031310;3.0;70
2016031311;2.9;50
2016031312;3.2;50
2016031313;3.2;60
2016031314;3.9;60
2016031315;4.4;70
2016031316;4.4;60
2016031317;4.6;50
2016031318;2.6;50
2016031319;2.0;50
2016031320;1.5;40
2016031321;1.0;40
2016031322;0.7;20
2016031323;0.8;20
2016031400;2.0;50
2016031401;1.9;60
2016031402;1.1;70
2016031403;0.9;30
2016031404;0.7;30
2016031405;0.6;280
2016031406;0.9;260
2016031407;1.2;250
2016031408;1.3;280
2016031409;1.5;300
2016031410;1.8;290
2016031411;2.3;300
2016031412;3.5;310
2016031413;4.2;300
2016031414;3.8;300
2016031415;4.0;300
2016031416;3.2;310
2016031417;3.5;300
2016031418;3.5;300
2016031419;3.7;320
2016031420;4.1;330
2016031421;3.7;340
2016031422;2.5;360
2016031423;2.2;350
2016031500;2.3;360
2016031501;1.4;350
2016031502;2.1;320
2016031503;2.1;330
2016031504;2.0;330
2016031505;2.6;30
2016031506;3.1;40
2016031507;2.6;50
2016031508;3.3;30
2016031509;3.2;40
2016031510;3.7;40
2016031511;3.5;50
2016031512;3.2;50
2016031513;4.2;50
2016031514;4.9;50
2016031515;6.3;50
2016031516;6.0;50
2016031517;6.0;50
2016031518;4.9;50
2016031519;4.8;50
2016031520;3.6;50
2016031521;3.4;50
2016031522;4.6;70
2016031523;4.1;70
2016031600;4.0;70
2016031601;4.4;80
2016031602;4.4;80
2016031603;3.5;70
2016031604;3.4;70
2016031605;3.4;60
2016031606;3.2;60
2016031607;3.3;70
2016031608;3.5;80
2016031609;4.4;90
2016031610;5.9;110
2016031611;5.9;100
