MESS_DATUM;TT_TU;RF_TU
2023072318;18.4;85.0
2023072319;18.2;84.0
2023072320;18.0;86.0
2023072321;18.1;85.0
2023072322;18.5;83.0
2023072323;18.0;85.0
2023072400;17.8;88.0
2023072401;17.4;91.0
2023072402;17.6;92.0
2023072403;17.3;92.0
2023072404;17.5;91.0
2023072405;17.6;90.0
2023072406;18.2;86.0
2023072407;18.7;83.0
2023072408;19.0;81.0
2023072409;19.1;78.0
2023072410;20.2;74.0
2023072411;20.8;70.0
2023072412;21.6;64.0
2023072413;23.4;61.0
2023072414;23.7;58.0
2023072415;22.9;57.0
2023072416;15.0;96.0
2023072417;16.4;93.0
2023072418;16.1;91.0
2023072419;15.8;94.0
2023072420;15.9;94.0
2023072421;15.7;93.0
2023072422;14.8;92.0
2023072423;14.6;93.0
2023072500;13.9;95.0
2023072501;13.3;95.0
2023072502;13.1;94.0
2023072503;12.4;97.0
2023072504;12.5;97.0
2023072505;13.2;94.0
2023072506;14.6;89.0
2023072507;15.6;82.0
2023072508;15.8;80.0
2023072509;14.6;90.0
2023072510;16.1;85.0
2023072511;17.0;73.0
2023072512;18.2;61.0
2023072513;18.7;56.0
2023072514;18.5;54.0
2023072515;18.2;55.0
2023072516;18.2;56.0
2023072517;17.3;59.0
2023072518;16.5;62.0
2023072519;15.4;67.0
2023072520;14.7;72.0
2023072521;13.2;81.0
2023072522;13.4;80.0
2023072523;12.9;82.0
2023072600;12.7;84.0
2023072601;12.3;87.0
2023072602;12.4;87.0
2023072603;11.8;90.0
2023072604;10.6;94.0
2023072605;12.5;89.0
2023072606;13.7;84.0
2023072607;14.8;79.0
2023072608;15.7;73.0
2023072609;15.9;70.0
2023072610;17.5;59.0
2023072611;18.3;55.0
2023072612;16.7;60.0
2023072613;16.9;66.0
2023072614;17.5;63.0
2023072615;16.9;61.0
2023072616;16.4;70.0
2023072617;16.4;77.0
2023072618;16.5;75.0
2023072619;16.1;66.0
2023072620;14.5;79.0
2023072621;13.8;84.0
2023072622;13.8;88.0
2023072623;12.5;93.0
2023072700;12.4;95.0
2023072701;13.2;92.0
2023072702;12.3;94.0
2023072703;11.5;98.0
2023072704;11.3;94.0
2023072705;13.3;91.0
2023072706;14.0;89.0
2023072707;14.7;84.0
2023072708;15.3;80.0
2023072709;15.7;83.0
2023072710;15.9;84.0
2023072711;16.5;82.0
2023072712;17.6;80.0
2023072713;17.0;77.0
2023072714;16.8;84.0
2023072715;16.7;81.0
2023072716;16.2;86.0
2023072717;16.3;86.0
2023072718;16.4;87.0
2023072719;16.5;87.0
2023072720;16.5;89.0
2023072721;15.9;95.0
2023072722;15.7;97.0
2023072723;15.7;97.0
2023072800;15.7;98.0
2023072801;15.5;98.0
2023072802;15.5;98.0
2023072803;15.4;99.0
2023072804;15.4;97.0
2023072805;15.5;96.0
2023072806;16.1;93.0
2023072807;16.7;88.0
2023072808;17.4;85.0
2023072809;18.1;82.0
2023072810;19.5;77.0
2023072811;19.3;77.0
2023072812;20.3;74.0
2023072813;20.7;73.0
2023072814;21.0;72.0
2023072815;21.4;73.0
2023072816;21.9;70.0
2023072817;21.4;70.0
2023072818;21.3;71.0
2023072819;19.4;82.0
2023072820;17.7;93.0
2023072821;17.1;96.0
2023072822;16.3;98.0
2023072823;16.8;97.0
2023072900;16.7;96.0
2023072901;16.1;99.0
2023072902;16.3;98.0
2023072903;17.8;98.0
2023072904;17.7;98.0
2023072905;18.0;98.0
2023072906;18.3;95.0
2023072907;18.6;92.0
2023072908;19.2;94.0
2023072909;19.2;93.0
2023072910;20.8;83.0
2023072911;21.9;73.0
2023072912;22.4;66.0
2023072913;23.4;58.0
2023072914;22.4;62.0
2023072915;22.7;60.0
2023072916;23.1;57.0
2023072917;17.4;87.0
2023072918;17.9;90.0
2023072919;17.9;93.0
2023072920;16.9;96.0
2023072921;16.2;99.0
2023072922;15.8;100.0
2023072923;15.5;99.0
2023073000;15.9;99.0
2023073001;16.2;95.0
2023073002;15.4;97.0
2023073003;14.9;98.0
2023073004;14.4;98.0
2023073005;15.1;97.0
2023073006;16.3;91.0
2023073007;17.0;91.0
2023073008;17.4;88.0
2023073009;19.5;80.0
2023073010;18.9;76.0
2023073011;19.6;73.0
2023073012;20.3;64.0
2023073013;20.3;58.0
2023073014;14.6;92.0
2023073015;17.5;77.0
2023073016;17.6;78.0
2023073017;18.2;75.0
2023073018;17.2;79.0
2023073019;14.7;88.0
2023073020;14.1;93.0
2023073021;13.9;94.0
2023073022;14.5;93.0
2023073023;14.4;92.0
2023073100;14.5;93.0
2023073101;14.8;87.0
2023073102;14.7;89.0
2023073103;14.9;91.0
2023073104;15.0;92.0
2023073105;15.2;93.0
2023073106;15.1;94.0
2023073107;15.3;95.0
2023073108;15.4;97.0
2023073109;16.3;94.0
2023073110;16.0;93.0
2023073111;15.6;94.0
2023073112;14.8;95.0
2023073113;15.8;94.0
2023073114;15.6;95.0
2023073115;16.1;97.0
2023073116;17.1;97.0
2023073117;17.2;99.0
2023073118;17.5;96.0
2023073119;17.6;97.0
2023073120;17.5;95.0
2023073121;17.2;97.0
2023073122;16.3;96.0
2023073123;15.9;95.0
2023080100;16.0;97.0
2023080101;15.5;98.0
2023080102;15.6;96.0
2023080103;16.1;96.0
2023080104;16.2;96.0
2023080105;16.2;95.0
2023080106;16.2;93.0
2023080107;16.4;92.0
2023080108;17.4;85.0
2023080109;18.3;82.0
2023080110;18.2;82.0
2023080111;18.0;75.0
2023080112;15.3;92.0
2023080113;16.8;86.0
2023080114;17.8;87.0
2023080115;17.3;84.0
2023080116;16.9;90.0
2023080117;17.1;88.0
2023080118;17.2;88.0
2023080119;16.0;91.0
2023080120;15.8;93.0
2023080121;15.7;91.0
2023080122;15.7;90.0
2023080123;15.5;90.0
2023080200;15.2;94.0
2023080201;15.4;93.0
2023080202;15.0;96.0
2023080203;15.0;96.0
2023080204;15.1;96.0
2023080205;15.0;97.0
2023080206;15.8;94.0
2023080207;16.3;91.0
2023080208;17.1;82.0
2023080209;18.4;76.0
2023080210;18.9;71.0
2023080211;18.8;72.0
2023080212;18.9;72.0
2023080213;18.3;81.0
2023080214;17.4;92.0
2023080215;16.9;95.0
2023080216;16.9;94.0
2023080217;17.4;93.0
2023080218;17.7;93.0
2023080219;18.0;92.0
2023080220;17.9;93.0
2023080221;15.8;93.0
2023080222;14.7;92.0
2023080223;14.9;91.0
2023080300;15.5;88.0
2023080301;16.0;92.0
2023080302;16.0;94.0
2023080303;15.9;94.0
2023080304;16.1;92.0
2023080305;15.9;95.0
2023080306;16.0;95.0
2023080307;16.6;95.0
2023080308;17.1;92.0
2023080309;17.1;95.0
2023080310;17.3;93.0
2023080311;16.9;92.0
2023080312;17.7;92.0
2023080313;19.6;88.0
2023080314;19.5;81.0
2023080315;19.8;80.0
2023080316;20.9;74.0
2023080317;20.3;71.0
2023080318;19.2;75.0
2023080319;18.2;84.0
2023080320;17.0;92.0
2023080321;17.5;87.0
2023080322;17.0;87.0
2023080323;16.7;90.0
2023080400;16.5;85.0
2023080401;15.7;87.0
2023080402;14.8;93.0
2023080403;15.3;93.0
2023080404;15.2;94.0
2023080405;15.1;95.0
2023080406;16.0;91.0
2023080407;16.5;87.0
2023080408;17.8;78.0
2023080409;17.1;87.0
2023080410;18.6;76.0
2023080411;17.9;80.0
2023080412;16.5;91.0
2023080413;19.2;77.0
2023080414;20.1;66.0
2023080415;19.6;69.0
2023080416;20.3;60.0
2023080417;19.5;65.0
2023080418;17.8;72.0
2023080419;17.3;71.0
2023080420;16.7;72.0
2023080421;14.9;80.0
2023080422;13.8;85.0
2023080423;12.3;96.0
2023080500;11.9;95.0
2023080501;12.0;93.0
2023080502;13.2;92.0
2023080503;13.8;91.0
2023080504;13.1;95.0
2023080505;13.5;94.0
2023080506;15.7;83.0
2023080507;16.1;82.0
2023080508;18.4;68.0
2023080509;18.0;68.0
2023080510;19.0;59.0
2023080511;19.6;56.0
2023080512;19.9;55.0
2023080513;20.0;52.0
2023080514;21.1;49.0
2023080515;21.4;49.0
2023080516;21.2;49.0
2023080517;21.2;51.0
2023080518;19.7;56.0
2023080519;18.8;62.0
2023080520;18.2;64.0
2023080521;18.1;64.0
2023080522;17.9;65.0
2023080523;16.3;82.0
2023080600;15.3;91.0
2023080601;15.0;96.0
2023080602;14.9;94.0
2023080603;14.6;95.0
2023080604;14.5;93.0
2023080605;14.5;92.0
2023080606;14.6;93.0
2023080607;15.3;91.0
2023080608;15.6;90.0
2023080609;16.1;88.0
2023080610;16.3;90.0
2023080611;15.8;94.0
2023080612;16.3;91.0
2023080613;17.2;88.0
2023080614;18.4;80.0
2023080615;17.3;84.0
2023080616;17.1;84.0
2023080617;16.9;82.0
2023080618;16.9;82.0
2023080619;16.3;84.0
2023080620;16.0;87.0
2023080621;16.1;85.0
2023080622;15.7;86.0
2023080623;15.3;87.0
2023080700;15.3;84.0
2023080701;15.0;81.0
2023080702;14.6;84.0
2023080703;14.4;87.0
2023080704;14.8;86.0
2023080705;15.1;88.0
2023080706;15.9;83.0
2023080707;15.9;78.0
2023080708;16.0;75.0
2023080709;15.5;79.0
2023080710;17.6;60.0
2023080711;17.6;59.0
2023080712;17.3;60.0
2023080713;16.9;67.0
2023080714;16.9;61.0
2023080715;16.8;55.0
2023080716;14.5;72.0
2023080717;16.1;67.0
2023080718;14.6;76.0
2023080719;13.5;86.0
2023080720;14.3;75.0
2023080721;13.9;81.0
2023080722;14.0;74.0
2023080723;12.7;85.0
2023080800;12.2;90.0
2023080801;12.4;90.0
2023080802;12.5;91.0
2023080803;12.4;89.0
2023080804;12.6;88.0
2023080805;12.8;84.0
2023080806;14.0;79.0
2023080807;14.9;78.0
2023080808;16.4;73.0
2023080809;14.5;79.0
2023080810;14.7;78.0
2023080811;14.5;83.0
2023080812;14.4;80.0
2023080813;17.3;72.0
2023080814;16.1;69.0
2023080815;16.2;68.0
2023080816;13.7;83.0
2023080817;13.0;87.0
2023080818;14.0;80.0
2023080819;13.5;79.0
2023080820;13.1;80.0
2023080821;12.9;84.0
2023080822;12.6;87.0
2023080823;12.3;86.0
2023080900;11.9;83.0
2023080901;11.9;83.0
2023080902;11.4;85.0
2023080903;11.4;86.0
2023080904;11.4;86.0
2023080905;12.0;84.0
2023080906;13.1;82.0
2023080907;14.4;80.0
2023080908;14.9;78.0
2023080909;15.5;77.0
2023080910;16.8;72.0
2023080911;18.4;57.0
2023080912;16.8;70.0
2023080913;17.9;60.0
2023080914;15.6;81.0
2023080915;15.5;81.0
2023080916;17.0;64.0
2023080917;17.0;58.0
2023080918;16.9;62.0
2023080919;15.5;68.0
2023080920;14.0;77.0
2023080921;12.1;91.0
2023080922;11.9;89.0
2023080923;10.9;94.0
2023081000;10.6;94.0
2023081001;10.0;96.0
2023081002;10.0;95.0
2023081003;10.8;92.0
2023081004;9.5;93.0
2023081005;11.4;87.0
2023081006;12.3;86.0
2023081007;14.1;79.0
2023081008;16.2;67.0
2023081009;17.5;61.0
2023081010;17.9;62.0
2023081011;17.8;58.0
2023081012;18.7;54.0
2023081013;18.5;53.0
2023081014;19.7;53.0
2023081015;19.3;52.0
2023081016;19.6;54.0
2023081017;19.3;49.0
2023081018;18.2;52.0
2023081019;16.1;63.0
2023081020;13.9;80.0
2023081021;12.3;90.0
2023081022;11.7;93.0
2023081023;11.4;95.0
2023081100;11.1;96.0
2023081101;10.8;97.0
2023081102;11.0;96.0
2023081103;12.1;93.0
2023081104;13.8;88.0
2023081105;14.7;86.0
2023081106;15.7;79.0
2023081107;16.6;78.0
2023081108;17.7;77.0
2023081109;19.2;75.0
2023081110;20.3;70.0
2023081111;22.2;65.0
2023081112;22.9;60.0
2023081113;24.0;59.0
2023081114;24.8;57.0
2023081115;25.5;58.0
2023081116;26.2;55.0
2023081117;25.5;60.0
2023081118;24.1;63.0
2023081119;21.6;77.0
2023081120;22.9;68.0
2023081121;21.2;76.0
2023081122;20.5;78.0
2023081123;19.3;83.0
2023081200;19.4;81.0
2023081201;19.3;80.0
2023081202;18.7;82.0
2023081203;18.2;85.0
2023081204;18.1;85.0
2023081205;17.6;89.0
2023081206;17.9;91.0
2023081207;18.1;96.0
2023081208;19.2;93.0
2023081209;20.8;84.0
2023081210;20.9;88.0
2023081211;20.9;86.0
2023081212;20.8;88.0
2023081213;20.3;90.0
2023081214;21.1;90.0
2023081215;20.5;91.0
2023081216;20.9;92.0
2023081217;20.8;89.0
2023081218;19.5;89.0
2023081219;18.8;91.0
2023081220;17.4;92.0
2023081221;16.3;93.0
2023081222;15.5;98.0
2023081223;14.2;100.0
2023081300;13.8;100.0
2023081301;14.4;98.0
2023081302;14.7;96.0
2023081303;15.2;93.0
2023081304;14.0;95.0
2023081305;14.0;93.0
2023081306;16.2;91.0
2023081307;18.2;82.0
2023081308;19.4;75.0
2023081309;20.1;72.0
2023081310;21.3;67.0
2023081311;20.9;69.0
2023081312;22.5;63.0
2023081313;22.8;62.0
2023081314;22.5;60.0
2023081315;22.8;56.0
2023081316;23.6;56.0
2023081317;22.5;63.0
2023081318;21.7;69.0
2023081319;19.5;77.0
2023081320;17.7;88.0
2023081321;16.6;94.0
2023081322;15.1;95.0
2023081323;15.6;96.0
2023081400;15.8;92.0
2023081401;14.9;92.0
2023081402;15.2;93.0
2023081403;13.6;95.0
2023081404;13.5;98.0
2023081405;14.7;96.0
2023081406;17.6;83.0
2023081407;20.1;73.0
2023081408;21.4;66.0
2023081409;22.7;62.0
2023081410;23.1;57.0
2023081411;24.0;58.0
2023081412;25.3;55.0
2023081413;25.2;55.0
2023081414;25.7;52.0
2023081415;27.1;57.0
2023081416;26.4;54.0
2023081417;26.3;51.0
2023081418;24.8;58.0
2023081419;21.0;77.0
2023081420;19.4;89.0
2023081421;19.3;87.0
2023081422;19.8;82.0
2023081423;17.9;92.0
2023081500;18.4;87.0
2023081501;18.1;89.0
2023081502;17.9;92.0
2023081503;18.8;90.0
2023081504;18.1;94.0
2023081505;19.4;93.0
2023081506;21.0;88.0
2023081507;22.6;81.0
2023081508;22.4;83.0
2023081509;21.2;92.0
2023081510;23.3;81.0
2023081511;24.5;77.0
2023081512;24.6;76.0
2023081513;24.4;66.0
2023081514;23.8;67.0
2023081515;24.6;62.0
2023081516;23.7;69.0
2023081517;23.0;74.0
2023081518;22.3;78.0
2023081519;21.0;73.0
2023081520;19.7;76.0
2023081521;19.0;76.0
2023081522;18.3;79.0
2023081523;16.4;89.0
2023081600;15.3;93.0
2023081601;14.9;97.0
2023081602;14.2;99.0
2023081603;13.5;99.0
2023081604;13.1;98.0
2023081605;13.7;99.0
2023081606;16.2;89.0
2023081607;17.5;83.0
2023081608;19.3;72.0
2023081609;20.0;67.0
2023081610;20.7;62.0
2023081611;21.6;63.0
2023081612;22.7;58.0
2023081613;22.5;55.0
2023081614;21.8;58.0
2023081615;21.4;61.0
2023081616;20.8;66.0
2023081617;20.5;66.0
2023081618;19.9;69.0
2023081619;18.4;79.0
2023081620;18.3;75.0
2023081621;18.0;74.0
2023081622;17.3;78.0
2023081623;16.5;83.0
2023081700;17.0;82.0
2023081701;16.5;85.0
2023081702;16.2;86.0
2023081703;16.3;86.0
2023081704;16.2;88.0
2023081705;16.5;87.0
2023081706;15.8;95.0
2023081707;15.9;96.0
2023081708;16.2;96.0
2023081709;16.4;92.0
2023081710;16.9;92.0
2023081711;16.6;85.0
2023081712;16.5;93.0
2023081713;17.2;89.0
2023081714;15.8;90.0
2023081715;15.6;88.0
2023081716;15.9;91.0
2023081717;16.8;85.0
2023081718;16.5;87.0
2023081719;16.7;89.0
2023081720;16.9;88.0
2023081721;17.3;82.0
2023081722;16.8;82.0
2023081723;16.9;86.0
2023081800;16.8;90.0
2023081801;16.7;89.0
2023081802;16.7;90.0
2023081803;16.5;93.0
2023081804;16.2;95.0
2023081805;16.9;94.0
2023081806;17.4;93.0
2023081807;17.9;93.0
2023081808;18.2;90.0
2023081809;18.5;88.0
2023081810;20.2;82.0
2023081811;21.7;80.0
2023081812;23.0;76.0
2023081813;24.0;75.0
2023081814;24.9;72.0
2023081815;24.6;76.0
2023081816;24.7;77.0
2023081817;23.8;78.0
2023081818;22.8;81.0
2023081819;21.2;85.0
2023081820;19.5;90.0
2023081821;18.8;94.0
2023081822;19.3;93.0
2023081823;19.0;94.0
2023081900;18.6;96.0
2023081901;18.6;96.0
2023081902;18.6;97.0
2023081903;18.8;96.0
2023081904;19.1;95.0
2023081905;19.6;93.0
2023081906;20.3;89.0
2023081907;21.7;84.0
2023081908;23.7;79.0
2023081909;25.4;72.0
2023081910;26.4;67.0
2023081911;28.3;66.0
2023081912;27.9;65.0
2023081913;28.2;65.0
2023081914;28.1;65.0
2023081915;27.6;68.0
2023081916;27.3;71.0
2023081917;26.2;75.0
2023081918;24.4;79.0
2023081919;22.4;92.0
2023081920;21.6;87.0
2023081921;20.3;87.0
2023081922;19.9;85.0
2023081923;18.8;89.0
2023082000;18.0;94.0
2023082001;16.8;99.0
2023082002;15.1;99.0
2023082003;14.6;100.0
2023082004;13.9;100.0
2023082005;14.6;100.0
2023082006;16.5;100.0
2023082007;17.4;98.0
2023082008;19.6;88.0
2023082009;20.5;75.0
2023082010;22.3;69.0
2023082011;23.7;67.0
2023082012;24.0;64.0
2023082013;24.1;62.0
2023082014;25.1;59.0
2023082015;25.2;58.0
2023082016;24.4;60.0
2023082017;23.5;64.0
2023082018;22.3;67.0
2023082019;21.4;72.0
2023082020;18.5;83.0
2023082021;17.7;91.0
2023082022;16.9;93.0
2023082023;16.3;99.0
2023082100;15.9;99.0
2023082101;15.2;99.0
2023082102;14.5;100.0
2023082103;13.7;100.0
2023082104;14.0;100.0
2023082105;14.4;100.0
2023082106;16.7;94.0
2023082107;18.9;83.0
2023082108;19.8;75.0
2023082109;20.9;68.0
2023082110;21.1;63.0
2023082111;22.0;60.0
2023082112;22.6;56.0
2023082113;23.6;52.0
2023082114;23.6;47.0
2023082115;23.9;46.0
2023082116;23.6;45.0
2023082117;22.7;52.0
2023082118;20.7;65.0
2023082119;18.1;83.0
2023082120;16.4;88.0
2023082121;15.7;93.0
2023082122;15.4;90.0
2023082123;14.4;93.0
2023082200;15.5;84.0
2023082201;15.5;83.0
2023082202;15.3;84.0
2023082203;16.5;77.0
2023082204;16.1;81.0
2023082205;16.3;80.0
2023082206;17.0;79.0
2023082207;19.6;67.0
2023082208;21.3;59.0
2023082209;22.6;61.0
2023082210;22.9;62.0
2023082211;23.6;61.0
2023082212;23.5;58.0
2023082213;24.1;49.0
2023082214;24.3;54.0
2023082215;25.0;51.0
2023082216;24.7;52.0
2023082217;23.8;47.0
2023082218;21.7;58.0
2023082219;18.4;82.0
2023082220;17.2;85.0
2023082221;16.3;92.0
2023082222;15.5;89.0
2023082223;15.2;91.0
2023082300;14.6;98.0
2023082301;14.2;99.0
2023082302;14.1;99.0
2023082303;13.9;98.0
2023082304;13.3;100.0
2023082305;13.9;100.0
2023082306;16.4;93.0
2023082307;18.0;87.0
2023082308;18.6;82.0
2023082309;19.4;72.0
2023082310;21.0;66.0
2023082311;22.7;63.0
2023082312;23.4;63.0
2023082313;23.3;57.0
2023082314;24.1;53.0
2023082315;23.5;53.0
2023082316;22.7;60.0
2023082317;21.3;70.0
2023082318;20.6;76.0
2023082319;20.0;79.0
2023082320;19.4;80.0
2023082321;18.9;83.0
2023082322;18.5;85.0
2023082323;18.4;87.0
2023082400;17.7;89.0
2023082401;16.8;93.0
2023082402;16.0;95.0
2023082403;14.8;97.0
2023082404;14.4;100.0
2023082405;14.4;98.0
2023082406;17.2;84.0
2023082407;19.1;73.0
2023082408;19.6;67.0
2023082409;21.2;63.0
2023082410;22.1;63.0
2023082411;23.2;59.0
2023082412;24.3;54.0
2023082413;24.0;56.0
2023082414;24.3;59.0
2023082415;24.5;58.0
2023082416;24.1;61.0
2023082417;23.5;65.0
2023082418;22.7;70.0
2023082419;22.0;73.0
2023082420;21.8;71.0
2023082421;21.8;72.0
2023082422;20.3;81.0
2023082423;18.9;89.0
2023082500;18.2;93.0
2023082501;19.4;90.0
2023082502;19.3;90.0
2023082503;19.1;91.0
2023082504;19.0;92.0
2023082505;18.8;93.0
2023082506;19.5;92.0
2023082507;20.1;88.0
2023082508;20.8;86.0
2023082509;21.4;82.0
2023082510;21.6;84.0
2023082511;21.7;82.0
2023082512;21.4;83.0
2023082513;21.0;88.0
2023082514;21.4;84.0
2023082515;21.7;83.0
2023082516;21.7;82.0
2023082517;22.1;86.0
2023082518;21.4;81.0
2023082519;20.4;87.0
2023082520;20.3;84.0
2023082521;20.7;82.0
2023082522;20.5;85.0
2023082523;19.2;94.0
2023082600;18.1;97.0
2023082601;17.8;99.0
2023082602;16.9;99.0
2023082603;17.1;100.0
2023082604;17.6;99.0
2023082605;18.3;94.0
2023082606;18.5;91.0
2023082607;18.1;86.0
2023082608;19.1;80.0
2023082609;18.5;74.0
2023082610;18.7;67.0
2023082611;19.5;66.0
2023082612;19.8;62.0
2023082613;19.9;64.0
2023082614;19.8;65.0
2023082615;20.1;63.0
2023082616;20.5;54.0
2023082617;17.9;70.0
2023082618;16.8;73.0
2023082619;15.2;82.0
2023082620;15.0;84.0
2023082621;16.1;84.0
2023082622;15.1;92.0
2023082623;14.3;98.0
2023082700;13.7;97.0
2023082701;13.8;98.0
2023082702;13.9;99.0
2023082703;13.0;95.0
2023082704;13.7;92.0
2023082705;13.2;92.0
2023082706;13.7;91.0
2023082707;14.9;84.0
2023082708;16.5;77.0
2023082709;17.9;71.0
2023082710;19.3;67.0
2023082711;19.8;68.0
2023082712;19.7;65.0
2023082713;15.5;91.0
2023082714;17.2;81.0
2023082715;18.7;72.0
2023082716;18.8;68.0
2023082717;17.3;78.0
2023082718;14.6;85.0
2023082719;13.3;95.0
2023082720;12.1;95.0
2023082721;11.6;95.0
2023082722;11.6;95.0
2023082723;11.8;94.0
2023082800;11.4;95.0
2023082801;11.8;94.0
2023082802;11.8;95.0
2023082803;12.6;93.0
2023082804;13.0;94.0
2023082805;12.7;95.0
2023082806;13.2;91.0
2023082807;15.2;84.0
2023082808;16.9;80.0
2023082809;17.2;78.0
2023082810;18.0;72.0
2023082811;18.0;71.0
2023082812;18.9;67.0
2023082813;18.9;61.0
2023082814;19.7;60.0
2023082815;20.5;57.0
2023082816;20.1;51.0
2023082817;19.2;63.0
2023082818;17.8;69.0
2023082819;15.1;85.0
2023082820;13.9;89.0
2023082821;12.4;97.0
2023082822;12.1;98.0
2023082823;11.2;97.0
2023082900;10.5;98.0
2023082901;10.2;99.0
2023082902;9.5;100.0
2023082903;9.4;100.0
2023082904;8.1;98.0
2023082905;8.6;100.0
2023082906;9.4;99.0
2023082907;11.5;98.0
2023082908;13.5;91.0
2023082909;14.5;87.0
2023082910;16.2;83.0
2023082911;17.9;67.0
2023082912;19.3;60.0
2023082913;19.0;58.0
2023082914;18.8;57.0
2023082915;19.5;54.0
2023082916;19.8;55.0
2023082917;18.2;65.0
2023082918;17.6;73.0
2023082919;15.2;85.0
2023082920;13.9;91.0
2023082921;13.4;96.0
2023082922;12.6;97.0
2023082923;12.8;98.0
2023083000;11.9;95.0
2023083001;11.3;99.0
2023083002;11.3;99.0
2023083003;11.4;99.0
2023083004;11.7;98.0
2023083005;12.6;97.0
2023083006;14.4;90.0
2023083007;15.9;81.0
2023083008;16.3;77.0
2023083009;17.3;73.0
2023083010;17.9;63.0
2023083011;18.6;63.0
2023083012;19.1;61.0
2023083013;19.3;59.0
2023083014;20.0;60.0
2023083015;19.0;61.0
2023083016;18.3;65.0
