MESS_DATUM;TT_TU;RF_TU
2015010801;0.6;88.0
2015010802;1.2;86.0
2015010803;1.5;86.0
2015010804;1.6;85.0
2015010805;2.0;82.0
2015010806;2.0;82.0
2015010807;2.3;85.0
2015010808;2.8;94.0
2015010809;3.2;94.0
2015010810;3.5;94.0
2015010811;4.1;91.0
2015010812;4.8;90.0
2015010813;5.6;87.0
2015010814;6.0;83.0
2015010815;6.3;83.0
2015010816;6.1;90.0
2015010817;6.3;91.0
2015010818;6.7;92.0
2015010819;7.0;92.0
2015010820;6.9;93.0
2015010821;6.8;96.0
2015010822;4.6;91.0
2015010823;4.2;90.0
2015010900;3.7;90.0
2015010901;3.3;90.0
2015010902;4.1;87.0
2015010903;4.5;85.0
2015010904;5.1;81.0
2015010905;5.0;81.0
2015010906;5.7;77.0
2015010907;6.0;76.0
2015010908;6.0;74.0
2015010909;6.8;69.0
2015010910;7.8;66.0
2015010911;8.6;68.0
2015010912;8.6;72.0
2015010913;8.8;73.0
2015010914;8.5;79.0
2015010915;8.5;80.0
2015010916;8.8;77.0
2015010917;9.3;73.0
2015010918;7.8;87.0
2015010919;7.9;83.0
2015010920;7.7;76.0
2015010921;6.9;78.0
2015010922;6.3;83.0
2015010923;6.4;83.0
2015011000;6.8;86.0
2015011001;6.9;94.0
2015011002;7.6;97.0
2015011003;8.9;97.0
2015011004;10.0;95.0
2015011005;10.9;95.0
2015011006;11.5;94.0
2015011007;11.6;94.0
2015011008;11.5;94.0
2015011009;12.6;88.0
2015011010;13.6;80.0
2015011011;13.8;70.0
2015011012;14.0;68.0
2015011013;14.1;65.0
2015011014;14.2;60.0
2015011015;13.6;65.0
2015011016;12.6;73.0
2015011017;9.9;72.0
2015011018;7.1;70.0
2015011019;6.9;68.0
2015011020;6.7;60.0
2015011021;5.4;74.0
2015011022;4.2;66.0
2015011023;3.6;67.0
2015011100;3.0;74.0
2015011101;3.3;70.0
2015011102;3.1;69.0
2015011103;3.4;69.0
2015011104;2.8;71.0
2015011105;2.8;69.0
2015011106;2.1;72.0
2015011107;2.9;69.0
2015011108;2.6;72.0
2015011109;2.6;72.0
2015011110;3.4;71.0
2015011111;4.2;68.0
2015011112;4.0;71.0
2015011113;4.6;74.0
2015011114;4.0;75.0
2015011115;2.9;82.0
2015011116;1.7;93.0
2015011117;1.5;94.0
2015011118;1.8;91.0
2015011119;2.4;90.0
2015011120;3.1;85.0
2015011121;3.4;85.0
2015011122;2.9;92.0
2015011123;3.5;89.0
2015011200;4.0;85.0
2015011201;4.5;83.0
2015011202;4.6;81.0
2015011203;4.3;83.0
2015011204;4.4;86.0
2015011205;4.9;83.0
2015011206;4.7;87.0
2015011207;5.1;81.0
2015011208;5.5;81.0
2015011209;6.1;77.0
2015011210;6.3;77.0
2015011211;6.7;73.0
2015011212;6.7;73.0
2015011213;6.6;73.0
2015011214;6.7;72.0
2015011215;7.0;69.0
2015011216;7.1;68.0
2015011217;7.0;68.0
2015011218;6.8;70.0
2015011219;7.0;69.0
2015011220;7.1;69.0
2015011221;6.9;72.0
2015011222;7.3;72.0
2015011223;7.4;72.0
2015011300;7.4;72.0
2015011301;7.5;72.0
2015011302;7.4;73.0
2015011303;7.6;71.0
2015011304;7.7;70.0
2015011305;7.7;71.0
2015011306;8.1;68.0
2015011307;7.9;67.0
2015011308;7.9;62.0
2015011309;8.6;56.0
2015011310;8.8;56.0
2015011311;10.0;52.0
2015011312;11.9;51.0
2015011313;11.7;50.0
2015011314;11.9;50.0
2015011315;11.5;47.0
2015011316;11.1;47.0
2015011317;12.0;40.0
2015011318;11.6;45.0
2015011319;11.4;48.0
2015011320;11.0;55.0
2015011321;10.9;62.0
2015011322;9.4;75.0
2015011323;8.6;81.0
2015011400;8.4;81.0
2015011401;8.0;81.0
2015011402;7.8;80.0
2015011403;7.5;80.0
2015011404;7.7;79.0
2015011405;7.6;77.0
2015011406;6.8;79.0
2015011407;7.5;74.0
2015011408;4.7;86.0
2015011409;5.8;82.0
2015011410;5.3;77.0
2015011411;5.1;74.0
2015011412;5.8;72.0
2015011413;6.3;67.0
2015011414;7.3;61.0
2015011415;6.7;61.0
2015011416;6.3;64.0
2015011417;4.8;80.0
2015011418;4.6;86.0
2015011419;2.9;90.0
2015011420;2.1;88.0
2015011421;2.4;88.0
2015011422;1.3;88.0
2015011423;1.4;86.0
2015011500;1.3;85.0
2015011501;0.9;85.0
2015011502;0.8;84.0
2015011503;0.5;88.0
2015011504;1.2;85.0
2015011505;1.7;86.0
2015011506;2.4;84.0
2015011507;3.5;79.0
2015011508;3.8;80.0
2015011509;4.5;77.0
2015011510;5.5;75.0
2015011511;6.6;72.0
2015011512;7.8;69.0
2015011513;8.1;68.0
2015011514;8.6;65.0
2015011515;7.1;72.0
2015011516;7.6;69.0
2015011517;8.2;63.0
2015011518;8.0;61.0
2015011519;8.5;57.0
2015011520;7.5;62.0
2015011521;7.5;59.0
2015011522;7.5;57.0
2015011523;7.8;56.0
2015011600;8.0;56.0
2015011601;7.9;57.0
2015011602;7.7;58.0
2015011603;7.8;61.0
2015011604;7.1;66.0
2015011605;7.5;74.0
2015011606;7.4;77.0
2015011607;6.9;78.0
2015011608;6.2;82.0
2015011609;6.9;78.0
2015011610;7.8;74.0
2015011611;8.2;68.0
2015011612;8.2;73.0
2015011613;7.8;77.0
2015011614;7.6;71.0
2015011615;6.5;89.0
2015011616;6.1;91.0
2015011617;5.6;95.0
2015011618;5.2;95.0
2015011619;5.0;95.0
2015011620;4.8;97.0
2015011621;4.6;98.0
2015011622;4.6;98.0
2015011623;4.6;98.0
2015011700;4.5;99.0
2015011701;4.5;99.0
2015011702;4.5;99.0
2015011703;4.1;97.0
2015011704;3.7;97.0
2015011705;3.7;94.0
2015011706;3.4;97.0
2015011707;3.5;97.0
2015011708;3.5;97.0
2015011709;3.5;97.0
2015011710;4.0;94.0
2015011711;4.1;91.0
2015011712;4.2;85.0
2015011713;4.8;79.0
2015011714;4.5;75.0
2015011715;4.0;80.0
2015011716;3.7;85.0
2015011717;2.5;87.0
2015011718;1.7;90.0
2015011719;0.4;92.0
2015011720;0.0;96.0
2015011721;-0.3;94.0
2015011722;-0.7;96.0
2015011723;-1.3;96.0
2015011800;-1.1;97.0
2015011801;-0.1;96.0
2015011802;-2.5;91.0
2015011803;-1.9;97.0
2015011804;-0.8;93.0
2015011805;-2.4;94.0
2015011806;-2.8;94.0
2015011807;-2.6;94.0
2015011808;-2.0;94.0
2015011809;0.4;90.0
2015011810;1.7;85.0
2015011811;2.8;79.0
2015011812;3.3;74.0
2015011813;3.4;71.0
2015011814;3.6;69.0
2015011815;2.5;73.0
2015011816;1.2;79.0
2015011817;-0.1;85.0
2015011818;1.0;79.0
2015011819;-0.9;84.0
2015011820;-0.8;87.0
2015011821;-0.9;89.0
2015011822;-1.4;90.0
2015011823;-1.3;91.0
2015011900;-2.0;94.0
2015011901;-3.1;93.0
2015011902;-3.0;96.0
2015011903;-2.9;97.0
2015011904;-2.5;97.0
2015011905;-1.7;98.0
2015011906;-0.9;96.0
2015011907;-0.3;94.0
2015011908;0.0;93.0
2015011909;0.0;94.0
2015011910;0.4;94.0
2015011911;1.2;92.0
2015011912;1.5;89.0
2015011913;1.8;87.0
2015011914;2.0;87.0
2015011915;2.2;83.0
2015011916;1.9;85.0
2015011917;1.3;88.0
2015011918;1.4;89.0
2015011919;1.3;90.0
2015011920;0.8;90.0
2015011921;0.6;90.0
2015011922;0.9;92.0
2015011923;1.1;91.0
2015012000;1.4;92.0
2015012001;1.5;94.0
2015012002;1.4;95.0
2015012003;1.3;96.0
2015012004;1.1;96.0
2015012005;1.0;97.0
2015012006;0.9;97.0
2015012007;0.8;97.0
2015012008;1.2;98.0
2015012009;1.3;96.0
2015012010;1.3;97.0
2015012011;1.2;98.0
2015012012;1.5;98.0
2015012013;1.4;98.0
2015012014;1.2;98.0
2015012015;0.5;98.0
2015012016;0.3;99.0
2015012017;0.1;99.0
2015012018;0.1;98.0
2015012019;0.0;96.0
2015012020;-0.1;97.0
2015012021;-0.2;96.0
2015012022;-0.1;96.0
2015012023;-0.1;93.0
2015012100;-0.1;92.0
2015012101;-0.3;93.0
2015012102;-0.3;92.0
2015012103;-0.5;92.0
2015012104;-0.7;93.0
2015012105;-1.2;94.0
2015012106;-1.4;94.0
2015012107;-0.8;84.0
2015012108;-0.7;86.0
2015012109;-0.5;83.0
2015012110;-0.1;81.0
2015012111;0.6;79.0
2015012112;1.1;75.0
2015012113;1.3;76.0
2015012114;0.7;77.0
2015012115;0.1;81.0
2015012116;-1.4;86.0
2015012117;-1.7;87.0
2015012118;-1.6;87.0
2015012119;-1.7;87.0
2015012120;-2.1;89.0
2015012121;-1.1;88.0
2015012122;-0.9;87.0
2015012123;-0.8;88.0
2015012200;-0.8;90.0
2015012201;-0.8;88.0
2015012202;-0.8;89.0
2015012203;-0.8;90.0
2015012204;-0.7;92.0
2015012205;-0.7;92.0
2015012206;-0.5;94.0
2015012207;-0.5;94.0
2015012208;-0.5;94.0
2015012209;-0.5;95.0
2015012210;-0.4;97.0
2015012211;-0.1;97.0
2015012212;0.1;96.0
2015012213;0.1;98.0
2015012214;0.0;98.0
2015012215;0.0;99.0
2015012216;-0.2;99.0
2015012217;-0.1;99.0
2015012218;0.0;99.0
2015012219;0.0;99.0
2015012220;-0.1;99.0
2015012221;-0.1;99.0
2015012222;-0.1;99.0
2015012223;-0.2;99.0
2015012300;-0.3;98.0
2015012301;-0.5;99.0
2015012302;-0.8;99.0
2015012303;-1.1;99.0
2015012304;-1.2;99.0
2015012305;-1.2;99.0
2015012306;-1.1;99.0
2015012307;-1.0;99.0
2015012308;-0.9;99.0
2015012309;-0.7;99.0
2015012310;-0.5;98.0
2015012311;-0.4;98.0
2015012312;-0.4;99.0
2015012313;-0.2;97.0
2015012314;-0.2;96.0
2015012315;-0.3;97.0
2015012316;-0.5;97.0
2015012317;-0.6;97.0
2015012318;-0.6;97.0
2015012319;-0.5;97.0
2015012320;-0.6;97.0
2015012321;-0.7;96.0
2015012322;-0.8;96.0
2015012323;-0.8;95.0
2015012400;-0.8;94.0
2015012401;-0.8;92.0
2015012402;-0.9;93.0
2015012403;-0.9;93.0
2015012404;-0.8;95.0
2015012405;-0.8;94.0
2015012406;-1.2;94.0
2015012407;-1.1;94.0
2015012408;-0.9;94.0
2015012409;-1.1;94.0
2015012410;-0.6;92.0
2015012411;0.0;89.0
2015012412;1.1;85.0
2015012413;1.5;82.0
2015012414;0.9;81.0
2015012415;0.2;82.0
2015012416;-0.9;88.0
2015012417;-0.8;90.0
2015012418;-0.2;90.0
2015012419;0.1;87.0
2015012420;0.2;88.0
2015012421;-0.2;95.0
2015012422;-0.3;98.0
2015012423;-0.2;99.0
2015012500;0.6;99.0
2015012501;0.9;97.0
2015012502;0.9;96.0
2015012503;0.8;95.0
2015012504;0.2;96.0
2015012505;-0.5;94.0
2015012506;-0.2;95.0
2015012507;-1.2;96.0
2015012508;-0.6;97.0
2015012509;-0.1;97.0
2015012510;1.1;95.0
2015012511;1.9;92.0
2015012512;2.3;90.0
2015012513;2.4;90.0
2015012514;2.5;90.0
2015012515;2.4;90.0
2015012516;2.1;93.0
2015012517;1.9;93.0
2015012518;1.8;95.0
2015012519;1.5;97.0
2015012520;1.2;99.0
2015012521;1.2;99.0
2015012522;1.0;99.0
2015012523;0.9;99.0
2015012600;1.0;100.0
2015012601;1.1;100.0
2015012602;1.1;100.0
2015012603;1.1;99.0
2015012604;1.1;99.0
2015012605;1.1;99.0
2015012606;0.9;99.0
2015012607;0.8;99.0
2015012608;0.8;96.0
2015012609;1.9;95.0
2015012610;3.5;88.0
2015012611;3.3;86.0
2015012612;3.1;87.0
2015012613;3.4;83.0
2015012614;3.5;81.0
2015012615;3.4;81.0
2015012616;3.1;83.0
2015012617;2.2;92.0
2015012618;1.3;96.0
2015012619;1.1;99.0
2015012620;0.6;99.0
2015012621;0.4;99.0
2015012622;0.6;100.0
2015012623;1.6;98.0
2015012700;2.1;97.0
2015012701;2.4;95.0
2015012702;2.8;93.0
2015012703;3.1;90.0
2015012704;2.9;91.0
2015012705;2.7;91.0
2015012706;2.6;91.0
2015012707;2.6;90.0
2015012708;2.8;87.0
2015012709;2.9;87.0
2015012710;3.0;87.0
2015012711;3.6;81.0
2015012712;3.9;78.0
2015012713;4.2;77.0
2015012714;4.5;71.0
2015012715;4.4;72.0
2015012716;4.1;76.0
2015012717;3.9;76.0
2015012718;3.6;79.0
2015012719;3.3;80.0
2015012720;3.0;84.0
2015012721;1.7;91.0
2015012722;1.4;92.0
2015012723;1.8;91.0
2015012800;1.7;92.0
2015012801;1.8;92.0
2015012802;1.7;93.0
2015012803;1.7;93.0
2015012804;1.7;92.0
2015012805;1.8;91.0
2015012806;1.9;93.0
2015012807;1.2;94.0
2015012808;2.2;91.0
2015012809;3.5;84.0
2015012810;4.2;76.0
2015012811;4.6;76.0
2015012812;5.1;71.0
2015012813;5.0;70.0
2015012814;4.7;71.0
2015012815;4.3;75.0
2015012816;4.1;76.0
2015012817;4.5;72.0
2015012818;4.2;73.0
2015012819;4.7;68.0
2015012820;3.6;84.0
2015012821;3.6;84.0
2015012822;3.7;84.0
2015012823;2.7;92.0
2015012900;2.2;90.0
2015012901;1.2;88.0
2015012902;1.2;86.0
2015012903;0.9;85.0
2015012904;0.7;85.0
2015012905;0.9;83.0
2015012906;0.7;82.0
2015012907;0.7;80.0
2015012908;1.1;74.0
2015012909;1.9;70.0
2015012910;2.4;68.0
2015012911;3.8;63.0
2015012912;3.8;62.0
2015012913;3.9;64.0
2015012914;2.2;89.0
2015012915;3.2;74.0
2015012916;2.4;78.0
2015012917;1.0;87.0
2015012918;0.3;88.0
2015012919;1.1;86.0
2015012920;1.9;82.0
2015012921;2.4;80.0
2015012922;2.6;80.0
2015012923;2.6;81.0
2015013000;3.0;80.0
2015013001;2.1;91.0
2015013002;2.0;95.0
2015013003;2.0;95.0
2015013004;1.9;95.0
2015013005;2.1;93.0
2015013006;1.8;94.0
2015013007;2.0;94.0
2015013008;2.2;94.0
2015013009;2.5;94.0
2015013010;2.4;94.0
2015013011;0.7;96.0
2015013012;1.6;89.0
2015013013;2.3;79.0
2015013014;2.1;82.0
2015013015;1.4;82.0
2015013016;0.9;85.0
2015013017;0.2;92.0
2015013018;-0.2;96.0
2015013019;-0.1;94.0
2015013020;0.0;92.0
2015013021;-0.5;98.0
2015013022;-0.5;99.0
2015013023;-0.5;99.0
2015013100;-0.6;99.0
2015013101;-0.6;92.0
2015013102;-2.2;92.0
2015013103;-1.0;94.0
2015013104;-0.7;91.0
2015013105;-0.6;91.0
2015013106;-1.1;88.0
2015013107;-1.3;84.0
2015013108;-0.6;83.0
2015013109;0.0;86.0
2015013110;0.4;90.0
2015013111;0.7;95.0
2015013112;0.6;96.0
2015013113;1.8;90.0
2015013114;2.2;88.0
2015013115;2.4;85.0
2015013116;1.9;85.0
2015013117;1.5;86.0
2015013118;1.2;88.0
2015013119;0.7;88.0
2015013120;-0.1;88.0
2015013121;-0.7;88.0
2015013122;-1.0;88.0
2015013123;-1.2;87.0
2015020100;-1.7;90.0
2015020101;-1.6;89.0
2015020102;-1.7;91.0
2015020103;-1.4;89.0
2015020104;-1.7;89.0
2015020105;-2.8;90.0
2015020106;-2.9;93.0
2015020107;-3.2;95.0
2015020108;-2.1;96.0
2015020109;-0.6;90.0
2015020110;1.0;85.0
2015020111;1.6;83.0
2015020112;1.9;78.0
2015020113;3.3;73.0
2015020114;3.3;70.0
2015020115;1.2;79.0
2015020116;0.9;81.0
2015020117;-0.8;88.0
2015020118;-2.6;89.0
2015020119;-1.0;92.0
2015020120;-1.7;92.0
2015020121;-1.3;90.0
2015020122;-1.4;89.0
2015020123;-1.3;88.0
2015020200;-1.3;87.0
2015020201;-0.6;88.0
2015020202;-0.6;92.0
2015020203;-0.3;94.0
2015020204;-1.1;94.0
2015020205;-2.7;94.0
2015020206;-1.0;97.0
2015020207;-1.5;96.0
2015020208;-0.7;93.0
2015020209;0.5;88.0
2015020210;1.4;84.0
2015020211;2.0;82.0
2015020212;2.7;76.0
2015020213;3.1;72.0
2015020214;2.7;74.0
2015020215;2.2;78.0
2015020216;1.9;79.0
2015020217;-0.1;85.0
2015020218;-0.7;89.0
2015020219;0.5;88.0
2015020220;0.4;87.0
2015020221;0.1;92.0
2015020222;0.4;90.0
2015020223;0.0;90.0
2015020300;0.0;93.0
2015020301;-0.1;95.0
2015020302;0.1;94.0
2015020303;0.0;92.0
2015020304;-0.3;92.0
2015020305;0.0;90.0
2015020306;0.1;89.0
2015020307;0.5;86.0
2015020308;0.3;86.0
2015020309;0.9;85.0
2015020310;2.6;78.0
2015020311;2.6;76.0
2015020312;2.1;77.0
2015020313;2.1;79.0
2015020314;2.6;75.0
2015020315;0.1;98.0
2015020316;-0.3;96.0
2015020317;-2.9;94.0
2015020318;-0.9;96.0
2015020319;-1.5;95.0
2015020320;-1.5;96.0
2015020321;-1.0;98.0
2015020322;-1.5;96.0
2015020323;-2.1;96.0
2015020400;-2.7;96.0
2015020401;-2.4;94.0
2015020402;-4.8;93.0
2015020403;-5.9;93.0
2015020404;-4.2;98.0
2015020405;-3.4;97.0
2015020406;-3.0;96.0
2015020407;-2.7;96.0
2015020408;-2.5;95.0
2015020409;-2.1;95.0
2015020410;-1.7;94.0
2015020411;-1.4;94.0
2015020412;-1.2;92.0
2015020413;-1.0;91.0
2015020414;-1.0;86.0
2015020415;-1.1;78.0
2015020416;-2.2;86.0
2015020417;-2.5;90.0
2015020418;-2.6;87.0
2015020419;-3.1;90.0
2015020420;-2.5;89.0
2015020421;-2.5;90.0
2015020422;-2.4;92.0
2015020423;-2.7;92.0
2015020500;-2.6;93.0
2015020501;-2.5;95.0
2015020502;-2.3;96.0
2015020503;-2.2;96.0
2015020504;-2.1;97.0
2015020505;-2.1;98.0
2015020506;-2.0;98.0
2015020507;-2.2;97.0
2015020508;-2.4;96.0
2015020509;-2.2;96.0
2015020510;-1.8;94.0
2015020511;-1.3;91.0
2015020512;-1.2;90.0
2015020513;-1.0;88.0
2015020514;-0.8;87.0
2015020515;-0.8;89.0
2015020516;-1.2;82.0
2015020517;-1.5;82.0
2015020518;-2.5;86.0
2015020519;-1.3;84.0
2015020520;-1.6;87.0
2015020521;-2.5;89.0
2015020522;-2.2;91.0
2015020523;-2.1;89.0
2015020600;-2.1;89.0
2015020601;-2.3;90.0
2015020602;-2.7;90.0
2015020603;-2.8;91.0
2015020604;-2.8;91.0
2015020605;-3.5;89.0
2015020606;-4.2;91.0
2015020607;-3.6;92.0
2015020608;-3.5;93.0
2015020609;-3.1;91.0
2015020610;-2.7;90.0
2015020611;-2.6;85.0
2015020612;-2.6;83.0
2015020613;-2.6;82.0
2015020614;-2.7;83.0
2015020615;-2.5;79.0
2015020616;-2.5;80.0
2015020617;-2.7;82.0
2015020618;-2.7;84.0
2015020619;-2.9;84.0
2015020620;-3.1;82.0
2015020621;-3.3;83.0
2015020622;-3.5;83.0
2015020623;-3.8;81.0
2015020700;-4.0;83.0
2015020701;-4.6;86.0
2015020702;-4.8;88.0
2015020703;-4.9;91.0
2015020704;-4.9;91.0
2015020705;-5.1;92.0
2015020706;-5.2;95.0
2015020707;-6.0;93.0
2015020708;-6.4;96.0
2015020709;-4.0;90.0
2015020710;-2.6;84.0
2015020711;-1.4;79.0
2015020712;-0.5;77.0
2015020713;0.2;72.0
2015020714;0.7;69.0
2015020715;0.6;75.0
2015020716;0.5;76.0
2015020717;0.6;80.0
2015020718;1.8;94.0
2015020719;0.7;94.0
2015020720;1.9;94.0
2015020721;2.7;94.0
2015020722;2.9;90.0
2015020723;3.2;87.0
2015020800;2.9;87.0
2015020801;2.8;88.0
2015020802;2.0;79.0
2015020803;2.0;69.0
2015020804;1.3;72.0
2015020805;1.3;72.0
2015020806;0.6;73.0
2015020807;0.1;73.0
2015020808;0.4;73.0
2015020809;0.9;72.0
2015020810;1.6;64.0
2015020811;2.0;56.0
2015020812;2.1;52.0
2015020813;1.8;53.0
2015020814;1.9;56.0
2015020815;1.2;59.0
2015020816;1.6;52.0
2015020817;0.7;59.0
2015020818;-0.2;62.0
2015020819;-0.1;63.0
2015020820;-0.4;65.0
2015020821;-1.2;67.0
2015020822;-2.6;77.0
2015020823;-0.4;68.0
2015020900;0.0;71.0
2015020901;-0.7;98.0
2015020902;-0.5;99.0
2015020903;0.2;97.0
2015020904;0.6;95.0
2015020905;0.9;96.0
2015020906;1.4;95.0
2015020907;1.7;95.0
2015020908;2.2;95.0
2015020909;3.8;92.0
2015020910;4.2;93.0
2015020911;4.6;93.0
2015020912;4.8;93.0
2015020913;5.0;93.0
2015020914;5.3;89.0
2015020915;5.1;92.0
2015020916;4.9;95.0
2015020917;4.6;97.0
2015020918;4.6;97.0
2015020919;4.6;96.0
2015020920;4.4;97.0
2015020921;4.4;95.0
2015020922;4.5;93.0
2015020923;4.3;93.0
2015021000;4.2;93.0
2015021001;4.2;95.0
2015021002;4.2;96.0
2015021003;3.9;95.0
2015021004;3.7;97.0
2015021005;4.0;96.0
2015021006;3.7;97.0
2015021007;4.0;97.0
2015021008;4.2;95.0
2015021009;4.3;95.0
2015021010;4.6;91.0
2015021011;5.0;87.0
2015021012;5.1;84.0
2015021013;5.3;84.0
2015021014;5.3;85.0
2015021015;5.4;84.0
2015021016;5.2;84.0
2015021017;5.0;86.0
2015021018;5.0;86.0
2015021019;4.9;85.0
2015021020;5.0;85.0
2015021021;5.1;84.0
2015021022;5.0;86.0
2015021023;4.6;91.0
2015021100;4.3;91.0
2015021101;4.2;91.0
2015021102;4.1;91.0
2015021103;4.0;91.0
2015021104;3.9;92.0
2015021105;3.6;91.0
2015021106;3.5;88.0
2015021107;3.4;86.0
2015021108;3.6;84.0
2015021109;3.9;82.0
2015021110;4.1;78.0
2015021111;4.5;79.0
2015021112;4.9;77.0
2015021113;4.8;76.0
2015021114;5.0;74.0
2015021115;4.8;77.0
2015021116;4.2;80.0
2015021117;3.6;80.0
2015021118;3.4;81.0
2015021119;3.1;83.0
2015021120;2.8;84.0
2015021121;1.5;86.0
2015021122;1.2;90.0
2015021123;-0.4;92.0
2015021200;1.1;96.0
2015021201;-1.1;94.0
2015021202;-0.5;100.0
2015021203;-0.5;99.0
2015021204;-0.7;99.0
2015021205;-1.0;98.0
2015021206;-1.8;99.0
2015021207;-2.7;100.0
2015021208;-1.7;100.0
2015021209;-1.2;100.0
2015021210;-1.2;100.0
2015021211;-1.1;100.0
2015021212;0.7;97.0
2015021213;2.1;87.0
2015021214;2.5;82.0
2015021215;2.5;84.0
2015021216;0.8;87.0
2015021217;-1.5;93.0
2015021218;-0.2;98.0
2015021219;0.0;99.0
2015021220;-0.3;100.0
2015021221;-0.3;100.0
2015021222;0.1;100.0
2015021223;-0.9;96.0
2015021300;-1.4;96.0
2015021301;-1.8;95.0
2015021302;-1.5;94.0
2015021303;-1.9;94.0
2015021304;-2.1;94.0
2015021305;-2.5;94.0
2015021306;-2.9;93.0
2015021307;-2.6;93.0
2015021308;-1.3;90.0
2015021309;-0.1;86.0
2015021310;1.6;80.0
2015021311;3.3;69.0
2015021312;4.9;65.0
2015021313;5.8;62.0
2015021314;6.5;58.0
2015021315;6.8;57.0
2015021316;5.4;62.0
2015021317;2.8;71.0
2015021318;1.3;81.0
