MESS_DATUM;F;D
2015010702;5.6;200
2015010703;5.4;210
2015010704;5.3;220
2015010705;5.0;210
2015010706;5.0;220
2015010707;5.3;240
2015010708;5.8;240
2015010709;5.9;240
2015010710;5.2;240
2015010711;5.3;250
2015010712;5.2;250
2015010713;5.5;240
2015010714;5.7;240
2015010715;4.4;240
2015010716;4.0;230
2015010717;4.0;230
2015010718;5.1;230
2015010719;4.7;220
2015010720;5.4;220
2015010721;5.0;220
2015010722;5.9;210
2015010723;4.5;210
2015010800;4.7;200
2015010801;4.5;200
2015010802;4.7;200
2015010803;5.8;200
2015010804;6.7;210
2015010805;5.4;200
2015010806;4.8;200
2015010807;4.3;200
2015010808;6.1;210
2015010809;6.7;210
2015010810;6.7;200
2015010811;7.1;200
2015010812;5.6;200
2015010813;5.2;210
2015010814;5.8;210
2015010815;6.4;210
2015010816;6.9;210
2015010817;5.6;200
2015010818;7.0;210
2015010819;7.6;220
2015010820;8.5;220
2015010821;7.6;230
2015010822;9.6;300
2015010823;7.0;290
2015010900;6.4;260
2015010901;7.8;260
2015010902;7.4;250
2015010903;8.7;240
2015010904;10.6;230
2015010905;10.4;230
2015010906;10.4;230
2015010907;11.0;230
2015010908;9.6;220
2015010909;7.7;210
2015010910;12.5;230
2015010911;17.7;240
2015010912;18.3;240
2015010913;15.0;250
2015010914;14.9;250
2015010915;13.3;250
2015010916;10.6;260
2015010917;7.7;270
2015010918;7.2;280
2015010919;9.1;270
2015010920;12.8;270
2015010921;12.7;260
2015010922;10.9;260
2015010923;7.8;250
2015011000;6.5;250
2015011001;6.7;240
2015011002;6.4;240
2015011003;7.9;240
2015011004;7.6;240
2015011005;7.1;240
2015011006;8.1;240
2015011007;8.7;240
2015011008;8.1;240
2015011009;8.9;240
2015011010;11.9;240
2015011011;13.7;250
2015011012;13.3;250
2015011013;14.7;250
2015011014;14.0;250
2015011015;13.6;250
2015011016;15.1;250
2015011017;14.4;240
2015011018;12.6;300
2015011019;10.0;270
2015011020;9.4;270
2015011021;6.4;270
2015011022;6.9;270
2015011023;7.0;260
2015011100;6.3;250
2015011101;8.0;250
2015011102;7.8;260
2015011103;7.5;260
2015011104;7.1;250
2015011105;7.0;250
2015011106;8.0;250
2015011107;6.6;250
2015011108;8.3;250
2015011109;8.0;240
2015011110;8.4;240
2015011111;10.1;250
2015011112;12.7;250
2015011113;12.9;260
2015011114;12.6;260
2015011115;12.1;260
2015011116;10.7;260
2015011117;10.7;250
2015011118;9.6;240
2015011119;10.8;250
2015011120;10.9;250
2015011121;11.4;250
2015011122;12.3;260
2015011123;10.8;250
2015011200;11.4;260
2015011201;11.0;270
2015011202;10.9;260
2015011203;9.4;240
2015011204;9.4;240
2015011205;8.5;240
2015011206;9.0;230
2015011207;9.1;230
2015011208;10.0;230
2015011209;9.7;230
2015011210;9.5;230
2015011211;10.7;230
2015011212;12.4;230
2015011213;12.6;230
2015011214;11.9;230
2015011215;11.8;230
2015011216;11.0;230
2015011217;11.3;230
2015011218;12.2;230
2015011219;9.7;230
2015011220;9.0;230
2015011221;9.1;230
2015011222;10.3;230
2015011223;10.9;220
2015011300;10.2;220
2015011301;10.8;210
2015011302;9.8;220
2015011303;10.3;220
2015011304;9.8;220
2015011305;9.5;220
2015011306;7.9;220
2015011307;7.0;220
2015011308;10.0;210
2015011309;11.1;200
2015011310;11.1;200
2015011311;11.1;200
2015011312;10.8;210
2015011313;10.7;220
2015011314;10.7;210
2015011315;8.9;200
2015011316;7.5;210
2015011317;10.1;210
2015011318;11.3;220
2015011319;8.8;220
2015011320;6.6;230
2015011321;7.8;240
2015011322;8.2;240
2015011323;5.7;240
2015011400;5.4;250
2015011401;6.6;230
2015011402;5.3;230
2015011403;4.7;210
2015011404;3.3;180
2015011405;5.6;190
2015011406;8.0;200
2015011407;9.4;210
2015011408;10.8;240
2015011409;7.4;250
2015011410;7.7;240
2015011411;8.4;240
2015011412;8.1;240
2015011413;8.1;240
2015011414;7.1;230
2015011415;6.0;230
2015011416;5.5;200
2015011417;8.0;220
2015011418;6.5;220
2015011419;6.4;260
2015011420;5.6;260
2015011421;5.7;240
2015011422;5.9;240
2015011423;5.1;240
2015011500;5.8;230
2015011501;4.8;210
2015011502;3.8;180
2015011503;5.3;170
2015011504;6.0;170
2015011505;7.1;170
2015011506;8.2;180
2015011507;8.5;170
2015011508;9.7;180
2015011509;9.1;180
2015011510;8.6;180
2015011511;8.2;180
2015011512;9.1;190
2015011513;8.3;190
2015011514;9.2;190
2015011515;9.6;190
2015011516;9.9;190
2015011517;10.8;190
2015011518;9.6;180
2015011519;9.4;180
2015011520;8.6;180
2015011521;6.1;160
2015011522;7.8;180
2015011523;7.8;190
2015011600;6.8;190
2015011601;7.5;200
2015011602;8.7;200
2015011603;7.6;200
2015011604;6.5;200
2015011605;4.8;210
2015011606;4.0;200
2015011607;4.3;210
2015011608;4.0;180
2015011609;3.9;190
2015011610;4.2;210
2015011611;5.2;200
2015011612;1.9;200
2015011613;1.4;170
2015011614;2.0;170
2015011615;2.2;170
2015011616;0.8;190
2015011617;1.6;100
2015011618;1.7;100
2015011619;1.8;70
2015011620;1.7;30
2015011621;1.5;60
2015011622;1.0;50
2015011623;1.2;10
2015011700;1.6;340
2015011701;1.5;340
2015011702;2.8;320
2015011703;3.6;310
2015011704;3.5;300
2015011705;2.7;290
2015011706;3.0;240
2015011707;4.0;230
2015011708;3.4;240
2015011709;2.9;250
2015011710;2.6;280
2015011711;2.4;290
2015011712;2.3;300
2015011713;1.8;310
2015011714;2.2;320
2015011715;1.3;330
2015011716;0.5;350
2015011717;0.7;120
2015011718;0.0;0
2015011719;0.1;160
2015011720;2.2;180
2015011721;2.0;200
2015011722;2.2;200
2015011723;2.0;190
2015011800;2.8;180
2015011801;2.8;200
2015011802;2.4;180
2015011803;2.7;180
2015011804;3.2;190
2015011805;3.3;190
2015011806;3.6;170
2015011807;3.5;180
2015011808;3.1;190
2015011809;4.3;190
2015011810;5.1;200
2015011811;5.8;200
2015011812;6.0;200
2015011813;6.1;200
2015011814;5.4;200
2015011815;4.6;190
2015011816;3.4;180
2015011817;2.7;180
2015011818;3.2;190
2015011819;3.1;190
2015011820;3.0;180
2015011821;3.0;180
2015011822;3.7;180
2015011823;3.6;180
2015011900;2.4;160
2015011901;1.9;150
2015011902;1.9;150
2015011903;2.6;160
2015011904;2.5;160
2015011905;3.2;160
2015011906;2.8;160
2015011907;2.6;160
2015011908;2.2;150
2015011909;2.0;110
2015011910;2.7;100
2015011911;2.8;120
2015011912;2.7;110
2015011913;3.0;110
2015011914;2.8;110
2015011915;3.0;110
2015011916;3.1;130
2015011917;3.4;110
2015011918;3.3;110
2015011919;2.7;120
2015011920;2.4;120
2015011921;1.5;120
2015011922;2.1;140
2015011923;2.3;170
2015012000;2.4;180
2015012001;3.8;190
2015012002;3.5;190
2015012003;2.7;170
2015012004;2.8;160
2015012005;2.4;140
2015012006;2.9;150
2015012007;2.8;160
2015012008;2.3;150
2015012009;2.9;160
2015012010;3.2;170
2015012011;3.2;170
2015012012;3.1;180
2015012013;2.9;190
2015012014;2.4;220
2015012015;2.5;310
2015012016;2.9;320
2015012017;2.7;310
2015012018;2.9;310
2015012019;2.8;310
2015012020;2.3;310
2015012021;2.3;310
2015012022;2.3;300
2015012023;2.6;300
2015012100;2.4;300
2015012101;1.6;280
2015012102;1.9;270
2015012103;1.4;270
2015012104;1.4;300
2015012105;1.3;310
2015012106;0.9;320
2015012107;0.0;0
2015012108;0.8;90
2015012109;1.5;60
2015012110;2.5;70
2015012111;2.4;80
2015012112;2.8;90
2015012113;3.2;100
2015012114;3.6;100
2015012115;4.0;90
2015012116;4.0;90
2015012117;4.0;90
2015012118;3.5;80
2015012119;3.5;80
2015012120;3.8;70
2015012121;5.0;80
2015012122;4.4;80
2015012123;3.6;70
2015012200;3.4;60
2015012201;4.2;50
2015012202;4.4;60
2015012203;4.6;50
2015012204;5.1;50
2015012205;5.5;60
2015012206;5.0;60
2015012207;5.1;60
2015012208;5.1;50
2015012209;5.0;50
2015012210;5.2;50
2015012211;5.0;50
2015012212;4.7;50
2015012213;3.7;40
2015012214;2.8;30
2015012215;2.8;20
2015012216;2.9;10
2015012217;2.8;10
2015012218;3.2;20
2015012219;3.1;10
2015012220;2.8;10
2015012221;2.7;360
2015012222;2.2;360
2015012223;2.5;350
2015012300;3.1;350
2015012301;3.2;350
2015012302;2.8;350
2015012303;3.5;350
2015012304;3.4;350
2015012305;3.2;350
2015012306;3.5;350
2015012307;3.8;350
2015012308;3.6;350
2015012309;3.1;350
2015012310;3.2;340
2015012311;3.4;350
2015012312;3.3;350
2015012313;3.0;360
2015012314;2.9;350
2015012315;2.8;350
2015012316;3.0;340
2015012317;2.6;350
2015012318;2.0;350
2015012319;1.8;350
2015012320;1.7;10
2015012321;2.0;360
2015012322;2.0;350
2015012323;1.1;350
2015012400;0.5;270
2015012401;1.3;180
2015012402;1.9;190
2015012403;2.2;180
2015012404;2.0;180
2015012405;3.1;180
2015012406;4.2;190
2015012407;4.5;190
2015012408;4.1;190
2015012409;4.4;210
2015012410;4.3;210
2015012411;4.6;190
2015012412;5.9;190
2015012413;5.9;210
2015012414;5.6;240
2015012415;5.6;260
2015012416;6.1;250
2015012417;4.8;250
2015012418;4.3;240
2015012419;4.2;250
2015012420;4.6;250
2015012421;4.3;260
2015012422;4.5;260
2015012423;4.2;260
2015012500;3.3;290
2015012501;3.7;310
2015012502;4.3;310
2015012503;3.7;300
2015012504;3.2;300
2015012505;2.8;300
2015012506;3.1;290
2015012507;3.4;270
2015012508;3.5;250
2015012509;3.9;250
2015012510;4.3;250
2015012511;4.5;260
2015012512;4.8;260
2015012513;4.2;260
2015012514;3.4;270
2015012515;2.6;270
2015012516;2.1;260
2015012517;2.3;230
2015012518;2.4;250
2015012519;2.1;250
2015012520;2.2;250
2015012521;2.5;250
2015012522;1.7;260
2015012523;1.8;230
2015012600;1.9;220
2015012601;2.0;200
2015012602;2.5;210
2015012603;2.4;210
2015012604;2.3;210
2015012605;3.0;200
2015012606;3.2;190
2015012607;3.3;180
2015012608;3.1;190
2015012609;3.5;180
2015012610;5.0;190
2015012611;6.0;200
2015012612;5.7;200
2015012613;5.6;190
2015012614;6.8;200
2015012615;6.7;200
2015012616;6.7;200
2015012617;7.3;210
2015012618;7.2;210
2015012619;6.0;200
2015012620;6.6;210
2015012621;6.4;230
2015012622;6.0;230
2015012623;6.5;240
2015012700;5.9;240
2015012701;6.3;260
2015012702;5.9;270
2015012703;5.8;290
2015012704;6.2;290
2015012705;6.1;290
2015012706;6.8;290
2015012707;7.1;280
2015012708;6.3;290
2015012709;6.7;290
2015012710;6.5;280
2015012711;6.5;280
2015012712;6.4;290
2015012713;5.7;290
2015012714;5.8;290
2015012715;5.6;290
2015012716;6.0;290
2015012717;5.3;290
2015012718;5.0;290
2015012719;5.2;280
2015012720;5.3;290
2015012721;4.4;270
2015012722;4.4;260
2015012723;4.6;260
2015012800;4.4;260
2015012801;4.1;250
2015012802;5.3;250
2015012803;3.8;260
2015012804;4.0;230
2015012805;4.2;220
2015012806;4.6;220
2015012807;4.8;220
2015012808;5.3;220
2015012809;5.1;220
2015012810;6.7;220
2015012811;6.8;220
2015012812;7.8;220
2015012813;8.5;210
2015012814;9.2;210
2015012815;9.2;200
2015012816;8.7;200
2015012817;8.8;210
2015012818;8.8;210
2015012819;6.8;200
2015012820;9.8;210
2015012821;9.5;200
2015012822;9.4;210
2015012823;7.9;220
2015012900;7.1;250
2015012901;6.4;240
2015012902;6.7;230
2015012903;7.3;230
2015012904;6.8;230
2015012905;7.9;230
2015012906;7.2;220
2015012907;6.7;220
2015012908;6.5;200
2015012909;6.3;190
2015012910;7.8;210
2015012911;7.9;210
2015012912;9.2;220
2015012913;6.7;210
2015012914;7.9;200
2015012915;6.9;190
2015012916;6.4;200
2015012917;5.4;190
2015012918;5.2;170
2015012919;5.6;170
2015012920;7.1;180
2015012921;7.3;160
2015012922;6.9;160
2015012923;6.6;160
2015013000;6.5;170
2015013001;6.7;170
2015013002;5.0;160
2015013003;4.4;160
2015013004;3.6;130
2015013005;3.3;160
2015013006;3.6;180
2015013007;3.5;190
2015013008;4.2;210
2015013009;4.9;230
2015013010;5.6;240
2015013011;8.6;250
2015013012;8.3;250
2015013013;8.8;250
2015013014;8.5;240
2015013015;8.8;240
2015013016;7.4;240
2015013017;7.6;240
2015013018;7.6;230
2015013019;6.9;230
2015013020;7.2;240
2015013021;7.6;240
2015013022;6.7;250
2015013023;6.0;270
2015013100;4.7;260
2015013101;4.4;260
2015013102;4.8;240
2015013103;3.8;240
2015013104;3.9;230
2015013105;4.5;240
2015013106;4.2;220
2015013107;3.5;200
2015013108;3.5;200
2015013109;4.3;200
2015013110;4.6;210
2015013111;4.8;240
2015013112;4.9;260
2015013113;4.0;260
2015013114;6.8;250
2015013115;7.5;250
2015013116;6.8;250
2015013117;5.4;240
2015013118;4.8;240
2015013119;5.1;240
2015013120;4.8;230
2015013121;4.5;220
2015013122;4.5;220
2015013123;5.0;220
2015020100;4.1;220
2015020101;4.3;210
2015020102;3.8;210
2015020103;4.0;210
2015020104;4.0;220
2015020105;3.8;230
2015020106;3.5;220
2015020107;3.4;240
2015020108;2.9;210
2015020109;3.0;200
2015020110;3.7;220
2015020111;4.2;240
2015020112;3.8;240
2015020113;3.4;250
2015020114;4.2;230
2015020115;4.2;220
2015020116;3.4;210
2015020117;4.0;220
2015020118;4.2;230
2015020119;3.5;220
2015020120;3.6;220
2015020121;3.7;220
2015020122;3.4;200
2015020123;4.2;220
2015020200;3.7;210
2015020201;3.3;220
2015020202;3.6;230
2015020203;3.4;240
2015020204;3.0;240
2015020205;3.1;250
2015020206;3.7;240
2015020207;3.9;250
2015020208;4.4;250
2015020209;5.4;250
2015020210;5.0;240
2015020211;5.8;240
2015020212;6.6;250
2015020213;6.7;260
2015020214;6.7;260
2015020215;5.7;240
2015020216;5.6;240
2015020217;4.6;240
2015020218;4.4;230
2015020219;4.8;240
2015020220;5.0;240
2015020221;3.8;240
2015020222;4.5;250
2015020223;3.9;230
2015020300;4.3;230
2015020301;4.7;230
2015020302;4.7;240
2015020303;4.7;250
2015020304;5.2;240
2015020305;5.5;240
2015020306;6.8;230
2015020307;6.0;240
2015020308;5.6;240
2015020309;4.7;240
2015020310;5.6;240
2015020311;6.6;250
2015020312;6.8;240
2015020313;6.8;240
2015020314;6.6;250
2015020315;5.6;270
2015020316;3.6;270
2015020317;3.8;250
2015020318;3.9;250
2015020319;2.4;270
2015020320;1.7;240
2015020321;1.9;300
2015020322;2.6;310
2015020323;2.7;310
2015020400;2.6;330
2015020401;3.0;330
2015020402;2.1;310
2015020403;2.1;300
2015020404;1.9;280
2015020405;2.2;300
2015020406;2.6;300
2015020407;2.9;280
2015020408;2.4;300
2015020409;2.3;310
2015020410;2.3;300
2015020411;2.3;300
2015020412;2.0;310
2015020413;2.8;320
2015020414;2.2;330
2015020415;1.8;320
2015020416;1.2;300
2015020417;1.3;270
2015020418;1.8;310
2015020419;1.5;280
2015020420;2.3;270
2015020421;2.1;270
2015020422;2.0;250
2015020423;2.0;260
2015020500;1.5;280
2015020501;1.2;270
2015020502;1.1;270
2015020503;1.1;320
2015020504;1.5;340
2015020505;1.4;360
2015020506;1.2;10
2015020507;1.3;60
2015020508;2.0;60
2015020509;2.5;60
2015020510;3.1;60
2015020511;3.4;50
2015020512;4.0;50
2015020513;3.8;60
2015020514;3.8;60
2015020515;3.6;60
2015020516;3.6;60
2015020517;3.4;50
2015020518;2.8;50
2015020519;3.3;40
2015020520;5.2;50
2015020521;5.6;60
2015020522;4.8;50
2015020523;4.8;40
2015020600;5.3;50
2015020601;5.1;40
2015020602;4.7;50
2015020603;4.4;40
2015020604;4.8;40
2015020605;4.0;40
2015020606;3.4;50
2015020607;5.1;60
2015020608;6.2;60
2015020609;6.1;60
2015020610;5.3;60
2015020611;5.3;60
2015020612;5.5;50
2015020613;4.7;50
2015020614;4.4;40
2015020615;3.8;40
2015020616;3.8;50
2015020617;4.2;50
2015020618;2.8;70
2015020619;2.9;80
2015020620;3.3;90
2015020621;3.2;80
2015020622;2.0;50
2015020623;1.6;30
2015020700;1.4;40
2015020701;0.8;20
2015020702;0.5;330
2015020703;1.2;330
2015020704;1.8;290
2015020705;2.5;270
2015020706;3.0;260
2015020707;3.5;250
2015020708;2.7;250
2015020709;2.8;230
2015020710;3.8;240
2015020711;4.1;230
2015020712;4.9;230
2015020713;5.0;250
2015020714;6.2;230
2015020715;5.7;240
2015020716;6.5;240
2015020717;5.4;260
2015020718;5.3;270
2015020719;5.1;260
2015020720;6.3;270
2015020721;6.3;290
2015020722;7.6;290
2015020723;7.8;290
2015020800;7.7;280
2015020801;8.0;290
2015020802;6.8;300
2015020803;8.5;320
2015020804;8.6;320
2015020805;7.1;320
2015020806;7.0;320
2015020807;6.8;330
2015020808;6.8;330
2015020809;7.2;330
2015020810;8.1;340
2015020811;8.6;340
2015020812;8.4;350
2015020813;8.9;340
2015020814;7.9;330
2015020815;7.6;340
2015020816;5.5;330
2015020817;5.2;330
2015020818;4.4;320
2015020819;3.2;290
2015020820;4.2;290
2015020821;4.2;270
2015020822;4.8;260
2015020823;4.6;260
2015020900;4.7;250
2015020901;5.6;240
2015020902;6.9;230
2015020903;7.1;250
2015020904;6.9;250
2015020905;6.8;260
2015020906;6.5;260
2015020907;5.6;260
2015020908;5.5;260
2015020909;5.8;280
2015020910;6.3;290
2015020911;6.7;290
2015020912;5.9;300
2015020913;5.7;290
2015020914;5.5;300
2015020915;5.7;300
2015020916;4.9;290
2015020917;5.1;300
2015020918;4.0;290
2015020919;4.7;280
2015020920;4.9;280
2015020921;5.0;290
2015020922;4.6;280
2015020923;3.9;280
2015021000;3.5;270
2015021001;3.9;270
2015021002;4.1;270
2015021003;4.2;280
2015021004;4.0;260
2015021005;3.6;270
2015021006;3.2;270
2015021007;2.5;270
2015021008;3.9;280
2015021009;3.8;280
2015021010;3.9;280
2015021011;4.7;300
2015021012;4.4;290
2015021013;4.5;300
2015021014;4.3;290
2015021015;3.7;300
2015021016;3.7;300
2015021017;3.4;290
2015021018;3.1;270
2015021019;2.9;280
2015021020;2.6;280
2015021021;2.8;290
2015021022;2.3;290
2015021023;2.9;310
2015021100;2.1;320
2015021101;1.6;330
2015021102;1.0;330
2015021103;0.7;310
2015021104;1.1;340
2015021105;1.4;330
2015021106;1.3;330
2015021107;0.8;310
2015021108;1.2;260
2015021109;1.1;250
2015021110;1.2;270
2015021111;0.9;20
2015021112;0.9;60
2015021113;0.9;30
2015021114;1.3;70
2015021115;1.6;70
2015021116;2.4;90
2015021117;2.5;120
2015021118;2.3;160
2015021119;2.4;140
2015021120;2.7;140
2015021121;2.6;130
2015021122;3.0;120
2015021123;3.5;120
2015021200;3.3;140
2015021201;3.5;170
2015021202;3.6;160
2015021203;3.3;150
2015021204;3.0;160
2015021205;2.4;180
2015021206;2.7;170
2015021207;3.2;200
2015021208;3.1;210
2015021209;3.0;200
2015021210;3.3;210
2015021211;3.4;200
2015021212;3.7;210
2015021213;2.8;240
2015021214;2.3;250
2015021215;2.8;260
2015021216;3.1;260
2015021217;2.5;260
2015021218;2.3;250
2015021219;2.5;240
2015021220;3.5;210
2015021221;3.8;210
2015021222;3.7;220
2015021223;3.4;190
2015021300;3.1;180
2015021301;3.5;180
2015021302;3.5;180
2015021303;4.0;200
2015021304;4.2;200
2015021305;3.5;190
2015021306;3.5;190
2015021307;3.7;180
2015021308;4.0;190
2015021309;5.1;200
2015021310;5.4;200
2015021311;4.7;200
2015021312;4.2;190
2015021313;3.9;190
2015021314;3.4;180
2015021315;3.2;180
2015021316;2.4;180
2015021317;2.1;150
2015021318;2.7;140
2015021319;3.2;160
2015021320;4.5;170
2015021321;3.9;180
2015021322;4.3;170
2015021323;3.7;170
2015021400;4.3;180
2015021401;3.7;180
2015021402;3.6;180
2015021403;3.5;170
2015021404;3.0;160
2015021405;3.2;160
2015021406;3.0;170
2015021407;3.2;180
2015021408;3.1;160
2015021409;2.7;170
2015021410;3.0;170
2015021411;2.7;160
2015021412;2.0;170
2015021413;1.8;160
2015021414;1.7;130
2015021415;2.1;110
2015021416;2.0;90
2015021417;2.6;70
2015021418;3.4;80
2015021419;4.0;90
2015021420;3.7;80
2015021421;3.4;90
2015021422;2.3;80
2015021423;2.2;60
2015021500;2.5;80
2015021501;2.9;100
2015021502;2.3;110
2015021503;2.5;90
2015021504;2.7;90
2015021505;2.8;80
2015021506;2.6;90
2015021507;2.2;40
2015021508;2.6;40
2015021509;2.8;60
2015021510;2.8;70
2015021511;3.5;90
2015021512;3.3;60
2015021513;2.7;50
2015021514;2.4;60
2015021515;1.6;40
2015021516;2.2;50
2015021517;2.7;50
2015021518;2.5;70
2015021519;2.2;60
2015021520;2.6;50
2015021521;2.4;60
2015021522;3.8;80
2015021523;4.5;80
2015021600;4.1;80
2015021601;4.6;80
2015021602;5.8;90
2015021603;6.0;90
2015021604;6.7;90
2015021605;6.6;90
2015021606;6.0;80
2015021607;5.9;80
2015021608;6.4;90
2015021609;8.4;90
2015021610;8.4;90
2015021611;8.4;90
2015021612;7.5;100
2015021613;7.1;100
2015021614;6.6;100
2015021615;7.0;90
2015021616;7.0;90
2015021617;6.9;100
2015021618;6.7;90
2015021619;6.2;90
2015021620;5.9;90
2015021621;5.6;90
2015021622;5.3;90
2015021623;5.3;90
2015021700;3.5;100
2015021701;2.1;100
2015021702;1.7;90
2015021703;2.0;70
2015021704;2.6;90
2015021705;2.1;100
2015021706;1.0;130
2015021707;1.7;160
2015021708;2.7;180
2015021709;3.3;230
2015021710;4.7;250
2015021711;4.0;270
2015021712;3.7;270
2015021713;3.6;270
2015021714;4.1;250
2015021715;4.4;240
2015021716;3.0;230
2015021717;2.9;230
2015021718;3.6;240
2015021719;3.8;240
2015021720;3.6;240
2015021721;2.6;250
2015021722;2.7;270
2015021723;2.3;280
2015021800;2.3;270
2015021801;2.4;260
2015021802;1.9;260
2015021803;2.2;250
2015021804;2.2;240
2015021805;2.3;230
2015021806;2.7;230
2015021807;2.7;230
2015021808;2.5;250
2015021809;2.3;280
2015021810;2.0;320
2015021811;2.0;320
2015021812;2.1;290
2015021813;2.5;260
2015021814;3.9;230
2015021815;3.9;240
2015021816;4.0;240
2015021817;3.8;230
2015021818;3.6;220
2015021819;3.7;230
2015021820;3.9;210
2015021821;3.2;210
2015021822;2.7;200
2015021823;3.1;190
2015021900;3.7;190
2015021901;3.6;190
2015021902;4.3;200
2015021903;4.6;210
2015021904;4.2;200
2015021905;5.1;200
2015021906;5.2;210
2015021907;5.2;210
2015021908;5.2;210
2015021909;5.2;210
2015021910;5.7;230
2015021911;5.6;240
2015021912;5.8;230
2015021913;5.6;230
2015021914;6.0;230
2015021915;5.2;220
2015021916;3.6;230
2015021917;3.5;230
2015021918;4.4;210
2015021919;6.8;200
2015021920;7.2;210
2015021921;6.6;210
2015021922;5.7;210
2015021923;6.3;210
2015022000;7.1;210
2015022001;6.3;200
2015022002;5.2;200
2015022003;5.9;210
2015022004;6.1;210
2015022005;6.1;210
2015022006;6.1;190
2015022007;6.2;180
2015022008;6.3;180
2015022009;6.8;190
2015022010;7.1;200
2015022011;7.4;200
2015022012;7.4;200
2015022013;7.2;190
2015022014;8.9;210
2015022015;8.2;220
2015022016;5.4;200
2015022017;4.1;190
2015022018;4.3;190
2015022019;6.7;190
2015022020;5.9;180
2015022021;5.7;170
2015022022;5.7;170
2015022023;6.2;170
2015022100;6.8;170
2015022101;5.3;170
2015022102;5.2;170
2015022103;6.0;170
2015022104;5.5;180
2015022105;6.7;180
2015022106;6.1;190
2015022107;6.3;180
2015022108;6.7;180
2015022109;7.6;200
2015022110;8.0;200
2015022111;9.9;210
2015022112;10.8;220
2015022113;10.9;220
2015022114;8.7;230
2015022115;6.5;270
2015022116;4.9;260
2015022117;4.0;260
2015022118;3.4;220
2015022119;3.1;230
2015022120;2.6;190
2015022121;2.3;200
2015022122;2.9;200
2015022123;2.7;200
2015022200;2.5;220
2015022201;3.0;240
2015022202;3.2;260
2015022203;2.2;250
2015022204;2.0;220
2015022205;1.8;190
2015022206;1.4;230
2015022207;2.0;220
2015022208;2.3;210
2015022209;2.0;220
2015022210;2.5;240
2015022211;2.1;240
2015022212;1.1;270
2015022213;0.6;300
2015022214;0.6;240
2015022215;0.7;200
2015022216;2.3;190
2015022217;2.7;170
2015022218;2.5;170
2015022219;2.5;170
2015022220;3.1;170
2015022221;3.3;160
