MESS_DATUM;F;D
2023062701;2.4;300
2023062702;4.0;300
2023062703;3.8;280
2023062704;3.8;290
2023062705;3.1;290
2023062706;4.4;290
2023062707;4.6;300
2023062708;5.5;290
2023062709;5.1;300
2023062710;5.5;270
2023062711;6.5;260
2023062712;6.6;250
2023062713;4.5;320
2023062714;4.2;310
2023062715;6.0;300
2023062716;5.7;340
2023062717;3.4;300
2023062718;4.5;280
2023062719;2.5;350
2023062720;1.6;270
2023062721;2.8;240
2023062722;3.9;250
2023062723;3.7;260
2023062800;3.7;270
2023062801;3.3;270
2023062802;3.3;270
2023062803;3.2;270
2023062804;3.6;270
2023062805;3.7;270
2023062806;3.9;270
2023062807;4.2;280
2023062808;4.7;280
2023062809;4.9;280
2023062810;4.2;310
2023062811;4.3;330
2023062812;4.2;320
2023062813;4.6;320
2023062814;4.5;320
2023062815;4.6;320
2023062816;3.8;330
2023062817;3.6;330
2023062818;3.1;350
2023062819;1.9;340
2023062820;1.4;330
2023062821;1.5;320
2023062822;1.5;300
2023062823;1.5;310
2023062900;1.5;250
2023062901;1.8;240
2023062902;1.8;230
2023062903;2.2;220
2023062904;2.0;200
2023062905;2.1;200
2023062906;1.9;200
2023062907;1.9;180
2023062908;2.8;170
2023062909;3.5;180
2023062910;2.8;210
2023062911;2.7;200
2023062912;2.5;220
2023062913;2.8;230
2023062914;2.5;220
2023062915;2.5;270
2023062916;2.3;250
2023062917;1.5;330
2023062918;1.7;330
2023062919;2.0;350
2023062920;1.9;350
2023062921;1.7;340
2023062922;1.4;350
2023062923;1.7;340
2023063000;2.2;330
2023063001;1.9;340
2023063002;1.8;30
2023063003;0.8;40
2023063004;1.2;310
2023063005;1.1;320
2023063006;1.3;310
2023063007;1.9;320
2023063008;2.0;340
2023063009;2.4;340
2023063010;2.5;340
2023063011;4.2;330
2023063012;5.2;340
2023063013;4.0;340
2023063014;3.9;340
2023063015;3.9;340
2023063016;3.3;340
2023063017;3.1;340
2023063018;2.3;330
2023063019;1.8;300
2023063020;1.6;300
2023063021;1.6;270
2023063022;2.3;260
2023063023;2.8;260
2023070100;2.5;250
2023070101;2.8;240
2023070102;3.3;240
2023070103;3.2;230
2023070104;3.1;230
2023070105;3.2;230
2023070106;4.3;220
2023070107;4.8;220
2023070108;5.5;220
2023070109;5.6;220
2023070110;5.7;230
2023070111;6.9;230
2023070112;7.9;240
2023070113;7.5;240
2023070114;7.2;240
2023070115;7.6;240
2023070116;7.7;250
2023070117;6.9;250
2023070118;8.6;250
2023070119;6.2;260
2023070120;6.3;240
2023070121;5.1;220
2023070122;4.8;220
2023070123;4.8;230
2023070200;4.7;240
2023070201;4.2;260
2023070202;2.7;270
2023070203;2.5;260
2023070204;3.9;250
2023070205;3.4;260
2023070206;4.4;250
2023070207;5.9;250
2023070208;7.0;260
2023070209;7.4;260
2023070210;7.5;280
2023070211;8.1;270
2023070212;9.8;270
2023070213;8.5;280
2023070214;8.6;280
2023070215;7.8;280
2023070216;7.4;280
2023070217;7.3;280
2023070218;6.1;280
2023070219;4.9;280
2023070220;3.9;280
2023070221;3.0;270
2023070222;3.0;250
2023070223;2.6;210
2023070300;2.6;210
2023070301;2.3;210
2023070302;3.0;210
2023070303;3.5;210
2023070304;4.3;210
2023070305;5.3;230
2023070306;6.7;240
2023070307;9.9;250
2023070308;10.3;260
2023070309;9.4;260
2023070310;8.1;260
2023070311;8.0;260
2023070312;7.5;270
2023070313;9.5;260
2023070314;8.7;260
2023070315;8.7;260
2023070316;7.7;260
2023070317;6.3;270
2023070318;4.5;270
2023070319;3.8;270
2023070320;2.4;230
2023070321;2.1;190
2023070322;3.5;180
2023070323;3.6;180
2023070400;4.0;180
2023070401;4.0;180
2023070402;4.5;210
2023070403;5.5;230
2023070404;4.6;250
2023070405;5.5;240
2023070406;6.4;260
2023070407;8.0;260
2023070408;8.9;260
2023070409;7.9;260
2023070410;7.9;250
2023070411;9.2;250
2023070412;8.6;260
2023070413;7.4;280
2023070414;7.6;270
2023070415;7.9;270
2023070416;7.2;270
2023070417;6.8;280
2023070418;4.3;290
2023070419;2.7;320
2023070420;1.7;20
2023070421;2.4;80
2023070422;3.2;100
2023070423;3.6;110
2023070500;4.0;120
2023070501;4.4;120
2023070502;4.9;120
2023070503;4.8;120
2023070504;5.0;140
2023070505;4.8;150
2023070506;5.2;180
2023070507;5.1;180
2023070508;6.3;190
2023070509;6.6;200
2023070510;9.4;230
2023070511;8.8;220
2023070512;10.1;220
2023070513;11.0;240
2023070514;11.1;250
2023070515;10.5;260
2023070516;10.0;260
2023070517;9.5;260
2023070518;9.9;260
2023070519;6.8;260
2023070520;4.1;260
2023070521;3.2;250
2023070522;3.0;240
2023070523;4.6;240
2023070600;3.9;240
2023070601;4.1;230
2023070602;4.8;250
2023070603;3.3;250
2023070604;2.1;240
2023070605;2.5;240
2023070606;3.0;240
2023070607;4.1;260
2023070608;4.2;250
2023070609;4.5;270
2023070610;4.8;260
2023070611;4.2;270
2023070612;4.3;270
2023070613;4.9;260
2023070614;4.1;270
2023070615;3.6;290
2023070616;2.6;300
2023070617;2.8;330
2023070618;3.3;20
2023070619;2.5;40
2023070620;1.7;30
2023070621;1.6;30
2023070622;1.8;60
2023070623;2.4;90
2023070700;2.7;100
2023070701;2.8;100
2023070702;1.8;100
2023070703;1.2;110
2023070704;1.2;60
2023070705;1.5;80
2023070706;1.8;120
2023070707;2.3;130
2023070708;2.6;130
2023070709;2.9;140
2023070710;2.4;120
2023070711;2.5;170
2023070712;2.5;210
2023070713;2.6;200
2023070714;3.1;190
2023070715;2.4;240
2023070716;2.1;210
2023070717;1.7;190
2023070718;2.0;50
2023070719;1.8;50
2023070720;2.0;60
2023070721;2.2;60
2023070722;2.5;60
2023070723;2.8;70
2023070800;3.1;70
2023070801;2.8;70
2023070802;3.3;60
2023070803;3.0;80
2023070804;2.3;100
2023070805;3.0;110
2023070806;1.3;150
2023070807;1.6;170
2023070808;1.6;130
2023070809;1.6;120
2023070810;1.8;120
2023070811;2.4;110
2023070812;2.8;130
2023070813;2.8;170
2023070814;2.9;140
2023070815;2.6;170
2023070816;2.4;140
2023070817;1.9;120
2023070818;2.2;50
2023070819;1.5;50
2023070820;2.6;70
2023070821;2.4;90
2023070822;2.6;80
2023070823;2.8;80
2023070900;2.9;90
2023070901;3.1;80
2023070902;3.3;80
2023070903;2.6;90
2023070904;2.1;90
2023070905;2.6;90
2023070906;1.9;110
2023070907;1.9;120
2023070908;2.0;110
2023070909;2.7;100
2023070910;2.7;120
2023070911;2.7;90
2023070912;2.6;90
2023070913;2.7;200
2023070914;2.5;240
2023070915;2.1;220
2023070916;2.4;90
2023070917;2.0;110
2023070918;2.0;120
2023070919;2.2;100
2023070920;2.7;90
2023070921;3.2;100
2023070922;3.4;100
2023070923;3.1;100
2023071000;4.6;330
2023071001;4.2;40
2023071002;3.5;70
2023071003;3.1;80
2023071004;2.8;140
2023071005;3.1;230
2023071006;3.2;170
2023071007;1.5;300
2023071008;1.3;220
2023071009;3.6;280
2023071010;5.0;310
2023071011;5.7;320
2023071012;6.2;330
2023071013;7.1;330
2023071014;5.8;320
2023071015;5.5;320
2023071016;5.2;320
2023071017;4.6;330
2023071018;4.8;330
2023071019;3.2;350
2023071020;1.3;330
2023071021;1.1;280
2023071022;1.2;330
2023071023;1.2;300
2023071100;1.9;250
2023071101;1.7;240
2023071102;0.8;250
2023071103;0.8;220
2023071104;0.7;250
2023071105;0.9;150
2023071106;1.8;160
2023071107;3.4;140
2023071108;3.8;130
2023071109;3.6;140
2023071110;3.7;140
2023071111;3.8;140
2023071112;3.3;160
2023071113;3.2;160
2023071114;3.4;170
2023071115;3.7;140
2023071116;3.8;140
2023071117;3.8;140
2023071118;4.3;130
2023071119;4.5;110
2023071120;3.1;90
2023071121;3.9;90
2023071122;3.9;90
2023071123;4.4;120
2023071200;4.0;150
2023071201;4.4;160
2023071202;6.0;210
2023071203;7.3;240
2023071204;7.0;220
2023071205;5.3;210
2023071206;6.6;210
2023071207;5.5;230
2023071208;6.4;260
2023071209;5.1;330
2023071210;4.2;310
2023071211;4.3;270
2023071212;8.8;270
2023071213;8.0;280
2023071214;7.1;280
2023071215;6.4;290
2023071216;6.1;280
2023071217;6.3;290
2023071218;5.6;300
2023071219;4.1;330
2023071220;3.0;350
2023071221;2.0;360
2023071222;1.3;350
2023071223;0.8;330
2023071300;1.0;260
2023071301;1.7;300
2023071302;2.2;320
2023071303;1.9;320
2023071304;1.3;320
2023071305;1.3;310
2023071306;1.3;300
2023071307;2.7;280
2023071308;3.4;290
2023071309;3.9;270
2023071310;5.6;270
2023071311;5.2;270
2023071312;6.4;280
2023071313;7.2;260
2023071314;6.6;260
2023071315;5.9;270
2023071316;5.4;270
2023071317;5.2;280
2023071318;4.7;290
2023071319;5.0;320
2023071320;4.0;350
2023071321;2.6;340
2023071322;1.4;320
2023071323;1.3;240
2023071400;1.9;230
2023071401;2.6;210
2023071402;2.4;200
2023071403;2.3;220
2023071404;2.0;230
2023071405;2.0;210
2023071406;2.8;220
2023071407;2.4;240
2023071408;2.4;230
2023071409;3.1;200
2023071410;3.1;220
2023071411;2.5;250
2023071412;2.8;220
2023071413;2.9;160
2023071414;3.0;240
2023071415;2.3;150
2023071416;1.9;140
2023071417;2.3;170
2023071418;2.2;160
2023071419;2.9;110
2023071420;3.1;100
2023071421;3.3;120
2023071422;3.5;120
2023071423;4.0;120
2023071500;3.7;130
2023071501;3.8;140
2023071502;4.0;150
2023071503;4.3;160
2023071504;4.5;160
2023071505;5.2;170
2023071506;4.7;180
2023071507;4.4;190
2023071508;4.0;190
2023071509;4.1;210
2023071510;3.3;210
2023071511;3.7;210
2023071512;3.5;210
2023071513;3.9;210
2023071514;3.3;230
2023071515;3.7;180
2023071516;2.2;220
2023071517;2.2;320
2023071518;3.1;350
2023071519;3.4;320
2023071520;8.3;270
2023071521;5.8;210
2023071522;2.4;290
2023071523;2.2;280
2023071600;4.4;220
2023071601;8.6;230
2023071602;3.2;210
2023071603;4.5;190
2023071604;5.1;170
2023071605;4.4;220
2023071606;5.2;220
2023071607;8.0;230
2023071608;8.1;250
2023071609;9.2;250
2023071610;8.6;250
2023071611;8.6;250
2023071612;7.9;240
2023071613;7.2;240
2023071614;7.2;240
2023071615;7.4;250
2023071616;7.1;250
2023071617;6.9;260
2023071618;5.6;260
2023071619;3.4;280
2023071620;2.4;270
2023071621;2.0;250
2023071622;2.3;250
2023071623;2.4;240
2023071700;2.0;220
2023071701;2.7;200
2023071702;3.3;220
2023071703;3.2;230
2023071704;3.2;230
2023071705;4.0;230
2023071706;3.9;230
2023071707;4.6;230
2023071708;5.6;230
2023071709;7.5;250
2023071710;8.4;250
2023071711;8.0;240
2023071712;7.4;260
2023071713;7.2;270
2023071714;8.2;250
2023071715;6.9;270
2023071716;7.2;270
2023071717;6.7;280
2023071718;5.9;280
2023071719;4.1;300
2023071720;2.5;320
2023071721;6.0;320
2023071722;2.8;340
2023071723;1.1;270
2023071800;2.2;230
2023071801;3.0;210
2023071802;3.3;230
2023071803;2.9;240
2023071804;2.7;250
2023071805;2.5;220
2023071806;2.8;220
2023071807;2.8;240
2023071808;2.5;220
2023071809;2.8;220
2023071810;3.4;260
2023071811;3.1;230
2023071812;3.2;250
2023071813;3.0;230
2023071814;3.1;240
2023071815;2.3;260
2023071816;3.1;300
2023071817;2.9;300
2023071818;2.3;330
2023071819;1.7;340
2023071820;1.7;40
2023071821;2.4;80
2023071822;3.1;100
2023071823;2.2;100
2023071900;1.8;60
2023071901;1.0;110
2023071902;1.3;140
2023071903;1.8;180
2023071904;2.2;200
2023071905;2.5;210
2023071906;2.7;230
2023071907;2.7;240
2023071908;3.3;220
2023071909;3.9;220
2023071910;5.3;260
2023071911;6.5;270
2023071912;7.6;270
2023071913;6.1;300
2023071914;6.0;300
2023071915;4.6;300
2023071916;4.7;290
2023071917;3.2;260
2023071918;4.7;230
2023071919;4.7;240
2023071920;5.4;220
2023071921;4.5;230
2023071922;4.3;320
2023071923;1.4;270
2023072000;2.7;260
2023072001;3.1;250
2023072002;3.0;260
2023072003;3.3;270
2023072004;2.7;280
2023072005;2.2;290
2023072006;2.4;290
2023072007;2.6;280
2023072008;2.2;310
2023072009;2.1;310
2023072010;2.3;310
2023072011;2.1;320
2023072012;2.9;300
2023072013;3.5;300
2023072014;3.7;300
2023072015;4.0;280
2023072016;3.9;290
2023072017;2.7;310
2023072018;2.8;280
2023072019;1.7;310
2023072020;1.2;310
2023072021;1.2;250
2023072022;1.3;300
2023072023;1.0;10
2023072100;2.3;70
2023072101;2.6;100
2023072102;2.5;100
2023072103;2.8;100
2023072104;2.6;120
2023072105;2.2;170
2023072106;1.6;170
2023072107;1.8;190
2023072108;3.0;210
2023072109;3.9;250
2023072110;2.1;290
2023072111;2.2;240
2023072112;3.5;170
2023072113;3.3;180
2023072114;3.6;200
2023072115;3.3;200
2023072116;2.8;210
2023072117;3.7;300
2023072118;1.0;60
2023072119;1.3;150
2023072120;2.5;190
2023072121;3.3;200
2023072122;3.9;200
2023072123;5.0;240
2023072200;4.7;250
2023072201;4.0;260
2023072202;4.0;250
2023072203;3.8;260
2023072204;3.5;250
2023072205;3.4;250
2023072206;4.4;250
2023072207;5.2;270
2023072208;4.7;260
2023072209;5.6;260
2023072210;5.8;250
2023072211;5.7;250
2023072212;5.8;250
2023072213;4.1;270
2023072214;3.4;270
2023072215;3.6;250
2023072216;4.9;230
2023072217;4.0;210
2023072218;2.7;210
2023072219;2.1;190
2023072220;2.6;180
2023072221;3.0;180
2023072222;3.5;180
2023072223;3.5;180
2023072300;3.9;180
2023072301;4.1;190
2023072302;3.8;210
2023072303;3.0;250
2023072304;1.4;280
2023072305;1.0;300
2023072306;1.4;140
2023072307;2.4;150
2023072308;3.8;170
2023072309;5.0;210
2023072310;7.7;230
2023072311;8.9;220
2023072312;9.5;230
2023072313;9.4;230
2023072314;8.9;250
2023072315;10.4;240
2023072316;9.0;260
2023072317;5.2;240
2023072318;3.3;230
2023072319;1.4;230
2023072320;1.5;180
2023072321;3.2;210
2023072322;3.6;240
2023072323;4.4;240
2023072400;5.3;240
2023072401;4.3;230
2023072402;2.3;240
2023072403;1.3;190
2023072404;2.9;200
2023072405;3.2;230
2023072406;2.5;230
2023072407;4.8;220
2023072408;6.1;220
2023072409;5.3;230
2023072410;8.5;220
2023072411;8.3;220
2023072412;8.4;220
2023072413;8.9;230
2023072414;6.4;220
2023072415;5.3;250
2023072416;7.6;220
2023072417;7.2;230
2023072418;7.9;290
2023072419;1.8;310
2023072420;4.1;210
2023072421;4.9;220
2023072422;4.0;240
2023072423;4.5;250
2023072500;4.9;250
2023072501;4.4;270
2023072502;3.3;260
2023072503;2.8;270
2023072504;2.3;280
2023072505;1.5;320
2023072506;1.9;320
2023072507;2.2;330
2023072508;2.0;340
2023072509;1.8;320
2023072510;1.6;340
2023072511;2.0;320
2023072512;2.7;320
2023072513;2.4;320
2023072514;3.3;330
2023072515;3.6;340
2023072516;3.4;320
2023072517;3.0;300
2023072518;3.4;280
2023072519;1.9;260
2023072520;3.6;250
2023072521;3.7;260
2023072522;3.0;260
2023072523;2.2;270
2023072600;2.5;280
2023072601;2.0;310
2023072602;2.1;300
2023072603;2.1;310
2023072604;2.7;270
2023072605;3.1;270
2023072606;3.8;260
2023072607;4.6;250
2023072608;4.6;270
2023072609;4.6;280
2023072610;4.9;270
2023072611;5.7;280
2023072612;8.2;250
2023072613;7.1;250
2023072614;5.2;270
2023072615;3.8;290
2023072616;4.2;270
2023072617;3.0;280
2023072618;2.1;330
2023072619;4.9;260
2023072620;3.3;270
2023072621;2.8;250
2023072622;4.8;250
2023072623;3.3;270
2023072700;3.6;250
2023072701;3.2;230
2023072702;3.3;220
2023072703;3.9;220
2023072704;3.7;200
2023072705;3.5;190
2023072706;4.0;190
2023072707;4.6;190
2023072708;5.2;180
2023072709;6.0;190
2023072710;7.1;220
2023072711;5.4;220
2023072712;5.6;200
2023072713;4.6;180
2023072714;6.5;170
2023072715;5.7;170
2023072716;4.3;190
2023072717;4.4;220
2023072718;4.8;220
2023072719;5.8;220
2023072720;5.8;220
2023072721;5.9;220
2023072722;5.7;210
2023072723;6.0;220
2023072800;6.1;230
2023072801;5.6;240
2023072802;5.9;240
2023072803;6.1;240
2023072804;6.8;240
2023072805;7.1;240
2023072806;6.8;250
2023072807;8.1;250
2023072808;8.6;250
2023072809;9.1;260
2023072810;8.3;250
2023072811;8.0;260
2023072812;6.4;270
2023072813;6.9;260
2023072814;6.9;260
2023072815;6.2;280
2023072816;6.7;270
2023072817;7.0;240
2023072818;6.3;250
2023072819;4.1;250
2023072820;2.5;240
2023072821;2.6;270
2023072822;4.7;260
2023072823;4.1;240
2023072900;4.0;220
2023072901;3.0;200
2023072902;4.3;210
2023072903;4.8;220
2023072904;4.5;220
2023072905;5.2;220
2023072906;4.4;210
2023072907;5.0;210
2023072908;6.1;220
2023072909;5.5;220
2023072910;6.4;220
2023072911;7.8;220
2023072912;8.5;240
2023072913;9.2;240
2023072914;8.4;240
2023072915;9.1;240
2023072916;6.1;260
2023072917;6.6;240
2023072918;5.2;230
2023072919;5.7;220
2023072920;4.6;230
2023072921;4.0;250
2023072922;3.0;250
2023072923;1.9;230
2023073000;2.6;210
2023073001;3.2;200
2023073002;3.6;200
2023073003;2.1;190
2023073004;1.6;220
2023073005;2.4;220
2023073006;3.2;240
2023073007;5.1;260
2023073008;3.9;280
2023073009;5.0;270
2023073010;6.1;230
2023073011;6.5;250
2023073012;6.2;250
2023073013;4.9;280
2023073014;5.7;300
2023073015;4.1;350
2023073016;3.0;300
2023073017;5.1;230
2023073018;6.0;220
2023073019;5.5;230
2023073020;5.2;230
2023073021;5.0;240
2023073022;3.9;230
2023073023;4.6;230
2023073100;4.6;210
2023073101;5.5;220
2023073102;6.8;230
2023073103;6.5;230
2023073104;6.8;210
2023073105;8.2;220
2023073106;7.2;230
2023073107;7.5;230
2023073108;7.8;230
2023073109;9.1;230
2023073110;7.9;230
2023073111;8.6;230
2023073112;9.5;230
2023073113;10.6;240
2023073114;10.3;240
2023073115;10.7;230
2023073116;9.9;240
2023073117;9.2;240
2023073118;7.7;230
2023073119;6.6;220
2023073120;5.6;210
2023073121;5.7;210
2023073122;7.5;220
2023073123;7.0;220
2023080100;4.2;190
2023080101;5.6;210
2023080102;6.4;210
2023080103;6.2;210
2023080104;5.2;200
2023080105;4.8;190
2023080106;6.5;190
2023080107;8.4;210
2023080108;9.8;220
2023080109;8.9;210
2023080110;8.0;210
2023080111;8.2;250
2023080112;7.7;260
2023080113;7.6;270
2023080114;7.9;270
2023080115;8.1;250
2023080116;9.1;260
2023080117;6.1;280
2023080118;6.2;260
2023080119;4.9;250
2023080120;6.3;240
2023080121;5.3;250
2023080122;5.8;250
2023080123;5.4;240
2023080200;5.7;240
2023080201;5.9;240
2023080202;6.1;240
2023080203;5.4;230
2023080204;5.1;230
2023080205;5.9;210
2023080206;6.3;230
2023080207;5.7;220
2023080208;6.2;210
2023080209;6.8;210
2023080210;7.6;210
2023080211;8.1;200
2023080212;7.8;190
2023080213;9.0;170
2023080214;9.9;180
2023080215;8.7;180
2023080216;7.1;170
2023080217;7.4;180
2023080218;8.2;190
2023080219;8.0;190
2023080220;7.5;200
2023080221;5.6;190
2023080222;6.1;200
2023080223;6.9;230
2023080300;5.4;250
2023080301;4.0;200
2023080302;4.4;190
2023080303;6.1;210
2023080304;4.9;190
2023080305;4.5;180
2023080306;7.4;220
2023080307;10.5;230
2023080308;11.1;230
2023080309;10.9;240
2023080310;12.0;240
2023080311;12.4;240
2023080312;13.0;230
2023080313;12.6;230
2023080314;13.6;230
2023080315;14.2;240
2023080316;13.5;240
2023080317;11.8;240
2023080318;10.9;240
2023080319;9.9;240
2023080320;8.3;230
2023080321;7.4;230
2023080322;7.9;240
2023080323;7.3;250
2023080400;6.3;250
2023080401;5.4;240
2023080402;5.4;260
2023080403;3.9;260
2023080404;2.8;260
2023080405;3.2;260
2023080406;3.3;260
2023080407;3.8;250
2023080408;3.7;260
2023080409;3.3;260
2023080410;2.0;250
2023080411;2.5;270
2023080412;3.3;260
2023080413;2.9;260
2023080414;2.4;300
2023080415;2.5;340
2023080416;1.7;280
2023080417;1.9;280
2023080418;1.6;260
2023080419;3.2;230
2023080420;2.0;230
2023080421;2.0;250
2023080422;1.8;280
2023080423;1.9;330
2023080500;2.4;340
2023080501;2.9;330
2023080502;2.8;340
2023080503;3.1;340
2023080504;2.8;350
2023080505;2.2;350
2023080506;2.2;350
2023080507;2.8;350
2023080508;3.6;350
2023080509;2.8;20
2023080510;2.6;30
2023080511;1.9;60
2023080512;1.6;70
2023080513;1.5;340
2023080514;1.8;40
2023080515;2.2;70
2023080516;3.9;100
2023080517;4.2;110
2023080518;3.9;120
2023080519;2.2;120
2023080520;2.3;120
2023080521;2.4;100
2023080522;2.5;130
2023080523;2.7;120
2023080600;2.7;120
2023080601;1.8;130
2023080602;1.6;170
2023080603;1.6;60
2023080604;1.2;80
2023080605;1.4;140
2023080606;3.0;240
2023080607;4.5;260
2023080608;3.4;270
2023080609;2.6;260
2023080610;3.0;250
2023080611;3.2;250
2023080612;3.2;270
2023080613;3.4;310
2023080614;3.0;340
2023080615;2.8;320
2023080616;4.7;20
2023080617;4.5;50
2023080618;4.7;210
2023080619;5.6;230
2023080620;6.6;250
2023080621;5.2;270
2023080622;4.6;270
2023080623;5.5;260
2023080700;5.3;270
2023080701;5.2;270
2023080702;5.4;280
2023080703;5.0;270
2023080704;5.3;270
2023080705;5.9;270
2023080706;6.8;260
2023080707;7.4;260
2023080708;9.1;260
2023080709;9.3;260
2023080710;9.3;260
2023080711;9.5;260
2023080712;10.2;260
2023080713;8.9;270
2023080714;6.9;270
2023080715;7.6;270
2023080716;6.0;290
2023080717;7.8;300
2023080718;6.7;290
2023080719;6.5;270
2023080720;7.3;270
2023080721;7.2;280
