MESS_DATUM;TT_TU;RF_TU
2023070114;23.6;42.0
2023070115;24.0;41.0
2023070116;21.6;57.0
2023070117;21.5;56.0
2023070118;20.1;65.0
2023070119;17.4;86.0
2023070120;16.5;94.0
2023070121;16.7;92.0
2023070122;16.8;92.0
2023070123;16.9;89.0
2023070200;16.9;90.0
2023070201;16.7;92.0
2023070202;16.4;94.0
2023070203;16.0;92.0
2023070204;16.1;89.0
2023070205;16.4;86.0
2023070206;17.3;80.0
2023070207;19.2;63.0
2023070208;19.0;64.0
2023070209;18.9;62.0
2023070210;19.7;57.0
2023070211;19.7;55.0
2023070212;21.9;46.0
2023070213;21.0;46.0
2023070214;22.3;42.0
2023070215;22.3;43.0
2023070216;22.3;40.0
2023070217;21.3;42.0
2023070218;20.7;46.0
2023070219;19.3;52.0
2023070220;17.9;58.0
2023070221;15.3;68.0
2023070222;14.9;69.0
2023070223;14.4;73.0
2023070300;15.4;70.0
2023070301;15.0;72.0
2023070302;15.8;69.0
2023070303;15.9;70.0
2023070304;15.8;70.0
2023070305;16.3;70.0
2023070306;17.9;59.0
2023070307;18.5;51.0
2023070308;18.9;45.0
2023070309;19.8;42.0
2023070310;21.6;35.0
2023070311;21.3;35.0
2023070312;21.9;36.0
2023070313;21.4;34.0
2023070314;23.5;35.0
2023070315;22.4;37.0
2023070316;20.6;40.0
2023070317;21.0;42.0
2023070318;20.8;43.0
2023070319;17.7;55.0
2023070320;17.4;56.0
2023070321;16.3;61.0
2023070322;15.2;66.0
2023070323;15.6;65.0
2023070400;15.3;66.0
2023070401;15.3;67.0
2023070402;16.5;66.0
2023070403;16.0;70.0
2023070404;15.2;76.0
2023070405;16.7;69.0
2023070406;18.0;62.0
2023070407;19.0;52.0
2023070408;20.0;50.0
2023070409;19.6;50.0
2023070410;22.2;41.0
2023070411;23.6;38.0
2023070412;23.4;36.0
2023070413;24.0;35.0
2023070414;24.8;32.0
2023070415;25.1;32.0
2023070416;24.2;32.0
2023070417;23.6;34.0
2023070418;22.3;39.0
2023070419;19.3;54.0
2023070420;17.0;64.0
2023070421;15.6;70.0
2023070422;13.6;76.0
2023070423;13.8;74.0
2023070500;16.3;63.0
2023070501;17.1;57.0
2023070502;16.9;57.0
2023070503;17.2;56.0
2023070504;17.1;58.0
2023070505;18.0;58.0
2023070506;18.5;56.0
2023070507;17.4;71.0
2023070508;19.0;64.0
2023070509;23.3;54.0
2023070510;21.3;59.0
2023070511;22.6;57.0
2023070512;23.2;49.0
2023070513;24.7;34.0
2023070514;23.5;34.0
2023070515;23.6;33.0
2023070516;22.0;36.0
2023070517;22.1;33.0
2023070518;21.2;35.0
2023070519;19.9;39.0
2023070520;16.6;50.0
2023070521;15.6;56.0
2023070522;13.9;67.0
2023070523;17.1;55.0
2023070600;13.6;68.0
2023070601;14.6;63.0
2023070602;12.5;74.0
2023070603;11.7;78.0
2023070604;12.2;77.0
2023070605;14.9;68.0
2023070606;16.5;63.0
2023070607;18.6;57.0
2023070608;19.7;48.0
2023070609;20.8;43.0
2023070610;21.4;43.0
2023070611;22.1;38.0
2023070612;23.2;35.0
2023070613;24.7;33.0
2023070614;23.8;30.0
2023070615;24.7;30.0
2023070616;24.1;32.0
2023070617;23.8;33.0
2023070618;22.2;42.0
2023070619;20.5;48.0
2023070620;17.3;58.0
2023070621;16.6;59.0
2023070622;16.2;60.0
2023070623;15.7;61.0
2023070700;14.3;65.0
2023070701;14.6;64.0
2023070702;12.3;75.0
2023070703;12.2;77.0
2023070704;12.3;77.0
2023070705;15.6;70.0
2023070706;18.9;55.0
2023070707;21.2;46.0
2023070708;23.5;38.0
2023070709;24.9;34.0
2023070710;25.4;30.0
2023070711;26.2;28.0
2023070712;27.4;27.0
2023070713;27.8;22.0
2023070714;28.9;23.0
2023070715;28.6;22.0
2023070716;29.2;23.0
2023070717;28.8;24.0
2023070718;27.6;27.0
2023070719;24.6;35.0
2023070720;23.0;38.0
2023070721;20.7;48.0
2023070722;19.9;52.0
2023070723;18.8;54.0
2023070800;18.3;55.0
2023070801;16.3;63.0
2023070802;16.6;63.0
2023070803;15.3;68.0
2023070804;14.7;72.0
2023070805;17.4;62.0
2023070806;20.4;52.0
2023070807;22.8;48.0
2023070808;25.5;37.0
2023070809;27.5;32.0
2023070810;28.4;29.0
2023070811;30.6;24.0
2023070812;30.9;21.0
2023070813;31.4;20.0
2023070814;31.9;19.0
2023070815;31.3;19.0
2023070816;31.9;19.0
2023070817;31.7;19.0
2023070818;30.3;23.0
2023070819;27.7;31.0
2023070820;26.4;31.0
2023070821;25.2;36.0
2023070822;23.3;41.0
2023070823;21.6;47.0
2023070900;19.2;56.0
2023070901;19.0;56.0
2023070902;18.4;59.0
2023070903;16.8;67.0
2023070904;17.7;63.0
2023070905;18.8;62.0
2023070906;22.1;52.0
2023070907;24.8;46.0
2023070908;28.0;37.0
2023070909;29.9;29.0
2023070910;31.7;26.0
2023070911;33.3;22.0
2023070912;34.0;22.0
2023070913;34.0;21.0
2023070914;34.2;21.0
2023070915;34.6;21.0
2023070916;34.5;21.0
2023070917;33.6;22.0
2023070918;31.5;26.0
2023070919;28.7;32.0
2023070920;27.4;35.0
2023070921;25.3;42.0
2023070922;23.0;49.0
2023070923;22.6;52.0
2023071000;20.8;75.0
2023071001;20.9;73.0
2023071002;19.6;76.0
2023071003;18.8;82.0
2023071004;19.6;78.0
2023071005;19.9;80.0
2023071006;21.4;69.0
2023071007;23.2;59.0
2023071008;25.8;53.0
2023071009;26.5;50.0
2023071010;27.5;50.0
2023071011;26.3;58.0
2023071012;26.5;59.0
2023071013;23.7;67.0
2023071014;24.2;62.0
2023071015;25.9;54.0
2023071016;25.4;53.0
2023071017;25.1;53.0
2023071018;24.9;55.0
2023071019;23.9;52.0
2023071020;21.3;60.0
2023071021;19.8;67.0
2023071022;18.8;70.0
2023071023;18.2;72.0
2023071100;18.0;73.0
2023071101;17.4;77.0
2023071102;15.9;84.0
2023071103;15.3;84.0
2023071104;16.2;80.0
2023071105;18.3;78.0
2023071106;21.0;63.0
2023071107;23.1;55.0
2023071108;25.1;46.0
2023071109;26.2;44.0
2023071110;27.9;37.0
2023071111;28.8;36.0
2023071112;30.4;34.0
2023071113;30.4;34.0
2023071114;31.5;34.0
2023071115;32.1;35.0
2023071116;32.5;33.0
2023071117;32.4;32.0
2023071118;30.8;38.0
2023071119;28.7;43.0
2023071120;26.9;48.0
2023071121;24.4;56.0
2023071122;23.8;58.0
2023071123;25.1;54.0
2023071200;24.5;56.0
2023071201;24.5;56.0
2023071202;24.6;53.0
2023071203;25.2;52.0
2023071204;24.2;56.0
2023071205;23.4;61.0
2023071206;23.8;59.0
2023071207;23.9;59.0
2023071208;22.7;67.0
2023071209;23.2;64.0
2023071210;25.1;59.0
2023071211;25.2;54.0
2023071212;27.2;37.0
2023071213;27.0;40.0
2023071214;27.8;39.0
2023071215;27.8;37.0
2023071216;28.1;34.0
2023071217;26.8;34.0
2023071218;26.0;34.0
2023071219;24.0;40.0
2023071220;21.9;43.0
2023071221;20.4;49.0
2023071222;19.8;53.0
2023071223;19.6;52.0
2023071300;18.7;56.0
2023071301;18.7;57.0
2023071302;17.5;62.0
2023071303;15.9;71.0
2023071304;14.6;76.0
2023071305;17.2;68.0
2023071306;19.6;58.0
2023071307;21.1;50.0
2023071308;22.2;43.0
2023071309;23.7;38.0
2023071310;22.6;43.0
2023071311;25.1;37.0
2023071312;24.7;34.0
2023071313;25.6;31.0
2023071314;24.8;33.0
2023071315;25.8;30.0
2023071316;24.9;33.0
2023071317;23.9;37.0
2023071318;23.5;39.0
2023071319;19.8;57.0
2023071320;18.4;61.0
2023071321;16.8;68.0
2023071322;15.1;74.0
2023071323;14.8;75.0
2023071400;14.4;78.0
2023071401;15.4;75.0
2023071402;14.4;77.0
2023071403;13.7;80.0
2023071404;13.1;82.0
2023071405;15.4;76.0
2023071406;17.3;63.0
2023071407;19.9;54.0
2023071408;21.5;49.0
2023071409;23.0;41.0
2023071410;24.1;39.0
2023071411;25.6;36.0
2023071412;24.5;35.0
2023071413;27.5;29.0
2023071414;26.0;32.0
2023071415;27.0;29.0
2023071416;26.4;31.0
2023071417;26.9;30.0
2023071418;26.6;30.0
2023071419;23.3;41.0
2023071420;20.4;47.0
2023071421;20.6;47.0
2023071422;22.1;44.0
2023071423;20.8;48.0
2023071500;19.6;52.0
2023071501;18.9;55.0
2023071502;17.7;61.0
2023071503;17.4;62.0
2023071504;18.0;59.0
2023071505;19.5;55.0
2023071506;22.1;50.0
2023071507;25.7;43.0
2023071508;29.0;35.0
2023071509;30.7;29.0
2023071510;31.9;23.0
2023071511;33.4;24.0
2023071512;34.4;22.0
2023071513;34.9;21.0
2023071514;35.8;20.0
2023071515;34.7;21.0
2023071516;33.6;25.0
2023071517;30.7;35.0
2023071518;29.2;40.0
2023071519;28.0;42.0
2023071520;21.7;76.0
2023071521;20.9;81.0
2023071522;19.5;92.0
2023071523;19.0;94.0
2023071600;20.4;87.0
2023071601;19.3;89.0
2023071602;19.4;90.0
2023071603;19.4;91.0
2023071604;19.6;89.0
2023071605;19.9;87.0
2023071606;20.4;80.0
2023071607;21.7;65.0
2023071608;23.0;58.0
2023071609;24.0;46.0
2023071610;25.0;41.0
2023071611;25.5;38.0
2023071612;26.3;37.0
2023071613;27.1;33.0
2023071614;27.7;31.0
2023071615;27.1;30.0
2023071616;27.5;28.0
2023071617;26.4;29.0
2023071618;25.3;31.0
2023071619;23.2;37.0
2023071620;21.2;43.0
2023071621;20.4;46.0
2023071622;19.6;50.0
2023071623;17.9;57.0
2023071700;17.5;60.0
2023071701;18.0;59.0
2023071702;18.1;57.0
2023071703;17.3;61.0
2023071704;17.3;60.0
2023071705;17.8;60.0
2023071706;19.9;53.0
2023071707;22.5;45.0
2023071708;24.5;37.0
2023071709;25.3;34.0
2023071710;26.3;31.0
2023071711;27.5;29.0
2023071712;26.6;30.0
2023071713;27.7;29.0
2023071714;27.1;28.0
2023071715;26.9;28.0
2023071716;26.7;30.0
2023071717;25.7;29.0
2023071718;24.6;33.0
2023071719;23.3;35.0
2023071720;21.6;41.0
2023071721;15.6;70.0
2023071722;14.5;84.0
2023071723;13.3;89.0
2023071800;13.1;88.0
2023071801;13.7;83.0
2023071802;12.1;88.0
2023071803;11.6;89.0
2023071804;12.1;87.0
2023071805;13.2;84.0
2023071806;15.3;74.0
2023071807;17.5;65.0
2023071808;18.6;58.0
2023071809;20.6;48.0
2023071810;21.9;38.0
2023071811;22.5;37.0
2023071812;23.7;31.0
2023071813;24.8;31.0
2023071814;24.2;29.0
2023071815;25.8;28.0
2023071816;25.7;27.0
2023071817;25.1;30.0
2023071818;24.2;31.0
2023071819;22.3;35.0
2023071820;19.4;49.0
2023071821;17.6;54.0
2023071822;16.8;57.0
2023071823;15.9;61.0
2023071900;15.0;64.0
2023071901;14.8;65.0
2023071902;14.3;68.0
2023071903;14.6;65.0
2023071904;14.1;69.0
2023071905;15.4;69.0
2023071906;18.0;55.0
2023071907;21.0;45.0
2023071908;23.0;41.0
2023071909;24.8;35.0
2023071910;26.1;30.0
2023071911;27.4;28.0
2023071912;26.9;30.0
2023071913;24.4;36.0
2023071914;19.9;59.0
2023071915;19.9;61.0
2023071916;20.2;60.0
2023071917;20.3;63.0
2023071918;20.3;63.0
2023071919;19.7;65.0
2023071920;18.5;74.0
2023071921;16.9;81.0
2023071922;15.6;94.0
2023071923;15.1;96.0
2023072000;15.0;96.0
2023072001;15.0;96.0
2023072002;14.7;93.0
2023072003;14.9;93.0
2023072004;14.9;92.0
2023072005;14.9;92.0
2023072006;15.3;87.0
2023072007;16.8;77.0
2023072008;17.1;76.0
2023072009;18.3;69.0
2023072010;15.1;89.0
2023072011;16.0;86.0
2023072012;16.9;82.0
2023072013;18.5;72.0
2023072014;19.0;62.0
2023072015;21.4;45.0
2023072016;22.1;41.0
2023072017;21.2;40.0
2023072018;20.9;42.0
2023072019;19.4;49.0
2023072020;17.9;55.0
2023072021;16.2;63.0
2023072022;15.7;64.0
2023072023;15.0;68.0
2023072100;13.8;75.0
2023072101;13.5;73.0
2023072102;12.7;77.0
2023072103;11.9;81.0
2023072104;13.6;82.0
2023072105;14.3;88.0
2023072106;16.8;74.0
2023072107;17.2;70.0
2023072108;18.1;68.0
2023072109;16.6;81.0
2023072110;17.6;64.0
2023072111;18.2;65.0
2023072112;16.2;88.0
2023072113;18.8;73.0
2023072114;20.0;57.0
2023072115;20.7;53.0
2023072116;20.1;50.0
2023072117;14.4;90.0
2023072118;14.8;89.0
2023072119;15.1;93.0
2023072120;14.6;93.0
2023072121;14.0;94.0
2023072122;15.2;90.0
2023072123;14.9;87.0
2023072200;14.1;87.0
2023072201;13.1;90.0
2023072202;13.0;90.0
2023072203;13.3;89.0
2023072204;12.0;90.0
2023072205;13.5;85.0
2023072206;14.9;77.0
2023072207;16.5;67.0
2023072208;17.2;57.0
2023072209;19.4;49.0
2023072210;21.1;47.0
2023072211;19.9;47.0
2023072212;20.6;45.0
2023072213;21.5;44.0
2023072214;22.2;41.0
2023072215;22.5;37.0
2023072216;22.9;36.0
2023072217;22.2;37.0
2023072218;22.5;39.0
2023072219;19.7;50.0
2023072220;18.0;57.0
2023072221;18.0;60.0
2023072222;18.1;60.0
2023072223;17.0;63.0
2023072300;17.2;64.0
2023072301;17.3;64.0
2023072302;17.4;63.0
2023072303;15.8;75.0
2023072304;14.8;86.0
2023072305;15.8;85.0
2023072306;17.0;72.0
2023072307;18.1;68.0
2023072308;21.2;51.0
2023072309;24.8;38.0
2023072310;26.5;33.0
2023072311;27.4;31.0
2023072312;26.6;32.0
2023072313;26.6;31.0
2023072314;24.7;32.0
2023072315;23.3;43.0
2023072316;23.1;42.0
2023072317;22.9;44.0
2023072318;23.1;46.0
2023072319;22.1;51.0
2023072320;20.7;60.0
2023072321;22.5;51.0
2023072322;21.9;55.0
2023072323;21.5;58.0
2023072400;20.5;63.0
2023072401;20.0;65.0
2023072402;19.1;70.0
2023072403;19.1;69.0
2023072404;19.5;64.0
2023072405;19.8;65.0
2023072406;21.8;55.0
2023072407;23.8;48.0
2023072408;24.6;46.0
2023072409;25.8;43.0
2023072410;26.5;39.0
2023072411;27.3;39.0
2023072412;28.5;37.0
2023072413;27.2;39.0
2023072414;26.6;41.0
2023072415;28.6;37.0
2023072416;26.9;45.0
2023072417;24.8;49.0
2023072418;16.6;85.0
2023072419;16.9;93.0
2023072420;16.4;92.0
2023072421;15.8;92.0
2023072422;15.5;92.0
2023072423;16.0;91.0
2023072500;15.9;90.0
2023072501;14.9;92.0
2023072502;14.3;93.0
2023072503;15.0;93.0
2023072504;15.3;92.0
2023072505;15.1;87.0
2023072506;15.2;84.0
2023072507;15.7;79.0
2023072508;16.3;75.0
2023072509;17.1;71.0
2023072510;18.8;61.0
2023072511;18.5;60.0
2023072512;18.9;57.0
2023072513;18.9;56.0
2023072514;18.4;57.0
2023072515;18.1;59.0
2023072516;16.8;64.0
2023072517;15.4;82.0
2023072518;14.2;91.0
2023072519;14.2;92.0
2023072520;14.1;92.0
2023072521;13.2;95.0
2023072522;13.3;95.0
2023072523;13.3;88.0
2023072600;13.4;86.0
2023072601;13.5;82.0
2023072602;12.8;84.0
2023072603;12.1;84.0
2023072604;11.4;88.0
2023072605;12.2;84.0
2023072606;13.6;80.0
2023072607;13.6;78.0
2023072608;16.3;66.0
2023072609;16.6;57.0
2023072610;16.2;59.0
2023072611;14.9;71.0
2023072612;18.0;51.0
2023072613;19.0;51.0
2023072614;19.0;48.0
2023072615;20.0;41.0
2023072616;19.7;40.0
2023072617;20.3;40.0
2023072618;18.7;50.0
2023072619;17.7;57.0
2023072620;15.8;64.0
2023072621;15.9;65.0
2023072622;15.6;66.0
2023072623;13.2;73.0
2023072700;13.5;74.0
2023072701;12.2;78.0
2023072702;12.6;76.0
2023072703;12.5;78.0
2023072704;12.1;81.0
2023072705;13.4;78.0
2023072706;14.2;77.0
2023072707;16.3;68.0
2023072708;18.2;62.0
2023072709;20.1;55.0
2023072710;18.5;65.0
2023072711;17.3;77.0
2023072712;15.6;90.0
2023072713;16.3;90.0
2023072714;15.6;95.0
2023072715;16.1;92.0
2023072716;16.8;89.0
2023072717;16.7;88.0
2023072718;17.3;85.0
2023072719;17.4;85.0
2023072720;17.1;87.0
2023072721;16.5;94.0
2023072722;16.9;91.0
2023072723;17.2;91.0
2023072800;17.3;92.0
2023072801;17.8;89.0
2023072802;17.6;90.0
2023072803;17.8;88.0
2023072804;17.8;88.0
2023072805;17.8;87.0
2023072806;17.7;86.0
2023072807;19.6;79.0
2023072808;21.0;72.0
2023072809;21.4;69.0
2023072810;23.5;63.0
2023072811;23.1;63.0
2023072812;24.1;58.0
2023072813;24.7;54.0
2023072814;26.0;47.0
2023072815;26.3;44.0
2023072816;25.3;51.0
2023072817;24.6;56.0
2023072818;23.5;61.0
2023072819;21.8;68.0
2023072820;20.5;74.0
2023072821;20.8;74.0
2023072822;19.6;80.0
2023072823;18.9;84.0
2023072900;19.4;83.0
2023072901;19.3;83.0
2023072902;18.8;85.0
2023072903;18.6;86.0
2023072904;18.4;87.0
2023072905;19.1;84.0
2023072906;20.5;76.0
2023072907;22.3;68.0
2023072908;22.2;68.0
2023072909;23.0;66.0
2023072910;23.7;63.0
2023072911;20.7;82.0
2023072912;23.8;64.0
2023072913;24.3;60.0
2023072914;26.8;47.0
2023072915;22.2;62.0
2023072916;20.6;76.0
2023072917;22.2;70.0
2023072918;21.5;73.0
2023072919;20.2;80.0
2023072920;18.9;80.0
2023072921;17.4;84.0
2023072922;17.2;82.0
2023072923;16.5;85.0
2023073000;16.0;93.0
2023073001;16.6;90.0
2023073002;16.5;89.0
2023073003;16.1;91.0
2023073004;16.1;90.0
2023073005;17.0;89.0
2023073006;18.6;80.0
2023073007;20.0;71.0
2023073008;21.0;61.0
2023073009;22.4;58.0
2023073010;23.4;48.0
2023073011;23.9;49.0
2023073012;24.1;49.0
2023073013;23.0;52.0
2023073014;18.4;83.0
2023073015;18.5;82.0
2023073016;17.2;87.0
2023073017;17.4;85.0
2023073018;18.2;79.0
2023073019;18.0;75.0
2023073020;18.2;70.0
2023073021;16.7;76.0
2023073022;16.1;76.0
2023073023;16.0;73.0
2023073100;16.8;69.0
2023073101;17.5;65.0
2023073102;16.9;69.0
2023073103;16.8;69.0
2023073104;16.1;76.0
2023073105;15.5;84.0
2023073106;15.5;87.0
2023073107;16.4;83.0
2023073108;17.3;76.0
2023073109;18.3;72.0
2023073110;18.5;71.0
2023073111;20.6;67.0
2023073112;20.7;62.0
2023073113;22.0;58.0
2023073114;21.6;57.0
2023073115;21.4;57.0
2023073116;21.3;59.0
