MESS_DATUM;TT_TU;RF_TU
2015010915;11.4;74.0
2015010916;11.5;72.0
2015010917;11.6;66.0
2015010918;8.4;82.0
2015010919;7.6;95.0
2015010920;7.6;99.0
2015010921;8.4;99.0
2015010922;13.5;85.0
2015010923;13.6;87.0
2015011000;14.5;81.0
2015011001;14.4;81.0
2015011002;14.2;80.0
2015011003;13.7;80.0
2015011004;13.6;80.0
2015011005;13.7;82.0
2015011006;13.8;79.0
2015011007;13.4;74.0
2015011008;12.8;75.0
2015011009;13.7;72.0
2015011010;13.4;72.0
2015011011;13.8;66.0
2015011012;13.7;67.0
2015011013;13.8;68.0
2015011014;13.4;73.0
2015011015;13.1;76.0
2015011016;12.0;86.0
2015011017;8.2;88.0
2015011018;8.1;84.0
2015011019;7.9;80.0
2015011020;6.6;67.0
2015011021;5.7;65.0
2015011022;4.9;63.0
2015011023;3.6;69.0
2015011100;3.7;70.0
2015011101;3.2;73.0
2015011102;3.6;72.0
2015011103;2.6;75.0
2015011104;2.7;78.0
2015011105;2.6;78.0
2015011106;2.7;78.0
2015011107;3.5;75.0
2015011108;3.7;75.0
2015011109;3.7;77.0
2015011110;4.1;78.0
2015011111;5.0;72.0
2015011112;5.2;71.0
2015011113;5.8;68.0
2015011114;5.5;68.0
2015011115;5.4;69.0
2015011116;5.5;69.0
2015011117;5.6;67.0
2015011118;5.4;68.0
2015011119;5.7;68.0
2015011120;5.2;78.0
2015011121;5.4;83.0
2015011122;5.3;82.0
2015011123;6.3;76.0
2015011200;6.1;77.0
2015011201;6.9;76.0
2015011202;7.0;75.0
2015011203;6.9;77.0
2015011204;7.3;75.0
2015011205;6.7;79.0
2015011206;6.6;79.0
2015011207;6.9;77.0
2015011208;7.0;75.0
2015011209;7.1;73.0
2015011210;7.2;72.0
2015011211;7.6;72.0
2015011212;7.8;71.0
2015011213;8.0;71.0
2015011214;8.0;72.0
2015011215;8.0;72.0
2015011216;7.7;73.0
2015011217;7.7;75.0
2015011218;8.0;74.0
2015011219;8.3;74.0
2015011220;8.4;74.0
2015011221;8.0;78.0
2015011222;8.8;75.0
2015011223;8.8;75.0
2015011300;9.1;73.0
2015011301;9.0;71.0
2015011302;9.1;72.0
2015011303;9.2;72.0
2015011304;9.1;71.0
2015011305;9.2;69.0
2015011306;9.5;66.0
2015011307;8.8;69.0
2015011308;8.9;71.0
2015011309;9.6;69.0
2015011310;11.0;62.0
2015011311;11.3;58.0
2015011312;11.9;55.0
2015011313;12.1;59.0
2015011314;10.8;71.0
2015011315;11.0;71.0
2015011316;10.6;73.0
2015011317;10.5;75.0
2015011318;10.6;75.0
2015011319;9.1;83.0
2015011320;7.9;85.0
2015011321;8.1;83.0
2015011322;6.8;85.0
2015011323;7.0;80.0
2015011400;5.3;87.0
2015011401;6.2;88.0
2015011402;6.7;81.0
2015011403;7.3;78.0
2015011404;2.6;94.0
2015011405;2.0;93.0
2015011406;1.6;92.0
2015011407;1.9;92.0
2015011408;2.4;86.0
2015011409;2.3;88.0
2015011410;4.9;74.0
2015011411;5.9;73.0
2015011412;6.2;75.0
2015011413;5.5;76.0
2015011414;3.5;89.0
2015011415;5.0;79.0
2015011416;4.2;80.0
2015011417;3.9;77.0
2015011418;2.7;81.0
2015011419;0.9;86.0
2015011420;1.1;85.0
2015011421;2.5;82.0
2015011422;1.9;86.0
2015011423;2.9;79.0
2015011500;3.2;80.0
2015011501;4.1;81.0
2015011502;4.8;81.0
2015011503;5.2;83.0
2015011504;6.8;78.0
2015011505;7.6;77.0
2015011506;8.5;73.0
2015011507;8.4;75.0
2015011508;8.7;73.0
2015011509;9.0;72.0
2015011510;9.5;68.0
2015011511;10.1;65.0
2015011512;10.8;62.0
2015011513;11.1;61.0
2015011514;11.4;59.0
2015011515;11.5;57.0
2015011516;10.8;62.0
2015011517;10.6;66.0
2015011518;10.7;66.0
2015011519;10.0;70.0
2015011520;9.7;73.0
2015011521;8.9;83.0
2015011522;8.0;82.0
2015011523;7.7;80.0
2015011600;7.8;78.0
2015011601;7.4;77.0
2015011602;7.4;74.0
2015011603;6.9;72.0
2015011604;6.2;71.0
2015011605;5.7;73.0
2015011606;5.9;72.0
2015011607;4.3;82.0
2015011608;4.6;83.0
2015011609;5.6;80.0
2015011610;6.7;77.0
2015011611;6.8;80.0
2015011612;7.3;79.0
2015011613;7.8;75.0
2015011614;7.9;75.0
2015011615;7.7;74.0
2015011616;6.9;77.0
2015011617;6.3;79.0
2015011618;5.8;81.0
2015011619;5.3;82.0
2015011620;4.7;86.0
2015011621;3.8;89.0
2015011622;3.6;92.0
2015011623;3.0;89.0
2015011700;4.8;83.0
2015011701;4.7;86.0
2015011702;4.2;88.0
2015011703;4.3;89.0
2015011704;4.1;89.0
2015011705;3.3;93.0
2015011706;3.0;94.0
2015011707;3.1;91.0
2015011708;2.7;94.0
2015011709;2.6;94.0
2015011710;3.1;90.0
2015011711;4.5;81.0
2015011712;4.7;76.0
2015011713;4.5;72.0
2015011714;5.6;67.0
2015011715;4.4;71.0
2015011716;2.8;77.0
2015011717;1.6;81.0
2015011718;0.9;81.0
2015011719;-0.4;86.0
2015011720;0.0;83.0
2015011721;-0.5;83.0
2015011722;-0.3;83.0
2015011723;0.0;82.0
2015011800;-0.6;86.0
2015011801;-0.6;86.0
2015011802;0.0;81.0
2015011803;-0.1;80.0
2015011804;0.1;78.0
2015011805;0.3;77.0
2015011806;0.8;76.0
2015011807;0.8;81.0
2015011808;1.3;77.0
2015011809;1.8;76.0
2015011810;3.0;72.0
2015011811;3.4;72.0
2015011812;4.2;67.0
2015011813;4.6;68.0
2015011814;4.4;65.0
2015011815;3.8;67.0
2015011816;3.2;69.0
2015011817;2.4;71.0
2015011818;1.6;76.0
2015011819;1.1;79.0
2015011820;0.6;81.0
2015011821;-0.2;83.0
2015011822;-0.1;82.0
2015011823;-0.8;86.0
2015011900;-1.0;86.0
2015011901;-2.1;92.0
2015011902;-1.1;90.0
2015011903;-1.1;89.0
2015011904;-1.0;88.0
2015011905;-2.5;91.0
2015011906;-2.4;94.0
2015011907;-2.1;92.0
2015011908;-2.0;92.0
2015011909;-2.0;89.0
2015011910;-0.1;85.0
2015011911;1.2;83.0
2015011912;1.6;79.0
2015011913;2.1;78.0
2015011914;2.0;76.0
2015011915;1.7;77.0
2015011916;0.6;82.0
2015011917;-0.2;86.0
2015011918;0.2;83.0
2015011919;-0.1;83.0
2015011920;-0.1;83.0
2015011921;-0.4;86.0
2015011922;-0.5;88.0
2015011923;-0.7;90.0
2015012000;-0.6;90.0
2015012001;-0.5;94.0
2015012002;-0.4;94.0
2015012003;-0.4;96.0
2015012004;-0.2;96.0
2015012005;-0.5;96.0
2015012006;-0.4;97.0
2015012007;-0.3;97.0
2015012008;-0.2;96.0
2015012009;0.0;98.0
2015012010;0.4;97.0
2015012011;0.7;90.0
2015012012;1.3;89.0
2015012013;1.8;81.0
2015012014;1.8;79.0
2015012015;1.8;76.0
2015012016;1.1;88.0
2015012017;0.8;88.0
2015012018;0.8;88.0
2015012019;0.7;90.0
2015012020;0.6;90.0
2015012021;0.4;90.0
2015012022;0.4;88.0
2015012023;-0.1;88.0
2015012100;-0.9;86.0
2015012101;-1.3;86.0
2015012102;-1.4;84.0
2015012103;-1.6;86.0
2015012104;-2.0;84.0
2015012105;-2.6;82.0
2015012106;-2.6;80.0
2015012107;-2.2;79.0
2015012108;-2.0;81.0
2015012109;-1.2;79.0
2015012110;-0.2;74.0
2015012111;1.2;67.0
2015012112;1.4;68.0
2015012113;2.0;67.0
2015012114;2.2;67.0
2015012115;2.3;68.0
2015012116;2.0;70.0
2015012117;1.8;70.0
2015012118;1.7;71.0
2015012119;1.8;70.0
2015012120;1.8;71.0
2015012121;1.6;74.0
2015012122;1.7;72.0
2015012123;1.3;74.0
2015012200;1.3;74.0
2015012201;0.9;76.0
2015012202;0.7;76.0
2015012203;-0.1;78.0
2015012204;-0.3;81.0
2015012205;-0.4;82.0
2015012206;0.1;80.0
2015012207;0.1;79.0
2015012208;0.0;81.0
2015012209;0.3;83.0
2015012210;0.5;79.0
2015012211;0.6;78.0
2015012212;1.3;74.0
2015012213;1.2;74.0
2015012214;1.5;72.0
2015012215;1.5;71.0
2015012216;1.3;74.0
2015012217;1.3;76.0
2015012218;1.0;80.0
2015012219;1.0;82.0
2015012220;1.1;82.0
2015012221;0.8;86.0
2015012222;0.7;87.0
2015012223;0.9;86.0
2015012300;0.9;86.0
2015012301;0.7;85.0
2015012302;0.8;82.0
2015012303;0.5;84.0
2015012304;0.3;86.0
2015012305;0.3;86.0
2015012306;-0.6;90.0
2015012307;0.0;86.0
2015012308;-0.9;90.0
2015012309;-0.7;88.0
2015012310;0.7;81.0
2015012311;1.4;80.0
2015012312;1.4;78.0
2015012313;1.4;77.0
2015012314;1.5;77.0
2015012315;1.3;79.0
2015012316;1.0;83.0
2015012317;0.7;84.0
2015012318;0.9;80.0
2015012319;0.8;83.0
2015012320;0.7;83.0
2015012321;0.4;83.0
2015012322;0.1;84.0
2015012323;-0.4;85.0
2015012400;-1.2;88.0
2015012401;-1.8;91.0
2015012402;-1.8;91.0
2015012403;-1.8;91.0
2015012404;-2.0;91.0
2015012405;-1.7;91.0
2015012406;-1.2;89.0
2015012407;-1.1;88.0
2015012408;-0.4;84.0
2015012409;-0.4;90.0
2015012410;-0.4;99.0
2015012411;-0.1;100.0
2015012412;0.2;98.0
2015012413;0.3;99.0
2015012414;0.3;100.0
2015012415;0.3;100.0
2015012416;0.5;100.0
2015012417;0.6;99.0
2015012418;0.6;99.0
2015012419;0.6;99.0
2015012420;-0.5;99.0
2015012421;-1.5;100.0
2015012422;-1.2;100.0
2015012423;-1.0;99.0
2015012500;-1.6;99.0
2015012501;-1.3;100.0
2015012502;-1.8;99.0
2015012503;-2.1;99.0
2015012504;-1.0;100.0
2015012505;-0.7;98.0
2015012506;-0.5;99.0
2015012507;-0.5;99.0
2015012508;-0.3;99.0
2015012509;0.5;98.0
2015012510;1.0;97.0
2015012511;1.4;97.0
2015012512;2.0;93.0
2015012513;3.4;92.0
2015012514;2.3;95.0
2015012515;2.6;96.0
2015012516;2.4;96.0
2015012517;2.3;98.0
2015012518;2.0;99.0
2015012519;2.2;99.0
2015012520;2.1;99.0
2015012521;1.9;99.0
2015012522;1.9;98.0
2015012523;1.5;98.0
2015012600;1.9;97.0
2015012601;1.6;98.0
2015012602;1.6;97.0
2015012603;1.7;98.0
2015012604;1.6;98.0
2015012605;1.6;98.0
2015012606;1.9;96.0
2015012607;1.9;96.0
2015012608;2.1;96.0
2015012609;1.9;98.0
2015012610;2.3;98.0
2015012611;2.8;98.0
2015012612;3.2;97.0
2015012613;3.3;97.0
2015012614;3.4;98.0
2015012615;3.6;99.0
2015012616;3.7;99.0
2015012617;4.1;100.0
2015012618;5.1;97.0
2015012619;5.7;92.0
2015012620;5.3;84.0
2015012621;4.5;90.0
2015012622;4.5;87.0
2015012623;3.5;90.0
2015012700;3.4;92.0
2015012701;3.5;89.0
2015012702;3.3;89.0
2015012703;2.9;90.0
2015012704;2.7;90.0
2015012705;2.7;90.0
2015012706;2.6;90.0
2015012707;2.3;90.0
2015012708;2.6;93.0
2015012709;3.2;93.0
2015012710;4.0;89.0
2015012711;4.1;93.0
2015012712;4.2;93.0
2015012713;4.9;87.0
2015012714;5.2;85.0
2015012715;5.0;89.0
2015012716;3.5;95.0
2015012717;3.7;95.0
2015012718;3.8;95.0
2015012719;3.6;97.0
2015012720;3.8;96.0
2015012721;4.2;96.0
2015012722;4.1;94.0
2015012723;4.0;93.0
2015012800;3.3;94.0
2015012801;2.6;94.0
2015012802;1.9;94.0
2015012803;2.6;90.0
2015012804;1.8;93.0
2015012805;2.6;90.0
2015012806;2.7;92.0
2015012807;3.4;87.0
2015012808;3.7;86.0
2015012809;4.0;86.0
2015012810;4.7;83.0
2015012811;5.8;78.0
2015012812;5.6;77.0
2015012813;6.5;70.0
2015012814;6.3;71.0
2015012815;5.9;72.0
2015012816;5.9;75.0
2015012817;6.3;75.0
2015012818;6.3;77.0
2015012819;2.9;85.0
2015012820;3.1;87.0
2015012821;3.0;85.0
2015012822;2.5;83.0
2015012823;2.8;82.0
2015012900;2.2;79.0
2015012901;1.5;81.0
2015012902;1.6;76.0
2015012903;1.4;75.0
2015012904;0.7;78.0
2015012905;1.6;77.0
2015012906;2.1;76.0
2015012907;2.5;75.0
2015012908;2.4;78.0
2015012909;2.4;82.0
2015012910;3.2;79.0
2015012911;4.5;72.0
2015012912;5.9;66.0
2015012913;6.3;60.0
2015012914;5.1;63.0
2015012915;4.8;68.0
2015012916;3.6;81.0
2015012917;3.0;89.0
2015012918;2.4;95.0
2015012919;2.5;90.0
2015012920;2.7;89.0
2015012921;2.5;88.0
2015012922;2.3;90.0
2015012923;1.9;94.0
2015013000;1.9;94.0
2015013001;0.4;99.0
2015013002;0.4;97.0
2015013003;0.7;94.0
2015013004;0.8;88.0
2015013005;0.7;88.0
2015013006;0.6;92.0
2015013007;0.8;86.0
2015013008;0.7;92.0
2015013009;0.9;91.0
2015013010;1.8;85.0
2015013011;2.2;84.0
2015013012;2.5;81.0
2015013013;3.2;78.0
2015013014;4.1;68.0
2015013015;2.4;76.0
2015013016;2.1;78.0
2015013017;1.6;84.0
2015013018;1.6;80.0
2015013019;1.6;81.0
2015013020;1.9;77.0
2015013021;1.7;80.0
2015013022;1.4;81.0
2015013023;1.9;80.0
2015013100;1.5;83.0
2015013101;1.7;80.0
2015013102;2.0;82.0
2015013103;1.9;84.0
2015013104;2.1;84.0
2015013105;2.2;84.0
2015013106;2.3;85.0
2015013107;1.9;85.0
2015013108;1.8;84.0
2015013109;2.6;80.0
2015013110;3.0;77.0
2015013111;4.2;72.0
2015013112;5.4;67.0
2015013113;6.4;63.0
2015013114;5.1;62.0
2015013115;4.5;64.0
2015013116;3.0;77.0
2015013117;2.1;79.0
2015013118;1.8;80.0
2015013119;1.4;79.0
2015013120;-0.1;84.0
2015013121;-1.0;92.0
2015013122;-1.5;94.0
2015013123;-1.2;92.0
2015020100;0.1;88.0
2015020101;-1.1;92.0
2015020102;-0.9;92.0
2015020103;-0.6;92.0
2015020104;-0.7;92.0
2015020105;-0.4;89.0
2015020106;-0.1;91.0
2015020107;-0.2;88.0
2015020108;0.1;88.0
2015020109;0.5;87.0
2015020110;1.1;84.0
2015020111;0.5;96.0
2015020112;0.4;98.0
2015020113;2.2;94.0
2015020114;3.0;89.0
2015020115;2.7;92.0
2015020116;2.5;96.0
2015020117;1.4;93.0
2015020118;0.7;97.0
2015020119;1.0;98.0
2015020120;1.4;99.0
2015020121;1.7;99.0
2015020122;1.6;99.0
2015020123;1.8;99.0
2015020200;2.1;96.0
2015020201;1.8;96.0
2015020202;0.9;98.0
2015020203;1.7;95.0
2015020204;1.7;94.0
2015020205;1.5;95.0
2015020206;1.5;94.0
2015020207;1.2;95.0
2015020208;1.3;93.0
2015020209;1.5;89.0
2015020210;1.5;92.0
2015020211;2.0;88.0
2015020212;2.0;85.0
2015020213;1.6;91.0
2015020214;1.4;94.0
2015020215;1.8;92.0
2015020216;1.8;92.0
2015020217;1.4;94.0
2015020218;1.3;94.0
2015020219;1.0;96.0
2015020220;1.2;94.0
2015020221;1.5;90.0
2015020222;1.1;92.0
2015020223;1.3;88.0
2015020300;1.2;87.0
2015020301;1.1;87.0
2015020302;0.8;90.0
2015020303;1.0;87.0
2015020304;0.7;88.0
2015020305;0.7;90.0
2015020306;0.6;87.0
2015020307;0.3;90.0
2015020308;0.3;92.0
2015020309;1.2;86.0
2015020310;0.8;95.0
2015020311;0.4;98.0
2015020312;1.5;93.0
2015020313;2.5;88.0
2015020314;2.4;88.0
2015020315;2.5;85.0
2015020316;2.1;86.0
2015020317;1.5;91.0
2015020318;0.4;96.0
2015020319;-0.4;99.0
2015020320;-1.2;99.0
2015020321;-0.7;99.0
2015020322;-0.6;99.0
2015020323;-2.2;99.0
2015020400;-2.4;98.0
2015020401;-1.7;97.0
2015020402;-1.3;96.0
2015020403;-1.5;95.0
2015020404;-2.8;96.0
2015020405;-3.6;96.0
2015020406;-4.3;96.0
2015020407;-4.5;97.0
2015020408;-4.4;94.0
2015020409;-2.5;96.0
2015020410;-1.2;92.0
2015020411;0.0;88.0
2015020412;0.5;83.0
2015020413;0.6;83.0
2015020414;1.7;77.0
2015020415;1.6;83.0
2015020416;1.4;85.0
2015020417;0.0;90.0
2015020418;-1.2;95.0
2015020419;-0.9;95.0
2015020420;-2.4;98.0
2015020421;-2.9;99.0
2015020422;-3.5;97.0
2015020423;-3.9;96.0
2015020500;-5.0;94.0
2015020501;-4.1;94.0
2015020502;-4.9;96.0
2015020503;-6.3;95.0
2015020504;-4.5;93.0
2015020505;-4.1;94.0
2015020506;-4.8;92.0
2015020507;-4.6;93.0
2015020508;-4.4;93.0
2015020509;-2.5;87.0
2015020510;-2.1;81.0
2015020511;-2.0;71.0
2015020512;-1.7;72.0
2015020513;-1.0;68.0
2015020514;0.1;64.0
2015020515;0.2;67.0
2015020516;0.0;68.0
2015020517;-0.6;70.0
2015020518;-0.8;69.0
2015020519;-0.5;66.0
2015020520;-0.8;69.0
2015020521;-1.4;71.0
2015020522;-2.6;77.0
2015020523;-2.6;78.0
2015020600;-2.7;77.0
2015020601;-2.8;79.0
2015020602;-2.7;80.0
2015020603;-3.6;82.0
2015020604;-3.7;80.0
2015020605;-4.3;83.0
2015020606;-4.5;84.0
2015020607;-4.8;84.0
2015020608;-4.8;83.0
2015020609;-2.6;73.0
2015020610;-0.7;65.0
2015020611;0.7;60.0
2015020612;1.6;57.0
2015020613;2.7;51.0
2015020614;3.3;50.0
2015020615;3.2;49.0
2015020616;2.5;51.0
2015020617;0.9;57.0
2015020618;-0.6;67.0
2015020619;-0.8;70.0
2015020620;-2.7;78.0
2015020621;-4.1;83.0
2015020622;-3.5;77.0
2015020623;-3.3;74.0
2015020700;-2.3;67.0
2015020701;-4.6;80.0
2015020702;-5.5;83.0
2015020703;-5.4;81.0
2015020704;-6.6;86.0
2015020705;-7.0;90.0
2015020706;-8.0;90.0
2015020707;-8.3;88.0
2015020708;-5.7;87.0
2015020709;-2.3;74.0
2015020710;-0.4;72.0
2015020711;1.5;58.0
2015020712;3.2;52.0
2015020713;3.9;51.0
2015020714;4.1;50.0
2015020715;4.5;47.0
2015020716;3.6;72.0
2015020717;3.1;76.0
2015020718;2.0;95.0
2015020719;1.9;99.0
2015020720;2.1;100.0
2015020721;2.5;100.0
2015020722;3.0;99.0
2015020723;3.2;99.0
2015020800;3.6;96.0
2015020801;3.7;96.0
2015020802;3.7;95.0
2015020803;3.1;95.0
2015020804;3.0;94.0
2015020805;3.2;89.0
2015020806;3.2;82.0
2015020807;2.7;88.0
2015020808;2.6;85.0
2015020809;3.0;82.0
2015020810;3.2;78.0
2015020811;3.5;74.0
2015020812;3.9;60.0
2015020813;3.8;68.0
2015020814;3.9;65.0
2015020815;4.1;59.0
2015020816;3.5;59.0
2015020817;1.4;66.0
2015020818;1.1;69.0
2015020819;0.0;76.0
2015020820;0.7;77.0
2015020821;0.4;83.0
2015020822;1.3;86.0
2015020823;2.6;84.0
2015020900;2.8;84.0
2015020901;2.5;88.0
2015020902;2.6;96.0
2015020903;2.9;96.0
2015020904;3.2;94.0
2015020905;3.4;92.0
2015020906;3.6;91.0
2015020907;3.5;91.0
2015020908;3.2;97.0
2015020909;3.4;99.0
2015020910;3.7;97.0
2015020911;4.1;97.0
2015020912;4.8;95.0
2015020913;5.1;93.0
2015020914;4.8;95.0
2015020915;5.0;93.0
2015020916;5.1;95.0
2015020917;5.1;93.0
2015020918;4.9;95.0
2015020919;4.9;95.0
2015020920;4.9;95.0
2015020921;4.8;97.0
2015020922;4.8;97.0
2015020923;4.8;97.0
2015021000;4.8;97.0
2015021001;4.9;97.0
2015021002;4.7;98.0
2015021003;4.7;97.0
2015021004;4.6;98.0
2015021005;4.6;97.0
2015021006;4.5;99.0
2015021007;4.5;99.0
2015021008;4.6;99.0
2015021009;4.9;99.0
2015021010;5.0;97.0
2015021011;5.1;96.0
2015021012;5.2;94.0
2015021013;5.3;92.0
2015021014;5.4;91.0
2015021015;5.4;88.0
2015021016;5.4;84.0
2015021017;5.0;89.0
2015021018;4.5;92.0
2015021019;4.7;88.0
2015021020;4.6;87.0
2015021021;4.3;90.0
2015021022;4.7;80.0
2015021023;4.6;80.0
2015021100;4.4;80.0
2015021101;4.0;80.0
2015021102;3.7;79.0
2015021103;3.7;79.0
2015021104;3.6;81.0
2015021105;3.7;80.0
2015021106;3.7;80.0
2015021107;3.5;82.0
2015021108;3.4;83.0
2015021109;3.3;82.0
2015021110;3.2;82.0
2015021111;3.9;81.0
2015021112;3.7;77.0
2015021113;4.2;77.0
2015021114;4.5;74.0
2015021115;5.2;73.0
2015021116;4.7;73.0
2015021117;3.3;78.0
2015021118;2.6;81.0
2015021119;1.7;84.0
2015021120;1.6;85.0
2015021121;2.1;85.0
2015021122;2.0;86.0
2015021123;2.0;86.0
2015021200;1.9;85.0
2015021201;1.9;86.0
2015021202;1.8;86.0
2015021203;1.9;86.0
2015021204;1.9;86.0
2015021205;1.8;87.0
2015021206;1.8;87.0
2015021207;1.9;86.0
2015021208;2.0;85.0
2015021209;2.3;84.0
2015021210;2.7;82.0
2015021211;3.4;81.0
2015021212;3.9;78.0
2015021213;4.8;74.0
2015021214;5.9;70.0
2015021215;5.4;70.0
2015021216;5.0;72.0
2015021217;3.7;78.0
2015021218;2.7;82.0
2015021219;2.0;85.0
2015021220;1.4;87.0
2015021221;1.0;90.0
2015021222;0.8;92.0
2015021223;0.6;92.0
2015021300;0.3;92.0
2015021301;0.2;92.0
2015021302;0.1;92.0
2015021303;0.0;92.0
2015021304;-0.3;93.0
2015021305;-0.2;93.0
2015021306;0.0;91.0
2015021307;-0.1;92.0
2015021308;0.3;90.0
2015021309;1.4;85.0
2015021310;2.8;79.0
2015021311;4.2;73.0
2015021312;6.0;65.0
2015021313;7.7;60.0
2015021314;8.1;60.0
2015021315;8.1;60.0
2015021316;7.6;62.0
2015021317;5.8;70.0
2015021318;4.4;75.0
2015021319;3.4;79.0
2015021320;3.3;77.0
2015021321;3.2;75.0
2015021322;3.1;75.0
2015021323;3.0;75.0
2015021400;3.0;76.0
2015021401;3.3;76.0
