MESS_DATUM;TT_TU;RF_TU
2023102722;4.0;99.0
2023102723;4.3;98.0
2023102800;4.2;98.0
2023102801;3.9;98.0
2023102802;3.8;98.0
2023102803;3.8;98.0
2023102804;3.8;98.0
2023102805;3.8;99.0
2023102806;4.0;100.0
2023102807;4.0;99.0
2023102808;4.2;99.0
2023102809;4.1;99.0
2023102810;3.6;99.0
2023102811;4.0;99.0
2023102812;4.1;98.0
2023102813;3.9;99.0
2023102814;4.5;98.0
2023102815;4.3;98.0
2023102816;4.4;98.0
2023102817;3.5;99.0
2023102818;3.5;99.0
2023102819;4.0;99.0
2023102820;4.5;99.0
2023102821;4.6;99.0
2023102822;4.7;98.0
2023102823;4.8;99.0
2023102900;4.9;99.0
2023102901;5.3;99.0
2023102902;5.4;98.0
2023102903;5.8;99.0
2023102904;5.8;98.0
2023102905;5.7;98.0
2023102906;5.7;98.0
2023102907;5.7;98.0
2023102908;5.8;98.0
2023102909;5.8;98.0
2023102910;6.0;98.0
2023102911;6.4;98.0
2023102912;6.7;98.0
2023102913;6.5;98.0
2023102914;6.3;98.0
2023102915;6.3;99.0
2023102916;6.2;99.0
2023102917;6.3;98.0
2023102918;6.1;99.0
2023102919;5.4;99.0
2023102920;5.3;98.0
2023102921;5.1;98.0
2023102922;4.9;98.0
2023102923;4.8;98.0
2023103000;4.7;98.0
2023103001;4.6;98.0
2023103002;4.7;98.0
2023103003;4.5;98.0
2023103004;4.6;98.0
2023103005;4.8;98.0
2023103006;4.8;98.0
2023103007;4.8;99.0
2023103008;5.0;98.0
2023103009;5.1;99.0
2023103010;5.0;98.0
2023103011;5.7;95.0
2023103012;7.1;87.0
2023103013;6.0;95.0
2023103014;6.2;95.0
2023103015;6.1;96.0
2023103016;6.1;95.0
2023103017;6.6;96.0
2023103018;6.6;98.0
2023103019;6.9;97.0
2023103020;7.0;96.0
2023103021;6.9;98.0
2023103022;6.9;98.0
2023103023;6.9;98.0
2023103100;6.8;99.0
2023103101;6.5;99.0
2023103102;6.4;99.0
2023103103;6.5;98.0
2023103104;6.1;99.0
2023103105;3.9;100.0
2023103106;3.2;100.0
2023103107;3.2;99.0
2023103108;3.4;99.0
2023103109;3.4;99.0
2023103110;3.4;99.0
2023103111;2.9;99.0
2023103112;3.0;99.0
2023103113;3.3;99.0
2023103114;3.4;98.0
2023103115;3.4;98.0
2023103116;3.5;98.0
2023103117;3.5;98.0
2023103118;3.5;98.0
2023103119;3.6;98.0
2023103120;3.3;98.0
2023103121;3.4;98.0
2023103122;3.0;98.0
2023103123;2.9;99.0
2023110100;3.6;99.0
2023110101;3.8;100.0
2023110102;4.1;98.0
2023110103;4.0;100.0
2023110104;4.1;99.0
2023110105;4.2;99.0
2023110106;4.4;99.0
2023110107;4.3;99.0
2023110108;4.6;99.0
2023110109;5.0;99.0
2023110110;5.3;99.0
2023110111;5.4;99.0
2023110112;5.6;99.0
2023110113;5.7;99.0
2023110114;5.7;99.0
2023110115;5.5;99.0
2023110116;5.6;98.0
2023110117;5.4;98.0
2023110118;5.3;99.0
2023110119;5.1;99.0
2023110120;5.0;98.0
2023110121;4.7;98.0
2023110122;4.6;98.0
2023110123;4.3;98.0
2023110200;3.6;98.0
2023110201;3.3;98.0
2023110202;3.3;98.0
2023110203;3.2;98.0
2023110204;3.2;99.0
2023110205;3.0;99.0
2023110206;2.8;99.0
2023110207;2.5;98.0
2023110208;2.4;98.0
2023110209;3.3;90.0
2023110210;3.9;83.0
2023110211;3.7;89.0
2023110212;4.3;92.0
2023110213;4.7;94.0
2023110214;4.4;98.0
2023110215;4.4;98.0
2023110216;4.1;98.0
2023110217;4.0;98.0
2023110218;3.7;98.0
2023110219;3.6;98.0
2023110220;3.4;98.0
2023110221;3.2;99.0
2023110222;3.0;98.0
2023110223;2.7;98.0
2023110300;2.0;99.0
2023110301;1.4;98.0
2023110302;0.9;98.0
2023110303;0.5;98.0
2023110304;0.3;98.0
2023110305;0.5;98.0
2023110306;0.4;98.0
2023110307;0.4;98.0
2023110308;0.6;98.0
2023110309;0.7;99.0
2023110310;0.9;98.0
2023110311;1.3;98.0
2023110312;1.5;97.0
2023110313;1.8;95.0
2023110314;1.7;98.0
2023110315;1.8;99.0
2023110316;1.7;98.0
2023110317;1.6;98.0
2023110318;1.6;98.0
2023110319;1.5;98.0
2023110320;1.0;98.0
2023110321;0.2;97.0
2023110322;-0.2;98.0
2023110323;-0.3;98.0
2023110400;-0.4;98.0
2023110401;-0.3;98.0
2023110402;-0.3;98.0
2023110403;-0.4;98.0
2023110404;-0.5;98.0
2023110405;-0.5;98.0
2023110406;-0.6;98.0
2023110407;-0.4;98.0
2023110408;-0.2;98.0
2023110409;0.0;98.0
2023110410;0.1;98.0
2023110411;0.5;98.0
2023110412;0.8;99.0
2023110413;0.6;98.0
2023110414;0.7;98.0
2023110415;0.5;97.0
2023110416;0.4;98.0
2023110417;0.6;98.0
2023110418;0.6;98.0
2023110419;0.8;98.0
2023110420;0.9;98.0
2023110421;1.2;99.0
2023110422;2.0;98.0
2023110423;2.5;99.0
2023110500;2.8;99.0
2023110501;2.9;99.0
2023110502;2.7;99.0
2023110503;2.8;99.0
2023110504;2.9;99.0
2023110505;2.9;99.0
2023110506;2.9;98.0
2023110507;2.8;99.0
2023110508;2.9;99.0
2023110509;3.1;99.0
2023110510;3.4;99.0
2023110511;3.5;99.0
2023110512;3.6;99.0
2023110513;3.8;99.0
2023110514;3.8;99.0
2023110515;3.7;99.0
2023110516;2.7;100.0
2023110517;3.2;99.0
2023110518;3.2;99.0
2023110519;3.0;99.0
2023110520;2.6;99.0
2023110521;2.3;98.0
2023110522;2.0;99.0
2023110523;1.9;99.0
2023110600;2.0;98.0
2023110601;2.2;99.0
2023110602;2.1;99.0
2023110603;2.2;98.0
2023110604;2.4;99.0
2023110605;2.4;99.0
2023110606;2.4;99.0
2023110607;2.3;100.0
2023110608;2.1;99.0
2023110609;2.2;99.0
2023110610;2.4;98.0
2023110611;2.3;99.0
2023110612;2.4;98.0
2023110613;2.6;95.0
2023110614;2.8;92.0
2023110615;2.4;96.0
2023110616;2.5;95.0
2023110617;2.4;98.0
2023110618;2.5;99.0
2023110619;2.5;98.0
2023110620;2.1;99.0
2023110621;2.0;98.0
2023110622;2.1;98.0
2023110623;1.9;99.0
2023110700;1.9;98.0
2023110701;1.8;99.0
2023110702;1.9;98.0
2023110703;2.0;99.0
2023110704;2.0;99.0
2023110705;2.0;99.0
2023110706;2.0;98.0
2023110707;1.9;99.0
2023110708;1.7;98.0
2023110709;1.8;99.0
2023110710;1.8;99.0
2023110711;1.9;99.0
2023110712;2.2;99.0
2023110713;2.2;99.0
2023110714;2.1;99.0
2023110715;1.9;99.0
2023110716;1.9;99.0
2023110717;1.7;99.0
2023110718;1.5;100.0
2023110719;1.3;98.0
2023110720;1.1;99.0
2023110721;1.1;98.0
2023110722;0.9;99.0
2023110723;0.9;98.0
2023110800;0.8;98.0
2023110801;0.7;99.0
2023110802;0.8;99.0
2023110803;0.9;99.0
2023110804;0.8;99.0
2023110805;1.1;100.0
2023110806;1.1;99.0
2023110807;1.1;99.0
2023110808;1.0;99.0
2023110809;1.1;100.0
2023110810;1.3;99.0
2023110811;1.3;98.0
2023110812;1.5;98.0
2023110813;1.3;98.0
2023110814;1.3;98.0
2023110815;1.4;98.0
2023110816;1.0;99.0
2023110817;0.6;98.0
2023110818;0.8;98.0
2023110819;0.6;98.0
2023110820;0.6;98.0
2023110821;1.1;98.0
2023110822;1.4;98.0
2023110823;1.6;98.0
2023110900;1.6;99.0
2023110901;1.7;99.0
2023110902;1.5;98.0
2023110903;1.3;99.0
2023110904;1.4;99.0
2023110905;1.3;99.0
2023110906;1.4;99.0
2023110907;1.5;98.0
2023110908;1.4;99.0
2023110909;1.4;99.0
2023110910;1.6;98.0
2023110911;1.7;99.0
2023110912;1.8;98.0
2023110913;2.1;99.0
2023110914;2.2;99.0
2023110915;2.2;99.0
2023110916;2.3;99.0
2023110917;2.5;99.0
2023110918;2.7;99.0
2023110919;2.3;99.0
2023110920;1.6;98.0
2023110921;1.4;99.0
2023110922;1.4;98.0
2023110923;1.6;98.0
2023111000;1.6;98.0
2023111001;0.9;98.0
2023111002;0.2;98.0
2023111003;-0.2;99.0
2023111004;-0.2;99.0
2023111005;-0.1;99.0
2023111006;0.0;98.0
2023111007;0.0;99.0
2023111008;0.0;99.0
2023111009;-0.1;99.0
2023111010;-0.1;99.0
2023111011;0.0;99.0
2023111012;0.0;98.0
2023111013;-0.1;98.0
2023111014;0.0;98.0
2023111015;-0.1;98.0
2023111016;-0.3;98.0
2023111017;-0.1;99.0
2023111018;0.0;99.0
2023111019;0.0;98.0
2023111020;0.0;99.0
2023111021;0.0;98.0
2023111022;-0.1;98.0
2023111023;0.0;99.0
2023111100;0.1;99.0
2023111101;0.3;99.0
2023111102;0.1;99.0
2023111103;0.1;99.0
2023111104;0.1;100.0
2023111105;0.1;99.0
2023111106;-0.8;100.0
2023111107;-1.2;98.0
2023111108;-1.5;99.0
2023111109;-0.9;98.0
2023111110;-0.8;98.0
2023111111;-0.8;98.0
2023111112;-0.8;98.0
2023111113;-0.9;99.0
2023111114;-0.8;99.0
2023111115;-0.7;98.0
2023111116;-1.1;98.0
2023111117;-1.0;98.0
2023111118;-0.9;98.0
2023111119;-0.9;99.0
2023111120;-0.6;98.0
2023111121;-0.6;98.0
2023111122;-0.6;98.0
2023111123;-0.4;98.0
2023111200;-0.8;99.0
2023111201;-0.6;99.0
2023111202;-0.7;99.0
2023111203;-0.9;98.0
2023111204;-1.0;99.0
2023111205;-1.1;98.0
2023111206;-1.1;98.0
2023111207;-1.8;98.0
2023111208;-1.6;96.0
2023111209;-1.0;98.0
2023111210;-0.9;98.0
2023111211;-1.1;97.0
2023111212;-1.2;96.0
2023111213;-1.3;97.0
2023111214;-1.3;96.0
2023111215;-1.1;97.0
2023111216;-1.1;98.0
2023111217;-1.3;97.0
2023111218;-1.6;97.0
2023111219;-1.9;97.0
2023111220;-2.3;96.0
2023111221;-1.9;97.0
2023111222;-2.4;96.0
2023111223;-2.2;95.0
2023111300;-2.6;93.0
2023111301;-2.6;92.0
2023111302;-2.7;91.0
2023111303;-2.6;92.0
2023111304;-2.5;89.0
2023111305;-1.8;93.0
2023111306;-1.4;96.0
2023111307;-1.0;97.0
2023111308;-0.9;97.0
2023111309;-0.8;97.0
2023111310;-0.1;97.0
2023111311;-0.2;98.0
2023111312;0.0;98.0
2023111313;1.5;98.0
2023111314;1.4;98.0
2023111315;1.9;99.0
2023111316;3.4;99.0
2023111317;4.9;99.0
2023111318;5.3;100.0
2023111319;4.2;100.0
2023111320;4.7;99.0
2023111321;4.5;99.0
2023111322;3.4;99.0
2023111323;3.0;98.0
2023111400;2.9;98.0
2023111401;3.0;98.0
2023111402;3.0;99.0
2023111403;2.9;98.0
2023111404;2.9;98.0
2023111405;3.1;99.0
2023111406;3.3;99.0
2023111407;3.2;99.0
2023111408;3.3;99.0
2023111409;3.3;98.0
2023111410;3.4;99.0
2023111411;3.4;99.0
2023111412;3.5;99.0
2023111413;3.7;98.0
2023111414;3.7;99.0
2023111415;3.6;98.0
2023111416;3.7;100.0
2023111417;3.6;99.0
2023111418;3.3;99.0
2023111419;3.2;99.0
2023111420;2.6;99.0
2023111421;2.5;98.0
2023111422;1.8;99.0
2023111423;1.9;99.0
2023111500;2.3;99.0
2023111501;2.6;100.0
2023111502;2.0;99.0
2023111503;2.0;99.0
2023111504;1.9;99.0
2023111505;1.7;99.0
2023111506;1.8;99.0
2023111507;1.7;99.0
2023111508;1.9;99.0
2023111509;2.0;99.0
2023111510;2.1;99.0
2023111511;2.2;99.0
2023111512;2.2;98.0
2023111513;2.3;99.0
2023111514;1.8;99.0
2023111515;1.5;99.0
2023111516;1.5;99.0
2023111517;1.3;98.0
2023111518;1.9;98.0
2023111519;1.7;98.0
2023111520;1.6;98.0
2023111521;1.2;98.0
2023111522;0.8;98.0
2023111523;0.8;99.0
2023111600;0.8;99.0
2023111601;0.7;99.0
2023111602;0.7;99.0
2023111603;0.6;99.0
2023111604;0.7;100.0
2023111605;0.6;100.0
2023111606;0.4;99.0
2023111607;0.2;99.0
2023111608;0.2;99.0
2023111609;0.1;98.0
2023111610;-0.5;98.0
2023111611;-0.4;98.0
2023111612;-0.4;98.0
2023111613;-0.6;97.0
2023111614;-0.7;97.0
2023111615;-1.1;97.0
2023111616;-1.3;97.0
2023111617;-1.6;95.0
2023111618;-1.8;93.0
2023111619;-2.0;96.0
2023111620;-2.3;96.0
2023111621;-2.5;96.0
2023111622;-2.7;96.0
2023111623;-3.3;93.0
2023111700;-3.5;85.0
2023111701;-3.7;80.0
2023111702;-3.8;84.0
2023111703;-4.4;94.0
2023111704;-4.5;96.0
2023111705;-4.3;95.0
2023111706;-4.1;95.0
2023111707;-3.5;96.0
2023111708;-3.1;96.0
2023111709;-2.8;96.0
2023111710;-2.6;95.0
2023111711;-2.5;95.0
2023111712;-2.2;96.0
2023111713;-2.0;96.0
2023111714;-1.8;96.0
2023111715;-1.6;96.0
2023111716;-1.5;97.0
2023111717;-1.5;97.0
2023111718;-1.4;97.0
2023111719;-1.4;97.0
2023111720;-1.4;96.0
2023111721;-1.5;97.0
2023111722;-1.7;96.0
2023111723;-1.8;97.0
2023111800;-2.1;96.0
2023111801;-2.1;96.0
2023111802;-2.1;96.0
2023111803;-2.2;97.0
2023111804;-2.2;96.0
2023111805;-2.1;96.0
2023111806;-2.3;95.0
2023111807;-2.4;96.0
2023111808;-1.5;96.0
2023111809;-1.5;96.0
2023111810;-2.2;91.0
2023111811;-1.6;95.0
2023111812;-2.1;94.0
2023111813;-2.2;96.0
2023111814;-1.6;97.0
2023111815;-1.6;97.0
2023111816;-1.6;97.0
2023111817;-1.9;97.0
2023111818;-1.8;97.0
2023111819;-1.5;97.0
2023111820;-1.9;97.0
2023111821;-1.9;97.0
2023111822;-1.7;97.0
2023111823;-1.5;97.0
2023111900;-1.0;97.0
2023111901;-0.1;98.0
2023111902;0.0;99.0
2023111903;1.5;98.0
2023111904;2.3;99.0
2023111905;2.5;99.0
2023111906;3.5;100.0
2023111907;3.8;100.0
2023111908;3.4;100.0
2023111909;3.3;100.0
2023111910;3.4;99.0
2023111911;2.9;99.0
2023111912;3.4;99.0
2023111913;3.4;99.0
2023111914;3.3;99.0
2023111915;3.2;99.0
2023111916;3.2;98.0
2023111917;3.1;99.0
2023111918;3.3;99.0
2023111919;3.3;99.0
2023111920;3.4;99.0
2023111921;3.6;99.0
2023111922;3.6;99.0
2023111923;3.6;100.0
2023112000;3.6;100.0
2023112001;3.7;99.0
2023112002;3.9;99.0
2023112003;4.1;100.0
2023112004;4.1;99.0
2023112005;4.0;99.0
2023112006;4.0;99.0
2023112007;3.9;99.0
2023112008;3.8;99.0
2023112009;3.7;99.0
2023112010;3.5;99.0
2023112011;3.2;99.0
2023112012;2.7;98.0
2023112013;2.5;98.0
2023112014;2.2;98.0
2023112015;2.0;98.0
2023112016;1.9;98.0
2023112017;1.8;98.0
2023112018;1.7;98.0
2023112019;1.3;98.0
2023112020;1.3;98.0
2023112021;1.3;98.0
2023112022;1.2;98.0
2023112023;1.3;98.0
2023112100;1.2;98.0
2023112101;1.1;98.0
2023112102;1.3;98.0
2023112103;1.5;98.0
2023112104;1.5;98.0
2023112105;1.4;98.0
2023112106;1.5;98.0
2023112107;1.2;98.0
2023112108;1.5;98.0
2023112109;1.6;98.0
2023112110;0.1;97.0
2023112111;-1.0;98.0
2023112112;-1.7;97.0
2023112113;-2.0;96.0
2023112114;-2.2;97.0
2023112115;-2.6;96.0
2023112116;-3.0;96.0
2023112117;-3.5;95.0
2023112118;-3.9;95.0
2023112119;-4.0;94.0
2023112120;-4.6;94.0
2023112121;-5.0;93.0
2023112122;-5.8;93.0
2023112123;-6.1;93.0
2023112200;-6.4;91.0
2023112201;-6.1;93.0
2023112202;-6.7;92.0
2023112203;-6.8;92.0
2023112204;-6.8;92.0
2023112205;-6.9;92.0
2023112206;-7.4;92.0
2023112207;-7.9;92.0
2023112208;-7.9;93.0
2023112209;-7.6;89.0
2023112210;-7.2;87.0
2023112211;-6.1;90.0
2023112212;-5.7;90.0
2023112213;-6.0;87.0
2023112214;-6.7;71.0
2023112215;-6.0;71.0
2023112216;-5.8;68.0
2023112217;-6.4;74.0
2023112218;-5.9;59.0
2023112219;-5.1;70.0
2023112220;-5.4;76.0
2023112221;-5.0;79.0
2023112222;-3.2;82.0
2023112223;-2.8;89.0
2023112300;-2.1;98.0
2023112301;-1.6;98.0
2023112302;-1.3;98.0
2023112303;-0.5;98.0
2023112304;-0.8;98.0
2023112305;-0.1;99.0
2023112306;0.7;99.0
2023112307;1.6;100.0
2023112308;1.2;99.0
2023112309;1.1;100.0
2023112310;1.1;99.0
2023112311;1.5;99.0
2023112312;1.9;99.0
2023112313;2.2;99.0
2023112314;2.5;100.0
2023112315;2.8;100.0
2023112316;3.4;100.0
2023112317;3.7;100.0
2023112318;3.8;99.0
2023112319;4.0;99.0
2023112320;4.1;99.0
2023112321;3.9;99.0
2023112322;1.1;99.0
2023112323;0.8;99.0
2023112400;-0.4;98.0
2023112401;-1.1;98.0
2023112402;-1.7;97.0
2023112403;-1.9;97.0
2023112404;-2.2;96.0
2023112405;-2.1;97.0
2023112406;-2.3;97.0
2023112407;-3.0;96.0
2023112408;-3.1;96.0
2023112409;-3.2;96.0
2023112410;-3.4;96.0
2023112411;-3.7;95.0
2023112412;-3.6;95.0
2023112413;-3.7;95.0
2023112414;-3.6;95.0
2023112415;-4.0;95.0
2023112416;-4.2;95.0
2023112417;-4.1;95.0
2023112418;-4.0;95.0
2023112419;-4.1;95.0
2023112420;-4.4;94.0
2023112421;-4.9;94.0
2023112422;-5.3;94.0
2023112423;-5.2;94.0
2023112500;-5.2;94.0
2023112501;-5.8;94.0
2023112502;-6.2;94.0
2023112503;-6.1;94.0
2023112504;-6.2;93.0
2023112505;-5.9;94.0
2023112506;-5.2;95.0
2023112507;-4.7;96.0
2023112508;-4.4;95.0
2023112509;-4.1;95.0
2023112510;-3.9;95.0
2023112511;-3.8;95.0
2023112512;-3.5;95.0
2023112513;-3.4;95.0
2023112514;-3.8;95.0
2023112515;-3.6;95.0
2023112516;-3.9;95.0
2023112517;-4.2;94.0
2023112518;-4.1;95.0
2023112519;-4.4;95.0
2023112520;-4.8;95.0
2023112521;-5.1;95.0
2023112522;-5.9;93.0
2023112523;-6.3;95.0
2023112600;-6.4;94.0
2023112601;-6.3;94.0
2023112602;-6.6;93.0
2023112603;-6.8;93.0
2023112604;-6.5;94.0
2023112605;-5.9;95.0
2023112606;-5.4;96.0
2023112607;-5.2;96.0
2023112608;-5.2;94.0
2023112609;-4.8;92.0
2023112610;-4.0;95.0
2023112611;-4.0;94.0
2023112612;-4.1;95.0
2023112613;-4.0;94.0
2023112614;-3.6;95.0
2023112615;-3.2;96.0
2023112616;-3.0;96.0
2023112617;-2.6;96.0
2023112618;-2.5;97.0
2023112619;-2.4;96.0
2023112620;-2.3;96.0
2023112621;-2.4;96.0
2023112622;-2.4;97.0
2023112623;-2.3;96.0
2023112700;-2.4;96.0
2023112701;-2.4;96.0
2023112702;-2.6;96.0
2023112703;-2.9;96.0
2023112704;-3.1;96.0
2023112705;-3.2;95.0
2023112706;-3.3;95.0
2023112707;-3.4;95.0
2023112708;-3.4;96.0
2023112709;-3.4;95.0
2023112710;-3.5;95.0
2023112711;-3.6;94.0
2023112712;-4.0;94.0
2023112713;-4.2;94.0
2023112714;-4.2;94.0
2023112715;-4.3;94.0
2023112716;-4.5;94.0
2023112717;-4.5;94.0
2023112718;-4.5;95.0
2023112719;-4.6;95.0
2023112720;-4.7;95.0
2023112721;-4.7;95.0
2023112722;-4.7;95.0
2023112723;-5.4;93.0
2023112800;-5.8;93.0
2023112801;-6.0;93.0
2023112802;-6.3;93.0
2023112803;-6.5;93.0
2023112804;-7.1;92.0
2023112805;-7.2;93.0
2023112806;-7.4;93.0
2023112807;-7.7;93.0
2023112808;-7.9;94.0
2023112809;-8.3;92.0
2023112810;-8.4;93.0
2023112811;-8.6;91.0
2023112812;-8.7;92.0
2023112813;-8.6;92.0
2023112814;-8.4;91.0
2023112815;-8.4;93.0
2023112816;-8.3;93.0
2023112817;-8.2;94.0
2023112818;-8.5;93.0
2023112819;-9.1;92.0
2023112820;-9.2;91.0
2023112821;-9.3;91.0
2023112822;-9.3;91.0
2023112823;-9.0;91.0
2023112900;-9.3;90.0
2023112901;-8.9;91.0
2023112902;-8.7;91.0
2023112903;-8.6;91.0
2023112904;-8.2;91.0
2023112905;-7.9;91.0
2023112906;-7.6;91.0
2023112907;-7.6;92.0
2023112908;-7.5;92.0
2023112909;-7.2;92.0
2023112910;-7.0;92.0
2023112911;-6.6;92.0
2023112912;-6.2;92.0
2023112913;-5.9;93.0
2023112914;-5.6;93.0
2023112915;-6.4;93.0
2023112916;-6.9;93.0
2023112917;-8.0;92.0
2023112918;-8.1;93.0
2023112919;-8.0;93.0
2023112920;-7.8;94.0
2023112921;-7.7;93.0
2023112922;-7.7;93.0
2023112923;-7.2;92.0
2023113000;-6.7;95.0
2023113001;-6.8;94.0
2023113002;-7.0;94.0
2023113003;-7.0;93.0
2023113004;-7.2;93.0
2023113005;-7.5;94.0
2023113006;-7.6;93.0
2023113007;-7.4;94.0
2023113008;-7.0;94.0
2023113009;-6.5;92.0
2023113010;-6.3;92.0
2023113011;-6.6;90.0
2023113012;-6.2;91.0
2023113013;-6.6;90.0
2023113014;-6.7;89.0
2023113015;-6.8;91.0
2023113016;-7.2;92.0
2023113017;-7.4;93.0
2023113018;-7.2;91.0
2023113019;-6.9;93.0
2023113020;-6.8;94.0
2023113021;-7.0;93.0
2023113022;-6.9;92.0
2023113023;-7.1;90.0
2023120100;-7.2;95.0
2023120101;-7.6;91.0
2023120102;-7.4;91.0
2023120103;-7.5;92.0
2023120104;-7.6;92.0
2023120105;-7.8;94.0
2023120106;-8.4;94.0
2023120107;-9.2;92.0
2023120108;-7.6;92.0
2023120109;-7.1;87.0
2023120110;-7.7;80.0
2023120111;-7.7;76.0
2023120112;-9.0;65.0
2023120113;-9.4;74.0
2023120114;-9.2;78.0
2023120115;-9.7;92.0
2023120116;-9.7;92.0
2023120117;-9.9;93.0
2023120118;-10.0;92.0
2023120119;-10.3;92.0
2023120120;-10.2;92.0
2023120121;-10.2;93.0
2023120122;-10.4;94.0
2023120123;-10.2;90.0
2023120200;-10.7;92.0
2023120201;-10.8;89.0
2023120202;-10.9;89.0
2023120203;-10.7;88.0
2023120204;-11.1;91.0
2023120205;-10.9;92.0
2023120206;-10.7;93.0
2023120207;-10.6;90.0
2023120208;-10.3;91.0
2023120209;-8.7;92.0
2023120210;-8.3;91.0
2023120211;-6.6;88.0
2023120212;-7.8;88.0
2023120213;-8.5;92.0
2023120214;-8.4;92.0
2023120215;-8.3;92.0
2023120216;-8.3;93.0
2023120217;-8.3;93.0
2023120218;-8.4;93.0
2023120219;-8.6;93.0
2023120220;-8.6;94.0
2023120221;-8.4;94.0
2023120222;-8.3;93.0
2023120223;-8.8;92.0
2023120300;-8.8;94.0
2023120301;-8.4;93.0
2023120302;-8.1;93.0
2023120303;-8.2;93.0
2023120304;-7.9;92.0
2023120305;-7.7;94.0
2023120306;-7.4;94.0
2023120307;-7.4;95.0
2023120308;-7.3;94.0
2023120309;-7.1;94.0
2023120310;-6.9;94.0
2023120311;-6.9;94.0
2023120312;-6.6;94.0
2023120313;-6.5;93.0
2023120314;-6.6;94.0
2023120315;-7.0;92.0
2023120316;-7.2;88.0
2023120317;-7.4;93.0
2023120318;-6.6;89.0
2023120319;-6.9;90.0
2023120320;-7.3;88.0
2023120321;-7.5;84.0
2023120322;-7.8;83.0
2023120323;-7.3;77.0
2023120400;-7.7;80.0
2023120401;-6.9;92.0
2023120402;-7.8;81.0
2023120403;-6.7;93.0
2023120404;-6.8;87.0
2023120405;-6.5;74.0
2023120406;-6.1;69.0
2023120407;-5.9;66.0
2023120408;-6.6;72.0
2023120409;-5.2;65.0
2023120410;-5.8;64.0
2023120411;-5.1;59.0
2023120412;-5.4;60.0
2023120413;-5.3;58.0
2023120414;-6.0;65.0
2023120415;-5.8;64.0
2023120416;-4.7;71.0
2023120417;-4.6;83.0
2023120418;-3.8;86.0
2023120419;-3.6;71.0
2023120420;-4.5;92.0
2023120421;-3.2;96.0
2023120422;-4.3;95.0
2023120423;-4.4;96.0
2023120500;-4.0;96.0
2023120501;-3.9;96.0
2023120502;-3.7;96.0
2023120503;-3.5;96.0
2023120504;-3.2;96.0
2023120505;-3.8;95.0
2023120506;-4.4;94.0
2023120507;-3.7;95.0
2023120508;-3.7;95.0
2023120509;-3.1;96.0
2023120510;-2.7;96.0
2023120511;-2.3;96.0
2023120512;-2.1;96.0
2023120513;-1.8;96.0
2023120514;-1.5;96.0
2023120515;-1.4;97.0
2023120516;-1.8;96.0
2023120517;-1.8;97.0
2023120518;-1.9;96.0
2023120519;-2.0;96.0
2023120520;-2.3;96.0
2023120521;-2.4;96.0
2023120522;-2.5;96.0
2023120523;-2.7;96.0
2023120600;-2.8;96.0
2023120601;-2.9;96.0
2023120602;-3.0;96.0
2023120603;-3.3;95.0
2023120604;-3.6;95.0
2023120605;-3.9;95.0
2023120606;-4.4;94.0
2023120607;-4.7;95.0
2023120608;-4.6;94.0
2023120609;-4.6;94.0
2023120610;-5.1;94.0
2023120611;-5.3;94.0
2023120612;-5.1;93.0
2023120613;-5.6;94.0
2023120614;-5.9;93.0
2023120615;-5.9;93.0
2023120616;-5.7;93.0
2023120617;-5.5;94.0
2023120618;-5.2;94.0
2023120619;-5.0;94.0
2023120620;-4.8;94.0
2023120621;-4.8;94.0
2023120622;-4.9;94.0
2023120623;-4.7;95.0
2023120700;-4.4;95.0
2023120701;-4.4;96.0
2023120702;-4.4;95.0
2023120703;-4.4;96.0
2023120704;-4.6;95.0
2023120705;-4.7;95.0
2023120706;-4.6;96.0
2023120707;-4.6;96.0
2023120708;-4.6;96.0
2023120709;-4.9;93.0
2023120710;-4.8;94.0
2023120711;-5.1;93.0
2023120712;-5.2;92.0
2023120713;-5.6;92.0
2023120714;-5.8;92.0
2023120715;-6.1;91.0
2023120716;-6.1;93.0
2023120717;-5.9;94.0
2023120718;-6.2;93.0
2023120719;-5.8;95.0
2023120720;-5.8;93.0
2023120721;-6.0;93.0
2023120722;-6.7;92.0
2023120723;-6.7;91.0
2023120800;-6.7;91.0
2023120801;-6.7;89.0
2023120802;-6.5;87.0
2023120803;-6.4;90.0
2023120804;-6.3;88.0
2023120805;-6.0;85.0
2023120806;-5.8;82.0
2023120807;-4.5;69.0
2023120808;-4.6;74.0
2023120809;-3.8;79.0
2023120810;-5.6;94.0
2023120811;-2.5;96.0
2023120812;-2.1;96.0
2023120813;-3.6;95.0
2023120814;-3.9;95.0
2023120815;-2.7;96.0
2023120816;-1.6;97.0
2023120817;-1.6;97.0
2023120818;-1.0;97.0
2023120819;-0.6;98.0
2023120820;-0.6;98.0
2023120821;-0.5;98.0
2023120822;-0.2;98.0
2023120823;-0.1;98.0
2023120900;-0.4;97.0
2023120901;-0.4;98.0
2023120902;-0.3;97.0
2023120903;-0.4;97.0
2023120904;-0.6;97.0
2023120905;-0.6;97.0
2023120906;-0.5;97.0
2023120907;-0.7;97.0
2023120908;-1.4;96.0
2023120909;-1.4;96.0
2023120910;-1.4;96.0
2023120911;-1.1;96.0
2023120912;-0.7;97.0
2023120913;-0.5;97.0
2023120914;-0.7;97.0
2023120915;-0.8;97.0
2023120916;-0.8;96.0
2023120917;-0.7;97.0
2023120918;-0.9;97.0
2023120919;-1.1;97.0
2023120920;-1.6;96.0
