MESS_DATUM;F;D
2023071914;1.5;310
2023071915;1.9;320
2023071916;1.8;40
2023071917;1.6;350
2023071918;4.1;320
2023071919;4.7;330
2023071920;3.7;320
2023071921;2.9;310
2023071922;1.6;310
2023071923;1.8;290
2023072000;1.8;240
2023072001;1.9;250
2023072002;2.2;260
2023072003;2.3;270
2023072004;2.7;260
2023072005;2.4;260
2023072006;2.3;250
2023072007;3.2;260
2023072008;4.3;290
2023072009;5.6;280
2023072010;5.8;280
2023072011;6.4;300
2023072012;6.2;300
2023072013;6.8;320
2023072014;6.9;300
2023072015;7.5;290
2023072016;7.0;300
2023072017;6.4;300
2023072018;6.0;290
2023072019;4.0;300
2023072020;2.8;290
2023072021;2.0;300
2023072022;2.0;310
2023072023;0.9;330
2023072100;0.6;240
2023072101;0.6;250
2023072102;0.6;300
2023072103;0.5;140
2023072104;0.3;230
2023072105;0.6;40
2023072106;1.0;170
2023072107;2.2;220
2023072108;3.2;240
2023072109;2.8;240
2023072110;3.0;230
2023072111;3.1;250
2023072112;3.3;250
2023072113;4.3;320
2023072114;3.8;310
2023072115;3.9;300
2023072116;4.2;320
2023072117;4.5;320
2023072118;6.3;310
2023072119;6.0;310
2023072120;1.5;90
2023072121;2.4;210
2023072122;3.4;230
2023072123;3.3;230
2023072200;3.3;230
2023072201;3.9;240
2023072202;2.9;240
2023072203;2.7;240
2023072204;3.3;240
2023072205;4.0;240
2023072206;3.9;250
2023072207;3.8;240
2023072208;4.0;250
2023072209;5.3;230
2023072210;5.5;240
2023072211;5.8;230
2023072212;6.3;230
2023072213;5.2;240
2023072214;2.8;290
2023072215;2.4;270
2023072216;3.1;240
2023072217;2.2;250
2023072218;2.6;210
2023072219;3.3;200
2023072220;4.3;210
2023072221;3.8;230
2023072222;3.2;220
2023072223;3.6;230
2023072300;3.7;210
2023072301;3.1;170
2023072302;3.9;180
2023072303;3.9;180
2023072304;4.0;170
2023072305;4.2;180
2023072306;5.4;200
2023072307;5.1;190
2023072308;5.0;170
2023072309;4.5;170
2023072310;4.1;170
2023072311;3.9;170
2023072312;4.8;210
2023072313;6.0;220
2023072314;6.2;210
2023072315;6.2;220
2023072316;6.3;210
2023072317;6.3;210
2023072318;6.6;210
2023072319;6.2;200
2023072320;5.4;190
2023072321;5.1;190
2023072322;4.2;200
2023072323;5.3;210
2023072400;5.2;210
2023072401;5.2;210
2023072402;4.2;220
2023072403;4.1;220
2023072404;4.3;220
2023072405;4.0;220
2023072406;3.9;230
2023072407;4.1;230
2023072408;3.9;240
2023072409;3.7;240
2023072410;5.0;250
2023072411;4.5;250
2023072412;5.0;240
2023072413;4.8;230
2023072414;5.2;230
2023072415;4.8;240
2023072416;6.5;290
2023072417;2.3;270
2023072418;2.1;250
2023072419;2.5;230
2023072420;3.2;250
2023072421;4.4;280
2023072422;4.3;290
2023072423;3.5;270
2023072500;3.2;260
2023072501;3.2;260
2023072502;2.8;250
2023072503;2.2;250
2023072504;2.6;240
2023072505;2.6;240
2023072506;3.1;250
2023072507;3.7;260
2023072508;4.1;250
2023072509;4.3;250
2023072510;3.3;260
2023072511;4.2;260
2023072512;5.5;280
2023072513;6.6;290
2023072514;7.2;300
2023072515;7.4;300
2023072516;7.5;300
2023072517;6.8;300
2023072518;6.5;290
2023072519;5.5;300
2023072520;3.5;280
2023072521;2.8;280
2023072522;2.3;260
2023072523;3.0;260
2023072600;2.9;250
2023072601;3.0;250
2023072602;3.2;250
2023072603;3.5;250
2023072604;2.4;240
2023072605;3.2;240
2023072606;3.9;240
2023072607;4.3;250
2023072608;5.1;250
2023072609;4.8;260
2023072610;6.2;250
2023072611;6.3;260
2023072612;6.5;280
2023072613;6.3;280
2023072614;6.2;270
2023072615;5.6;260
2023072616;4.4;260
2023072617;3.4;230
2023072618;2.7;250
2023072619;2.2;260
2023072620;3.3;230
2023072621;3.0;230
2023072622;3.4;230
2023072623;3.5;230
2023072700;1.8;220
2023072701;2.9;210
2023072702;3.2;220
2023072703;2.3;210
2023072704;2.3;190
2023072705;1.8;170
2023072706;2.7;150
2023072707;3.0;150
2023072708;4.1;170
2023072709;4.2;200
2023072710;3.9;170
2023072711;4.4;150
2023072712;4.8;150
2023072713;5.0;130
2023072714;5.7;140
2023072715;6.1;160
2023072716;5.0;150
2023072717;4.6;140
2023072718;3.6;140
2023072719;2.4;130
2023072720;2.4;100
2023072721;2.6;90
2023072722;2.4;80
2023072723;2.4;90
2023072800;1.5;80
2023072801;1.3;40
2023072802;1.4;60
2023072803;1.4;10
2023072804;1.6;20
2023072805;1.4;10
2023072806;1.0;20
2023072807;1.1;40
2023072808;1.0;30
2023072809;0.9;60
2023072810;0.9;270
2023072811;1.1;260
2023072812;1.3;290
2023072813;1.4;250
2023072814;2.6;270
2023072815;3.4;290
2023072816;4.0;310
2023072817;3.3;300
2023072818;2.7;280
2023072819;1.5;280
2023072820;1.0;250
2023072821;0.8;320
2023072822;0.6;340
2023072823;0.7;350
2023072900;0.7;200
2023072901;0.8;40
2023072902;1.0;60
2023072903;1.2;130
2023072904;2.4;160
2023072905;2.4;210
2023072906;2.6;230
2023072907;2.5;210
2023072908;2.4;190
2023072909;3.7;230
2023072910;4.1;230
2023072911;4.6;230
2023072912;4.9;240
2023072913;6.1;240
2023072914;5.4;260
2023072915;5.3;260
2023072916;5.2;260
2023072917;5.7;280
2023072918;2.2;270
2023072919;2.7;260
2023072920;2.1;250
2023072921;1.6;230
2023072922;2.0;220
2023072923;1.8;220
2023073000;1.2;200
2023073001;2.2;210
2023073002;2.2;200
2023073003;2.2;210
2023073004;1.9;240
2023073005;1.6;220
2023073006;2.5;220
2023073007;3.6;230
2023073008;3.9;230
2023073009;4.7;220
2023073010;7.2;220
2023073011;7.2;230
2023073012;7.0;230
2023073013;7.2;220
2023073014;7.2;250
2023073015;4.0;240
2023073016;4.2;250
2023073017;4.4;240
2023073018;3.5;250
2023073019;3.4;260
2023073020;2.3;260
2023073021;2.3;200
2023073022;2.2;190
2023073023;2.5;170
2023073100;2.7;160
2023073101;3.6;200
2023073102;5.2;210
2023073103;4.7;220
2023073104;4.9;220
2023073105;5.3;220
2023073106;5.7;220
2023073107;5.6;220
2023073108;4.4;220
2023073109;4.1;210
2023073110;3.1;230
2023073111;2.0;270
2023073112;2.7;320
2023073113;1.8;360
2023073114;2.4;60
2023073115;3.2;70
2023073116;2.2;60
2023073117;2.6;260
2023073118;3.5;240
2023073119;3.7;210
2023073120;4.6;210
2023073121;4.8;200
2023073122;4.1;190
2023073123;3.8;200
2023080100;1.7;250
2023080101;3.3;230
2023080102;2.0;210
2023080103;3.6;210
2023080104;3.6;220
2023080105;3.9;230
2023080106;4.1;230
2023080107;4.5;230
2023080108;4.6;240
2023080109;5.1;250
2023080110;5.4;240
2023080111;6.4;250
2023080112;5.4;260
2023080113;3.9;250
2023080114;2.8;250
2023080115;3.9;260
2023080116;5.3;250
2023080117;4.2;250
2023080118;3.6;250
2023080119;4.6;250
2023080120;4.2;240
2023080121;4.7;240
2023080122;5.6;230
2023080123;5.9;230
2023080200;5.3;230
2023080201;5.2;230
2023080202;4.5;230
2023080203;4.9;230
2023080204;4.6;240
2023080205;4.3;240
2023080206;3.4;230
2023080207;3.5;220
2023080208;4.2;210
2023080209;3.5;190
2023080210;4.5;160
2023080211;5.7;160
2023080212;5.8;140
2023080213;5.9;140
2023080214;5.7;140
2023080215;5.6;130
2023080216;5.9;130
2023080217;6.0;140
2023080218;5.0;170
2023080219;2.0;170
2023080220;2.1;200
2023080221;5.3;210
2023080222;2.8;230
2023080223;3.6;210
2023080300;2.5;210
2023080301;2.9;190
2023080302;3.6;190
2023080303;4.0;160
2023080304;4.4;170
2023080305;4.5;170
2023080306;4.3;180
2023080307;4.2;210
2023080308;4.2;230
2023080309;3.8;240
2023080310;5.3;240
2023080311;4.9;250
2023080312;4.3;260
2023080313;3.7;260
2023080314;4.7;270
2023080315;4.1;280
2023080316;4.0;290
2023080317;5.3;280
2023080318;5.9;280
2023080319;4.6;270
2023080320;4.4;280
2023080321;5.0;290
2023080322;5.9;290
2023080323;4.2;280
2023080400;4.9;280
2023080401;3.2;280
2023080402;2.3;250
2023080403;2.6;240
2023080404;2.4;250
2023080405;2.8;250
2023080406;3.1;230
2023080407;3.2;250
2023080408;3.4;250
2023080409;4.4;250
2023080410;4.7;240
2023080411;4.4;240
2023080412;4.0;260
2023080413;2.8;250
2023080414;4.5;280
2023080415;5.8;280
2023080416;5.5;280
2023080417;5.3;300
2023080418;5.5;300
2023080419;3.9;290
2023080420;3.4;290
2023080421;2.7;290
2023080422;1.9;280
2023080423;1.1;280
2023080500;1.0;300
2023080501;1.0;230
2023080502;1.0;220
2023080503;1.0;260
2023080504;0.8;210
2023080505;0.9;250
2023080506;1.5;190
2023080507;2.3;210
2023080508;2.1;200
2023080509;2.5;180
2023080510;2.3;220
2023080511;3.1;180
2023080512;3.3;170
2023080513;3.3;160
2023080514;3.7;130
2023080515;4.1;140
2023080516;3.8;130
2023080517;4.5;110
2023080518;5.2;110
2023080519;3.3;100
2023080520;3.2;90
2023080521;3.9;100
2023080522;3.6;130
2023080523;3.0;210
2023080600;1.7;260
2023080601;1.6;50
2023080602;1.7;60
2023080603;1.8;60
2023080604;1.9;60
2023080605;1.8;80
2023080606;1.6;70
2023080607;1.1;110
2023080608;1.8;50
2023080609;1.9;50
2023080610;1.9;50
2023080611;2.1;30
2023080612;2.3;20
2023080613;1.9;350
2023080614;2.8;350
2023080615;4.1;350
2023080616;3.6;340
2023080617;3.7;330
2023080618;3.6;320
2023080619;2.9;320
2023080620;2.6;310
2023080621;2.8;300
2023080622;3.1;300
2023080623;3.0;300
2023080700;3.4;300
2023080701;3.8;290
2023080702;4.0;280
2023080703;3.7;280
2023080704;3.5;280
2023080705;4.0;280
2023080706;4.4;280
2023080707;6.5;300
2023080708;8.0;300
2023080709;8.1;290
2023080710;9.4;290
2023080711;10.8;290
2023080712;10.9;280
2023080713;11.0;280
2023080714;11.4;280
2023080715;11.3;280
2023080716;10.7;290
2023080717;8.6;280
2023080718;9.4;280
2023080719;7.7;270
2023080720;6.2;270
2023080721;6.0;250
2023080722;6.5;250
2023080723;6.5;260
2023080800;5.0;260
2023080801;5.1;250
2023080802;5.8;250
2023080803;5.6;250
2023080804;6.4;250
2023080805;5.8;250
2023080806;6.4;250
2023080807;7.5;250
2023080808;7.8;250
2023080809;8.6;250
2023080810;7.2;260
2023080811;7.1;250
2023080812;6.7;260
2023080813;7.0;260
2023080814;8.2;270
2023080815;9.0;280
2023080816;8.9;280
2023080817;7.3;250
2023080818;5.8;250
2023080819;6.2;250
2023080820;6.1;250
2023080821;5.8;250
