Date;Open;High;Low;Last;Volume;Status
06.10.2020;13,73;1
07.10.2020;14,12;1
08.10.2020;14,26;1
09.10.2020;14,19;1
12.10.2020;14,22;1
13.10.2020;13,99;1
14.10.2020;14,26;1
15.10.2020;14,65;1
16.10.2020;14,93;1
19.10.2020;15,14;1
20.10.2020;15,32;1
21.10.2020;15,29;1
22.10.2020;15,71;1
23.10.2020;15,81;1
26.10.2020;15,35;1
27.10.2020;15,17;1
28.10.2020;14,92;1
29.10.2020;14,64;1
30.10.2020;14,4;1
02.11.2020;14,01;1
03.11.2020;14,02;1
04.11.2020;14,19;1
05.11.2020;14,74;1
06.11.2020;14,29;1
09.11.2020;14,21;1
10.11.2020;14,35;1
11.11.2020;14,46;1
12.11.2020;14,33;1
13.11.2020;14,528;1
16.11.2020;14,81;1
17.11.2020;14,29;1
18.11.2020;14,048;1
19.11.2020;13,42;1
20.11.2020;13,28;1
23.11.2020;13,9;1
24.11.2020;14,272;1
25.11.2020;14,312;1
26.11.2020;14,3;1
27.11.2020;14,87;1
30.11.2020;15,41;1
01.12.2020;14,87;1
02.12.2020;14,87;1
03.12.2020;14,46;1
04.12.2020;14,9;1
07.12.2020;14,65;1
08.12.2020;14,75;1
09.12.2020;15,048;1
10.12.2020;15,78;1
11.12.2020;16,29;1
14.12.2020;16,976;1
15.12.2020;17,62;1
16.12.2020;16,74;1
17.12.2020;16,39;1
18.12.2020;16,23;1
21.12.2020;17,16;1
22.12.2020;18,01;1
23.12.2020;17,87;1
24.12.2020;17,86;1
28.12.2020;19,49;1
29.12.2020;19,05;1
30.12.2020;19,33;1
31.12.2020;19,5;1
04.01.2021;20,02;1
05.01.2021;18,23;1
06.01.2021;17,877;1
07.01.2021;19,49;1
08.01.2021;20,38;1
11.01.2021;22,3;1
12.01.2021;26,28;1
13.01.2021;21,64;1
14.01.2021;21,48;1
15.01.2021;20,24;1
18.01.2021;19,369;1
19.01.2021;20,44;1
20.01.2021;20,56;1
21.01.2021;20,39;1
22.01.2021;21,69;1
25.01.2021;20,49;1
26.01.2021;19,507;1
27.01.2021;19,828;1
28.01.2021;20,89;1
29.01.2021;20,69;1
01.02.2021;18,91;1
02.02.2021;18,35;1
03.02.2021;18,37;1
04.02.2021;18,57;1
05.02.2021;18,72;1
08.02.2021;20,51;1
09.02.2021;19,4;1
10.02.2021;18,9;1
11.02.2021;17,7;1
12.02.2021;17,92;1
15.02.2021;16,86;1
16.02.2021;17,02;1
17.02.2021;16,865;1
18.02.2021;17,64;1
19.02.2021;16,48;1
22.02.2021;16,18;1
23.02.2021;16,36;1
24.02.2021;16,422;1
25.02.2021;16,08;1
26.02.2021;15,77;1
01.03.2021;16,03;1
02.03.2021;15,98;1
03.03.2021;15,601;1
04.03.2021;15,94;1
05.03.2021;16,41;1
08.03.2021;16,18;1
09.03.2021;16,9;1
10.03.2021;17,56;1
11.03.2021;18,15;1
12.03.2021;18,46;1
15.03.2021;17,89;1
16.03.2021;17,712;1
17.03.2021;17,99;1
18.03.2021;17,77;1
19.03.2021;17,35;1
22.03.2021;18,1;1
23.03.2021;18,51;1
24.03.2021;18,64;1
25.03.2021;18,52;1
26.03.2021;18,84;1
29.03.2021;18,59;1
30.03.2021;19,07;1
31.03.2021;19,197;1
06.04.2021;19,971;1
07.04.2021;19,44;1
08.04.2021;19,2;1
09.04.2021;19,113;1
12.04.2021;19,82;1
13.04.2021;19,73;1
14.04.2021;19,9;1
15.04.2021;20,445;1
16.04.2021;20,812;1
19.04.2021;21,199;1
20.04.2021;21,322;1
21.04.2021;21,393;1
22.04.2021;21,588;1
23.04.2021;20,337;1
26.04.2021;20,264;1
27.04.2021;21,694;1
28.04.2021;21,807;1
29.04.2021;22,81;1
30.04.2021;23,5;1
03.05.2021;24,14;1
04.05.2021;23,443;1
05.05.2021;24,231;1
06.05.2021;24,864;1
07.05.2021;24,328;1
10.05.2021;25,59;1
11.05.2021;26,067;1
12.05.2021;26,759;1
13.05.2021;26,681;1
14.05.2021;27,179;1
17.05.2021;26,72;1
18.05.2021;25,201;1
19.05.2021;23,248;1
20.05.2021;24,96;1
21.05.2021;25,025;1
24.05.2021;25,126;1
25.05.2021;26,527;1
26.05.2021;26,749;1
27.05.2021;25,638;1
28.05.2021;25,48;1
31.05.2021;25,5;1
01.06.2021;26,4;1
02.06.2021;26,144;1
03.06.2021;26,051;1
04.06.2021;26,206;1
07.06.2021;26,886;1
08.06.2021;28,158;1
09.06.2021;28,687;1
10.06.2021;29,112;1
11.06.2021;28,213;1
14.06.2021;29,308;1
15.06.2021;28,663;1
16.06.2021;28,515;1
17.06.2021;28,773;1
18.06.2021;29,794;1
21.06.2021;30,269;1
22.06.2021;31,248;1
23.06.2021;31,96;1
24.06.2021;32,418;1
25.06.2021;32,864;1
28.06.2021;32,759;1
29.06.2021;33,92;1
30.06.2021;35;1
01.07.2021;37,81;1
02.07.2021;36,687;1
05.07.2021;38,876;1
06.07.2021;35,381;1
07.07.2021;33,201;1
08.07.2021;34,255;1
09.07.2021;37,713;1
12.07.2021;35,56;1
13.07.2021;36,441;1
14.07.2021;35,891;1
15.07.2021;35,093;1
16.07.2021;35,765;1
19.07.2021;36,88;1
20.07.2021;36,286;1
21.07.2021;36,941;1
22.07.2021;37,286;1
23.07.2021;36,739;1
26.07.2021;37,957;1
27.07.2021;38,744;1
28.07.2021;40,766;1
29.07.2021;42,252;1
30.07.2021;41,924;1
02.08.2021;43,01;1
03.08.2021;42,25;1
04.08.2021;43,104;1
05.08.2021;43,712;1
06.08.2021;43,745;1
09.08.2021;43,6;1
10.08.2021;45,413;1
11.08.2021;46,735;1
12.08.2021;46,78;1
13.08.2021;45,526;1
16.08.2021;48,834;1
17.08.2021;47,825;1
18.08.2021;46,193;1
19.08.2021;41,131;1
20.08.2021;41,131;1
23.08.2021;42,713;1
24.08.2021;45,515;1
25.08.2021;46,122;1
26.08.2021;46,577;1
27.08.2021;48,338;1
30.08.2021;50,1;1
31.08.2021;50,82;1
01.09.2021;50,3;1
02.09.2021;52,463;1
03.09.2021;51,851;1
06.09.2021;53,118;1
07.09.2021;54,142;1
08.09.2021;55,265;1
09.09.2021;56,648;1
10.09.2021;58,067;1
13.09.2021;61,248;1
14.09.2021;65,841;1
15.09.2021;71,083;1
16.09.2021;63,435;1
17.09.2021;65,651;1
20.09.2021;76,086;1
21.09.2021;75,117;1
22.09.2021;72,728;1
23.09.2021;70,783;1
24.09.2021;71,722;1
27.09.2021;77,641;1
28.09.2021;79,449;1
29.09.2021;86,15;1
30.09.2021;106,888;1
01.10.2021;94,4;1
04.10.2021;97;1
05.10.2021;119,573;1
06.10.2021;113;1
07.10.2021;99,775;1
08.10.2021;88;1
11.10.2021;86,2;1
12.10.2021;87,178;1
13.10.2021;94,364;1
14.10.2021;103,506;1
15.10.2021;95,138;1
18.10.2021;95,008;1
19.10.2021;91,764;1
20.10.2021;91,764;1
21.10.2021;90,082;1
22.10.2021;88,68;1
25.10.2021;90,791;1
26.10.2021;89,85;1
27.10.2021;88,493;1
28.10.2021;78,43;1
29.10.2021;66,2;1
01.11.2021;66,85;1
02.11.2021;68,2;1
03.11.2021;77,479;1
04.11.2021;74,25;1
05.11.2021;74,885;1
08.11.2021;79,764;1
09.11.2021;73,741;1
10.11.2021;71,775;1
11.11.2021;75,552;1
12.11.2021;76,314;1
15.11.2021;80,842;1
16.11.2021;94,986;1
17.11.2021;95,731;1
18.11.2021;96,041;1
19.11.2021;87,899;1
22.11.2021;84,834;1
23.11.2021;91,93;1
24.11.2021;94,501;1
25.11.2021;94,022;1
26.11.2021;88,598;1
29.11.2021;94,604;1
30.11.2021;94,5;1
01.12.2021;89,454;1
02.12.2021;95,25;1
03.12.2021;90,3;1
06.12.2021;88,03;1
07.12.2021;95,572;1
08.12.2021;101,658;1
09.12.2021;99,519;1
10.12.2021;104,72;1
13.12.2021;115,288;1
14.12.2021;127,257;1
15.12.2021;132,186;1
16.12.2021;141,828;1
17.12.2021;136,219;1
20.12.2021;146,396;1
21.12.2021;180,696;1
22.12.2021;172,824;1
23.12.2021;110,74;1
27.12.2021;105,902;1
28.12.2021;105,888;1
29.12.2021;95,113;1
30.12.2021;70,65;1
03.01.2022;79,4;1
04.01.2022;88,2;1
05.01.2022;90,733;1
06.01.2022;95,318;1
07.01.2022;87,952;1
10.01.2022;84,413;1
11.01.2022;77,849;1
12.01.2022;74,86;1
13.01.2022;84,684;1
14.01.2022;85,808;1
17.01.2022;76,271;1
18.01.2022;77,661;1
19.01.2022;75,26;1
20.01.2022;74,311;1
21.01.2022;79,131;1
24.01.2022;92,041;1
25.01.2022;92,951;1
26.01.2022;91,011;1
27.01.2022;91,909;1
28.01.2022;91,461;1
31.01.2022;83,795;1
01.02.2022;75,29;1
02.02.2022;77,1;1
03.02.2022;79,75;1
04.02.2022;82;1
07.02.2022;78,9;1
08.02.2022;76,755;1
09.02.2022;73,95;1
10.02.2022;73,76;1
11.02.2022;77,087;1
14.02.2022;80,506;1
15.02.2022;68,749;1
16.02.2022;69,449;1
17.02.2022;74,52;1
18.02.2022;73,544;1
21.02.2022;72,151;1
22.02.2022;79,272;1
23.02.2022;87,949;1
24.02.2022;134,037;1
25.02.2022;93,066;1
28.02.2022;98,216;1
01.03.2022;120,551;1
02.03.2022;164,561;1
03.03.2022;160,765;1
04.03.2022;192,557;1
07.03.2022;225,045;1
08.03.2022;212,329;1
09.03.2022;153,384;1
10.03.2022;121,46;1
11.03.2022;130,579;1
14.03.2022;112,836;1
15.03.2022;113,199;1
16.03.2022;99,577;1
17.03.2022;102,2;1
18.03.2022;101,455;1
21.03.2022;94,381;1
22.03.2022;96,416;1
23.03.2022;114,634;1
24.03.2022;108,906;1
25.03.2022;100,667;1
28.03.2022;100,458;1
29.03.2022;105,788;1
30.03.2022;116,218;1
31.03.2022;122,4;1
01.04.2022;111;1
04.04.2022;107,046;1
05.04.2022;106,195;1
06.04.2022;104,847;1
07.04.2022;102,356;1
08.04.2022;101,553;1
11.04.2022;97,889;1
12.04.2022;99,921;1
13.04.2022;103,156;1
14.04.2022;93,449;1
19.04.2022;91,468;1
20.04.2022;92,355;1
21.04.2022;97,995;1
22.04.2022;93,374;1
25.04.2022;90,945;1
26.04.2022;100,645;1
27.04.2022;105,695;1
28.04.2022;98,273;1
29.04.2022;98,2;1
02.05.2022;98,2;1
03.05.2022;97,395;1
04.05.2022;101,923;1
05.05.2022;104,327;1
06.05.2022;99,416;1
09.05.2022;91,782;1
10.05.2022;96,447;1
11.05.2022;92,087;1
12.05.2022;104,658;1
13.05.2022;95,361;1
16.05.2022;92,825;1
17.05.2022;92,626;1
18.05.2022;93,521;1
19.05.2022;92,3;1
20.05.2022;87,651;1
23.05.2022;83,477;1
24.05.2022;84,84;1
25.05.2022;87,729;1
26.05.2022;86,339;1
27.05.2022;87,232;1
30.05.2022;88,006;1
31.05.2022;94;1
01.06.2022;98,023;1
02.06.2022;86,854;1
03.06.2022;88,117;1
06.06.2022;89,324;1
07.06.2022;84,538;1
08.06.2022;84,932;1
09.06.2022;90,515;1
10.06.2022;87,946;1
13.06.2022;89,036;1
14.06.2022;102,284;1
15.06.2022;126,081;1
16.06.2022;131,514;1
17.06.2022;123,563;1
20.06.2022;127,602;1
21.06.2022;130,83;1
22.06.2022;132,586;1
23.06.2022;138,748;1
24.06.2022;133,589;1
27.06.2022;134,829;1
28.06.2022;134,422;1
29.06.2022;144,705;1
30.06.2022;143,967;1
01.07.2022;146,867;1
04.07.2022;164,05;1
05.07.2022;164,893;1
06.07.2022;169,835;1
07.07.2022;183,347;1
08.07.2022;176,033;1
11.07.2022;164,916;1
12.07.2022;172,502;1
13.07.2022;180,202;1
14.07.2022;174,694;1
15.07.2022;159,664;1
18.07.2022;156,655;1
19.07.2022;154,087;1
20.07.2022;154,016;1
21.07.2022;155,035;1
22.07.2022;160,219;1
25.07.2022;176,058;1
26.07.2022;199,918;1
27.07.2022;206,01;1
28.07.2022;199,193;1
29.07.2022;201,3;1
01.08.2022;173,292;1
02.08.2022;179,113;1
03.08.2022;184,972;1
04.08.2022;189,026;1
05.08.2022;179,556;1
08.08.2022;179,351;1
09.08.2022;178,652;1
10.08.2022;190,709;1
11.08.2022;194,074;1
12.08.2022;192,623;1
15.08.2022;205,848;1
16.08.2022;254,237;1
17.08.2022;225,739;1
18.08.2022;238,988;1
19.08.2022;252,805;1
22.08.2022;278,444;1
23.08.2022;272,445;1
24.08.2022;296,931;1
25.08.2022;325,633;1
26.08.2022;341,289;1
29.08.2022;279,376;1
30.08.2022;259,869;1
31.08.2022;242,031;1
01.09.2022;240,94;1
02.09.2022;214,737;1
05.09.2022;244,164;1
06.09.2022;236,863;1
07.09.2022;210,054;1
08.09.2022;214,378;1
09.09.2022;205,379;1
12.09.2022;189,991;1
13.09.2022;196,665;1
14.09.2022;215,787;1
15.09.2022;212,565;1
16.09.2022;185,561;1
19.09.2022;180,755;1
20.09.2022;191,872;1
21.09.2022;188,247;1
22.09.2022;185,471;1
23.09.2022;183,826;1
26.09.2022;172,572;1
27.09.2022;184,416;1
28.09.2022;205,873;1
29.09.2022;186,552;1
30.09.2022;190,121;1
03.10.2022;170,34;1
04.10.2022;162,238;1
05.10.2022;174,99;1
06.10.2022;175,363;1
07.10.2022;156,861;1
10.10.2022;154,116;1
11.10.2022;157,178;1
12.10.2022;160,265;1
13.10.2022;153,945;1
14.10.2022;142,509;1
17.10.2022;128,45;1
18.10.2022;113,327;1
19.10.2022;112,437;1
20.10.2022;126,931;1
21.10.2022;113,475;1
24.10.2022;98,384;1
25.10.2022;99,369;1
26.10.2022;104,231;1
27.10.2022;107,551;1
28.10.2022;112,227;1
31.10.2022;112,227;1
01.11.2022;115,5;1
02.11.2022;124,142;1
03.11.2022;125,827;1
04.11.2022;114,982;1
07.11.2022;109,816;1
08.11.2022;118,088;1
09.11.2022;113,475;1
10.11.2022;113,345;1
11.11.2022;98,165;1
14.11.2022;113,759;1
15.11.2022;124,018;1
16.11.2022;115,133;1
17.11.2022;113,041;1
18.11.2022;116,079;1
21.11.2022;116,542;1
22.11.2022;120,497;1
23.11.2022;130,152;1
24.11.2022;124,527;1
25.11.2022;125,392;1
28.11.2022;124,23;1
29.11.2022;132,856;1
30.11.2022;132,856;1
01.12.2022;140,206;1
02.12.2022;135,312;1
05.12.2022;135,456;1
06.12.2022;139,907;1
07.12.2022;150,796;1
08.12.2022;141,381;1
09.12.2022;140,903;1
12.12.2022;138,602;1
13.12.2022;139,402;1
14.12.2022;133,59;1
15.12.2022;136,472;1
16.12.2022;117,651;1
19.12.2022;110,889;1
20.12.2022;107,471;1
21.12.2022;99,534;1
22.12.2022;93,564;1
23.12.2022;84,522;1
27.12.2022;82,051;1
28.12.2022;83,036;1
29.12.2022;85,51;1
30.12.2022;74,625;1
02.01.2023;78,34;1
03.01.2023;74,33;1
04.01.2023;66,803;1
05.01.2023;73,98;1
06.01.2023;71,273;1
09.01.2023;75,845;1
10.01.2023;71,557;1
11.01.2023;66,946;1
12.01.2023;68,437;1
13.01.2023;66,652;1
16.01.2023;57,193;1
17.01.2023;61,777;1
18.01.2023;63,704;1
19.01.2023;62,706;1
20.01.2023;68,694;1
23.01.2023;67,972;1
24.01.2023;60,204;1
25.01.2023;58,527;1
26.01.2023;56,895;1
27.01.2023;57,657;1
30.01.2023;57,388;1
31.01.2023;60,667;1
01.02.2023;59,469;1
02.02.2023;58,812;1
03.02.2023;59,65;1
06.02.2023;59,179;1
07.02.2023;57,077;1
08.02.2023;55,215;1
09.02.2023;54,246;1
10.02.2023;55,183;1
13.02.2023;53,467;1
14.02.2023;53,842;1
15.02.2023;56,108;1
16.02.2023;53,472;1
17.02.2023;50,542;1
20.02.2023;51,366;1
21.02.2023;50,1;1
22.02.2023;52,011;1
23.02.2023;52,294;1
24.02.2023;52,492;1
27.02.2023;48,95;1
28.02.2023;48,179;1
01.03.2023;48,479;1
02.03.2023;48,234;1
03.03.2023;46,489;1
06.03.2023;43,599;1
07.03.2023;44,729;1
08.03.2023;43,759;1
09.03.2023;44,844;1
10.03.2023;54,13;1
13.03.2023;51,32;1
14.03.2023;45,709;1
15.03.2023;45,15;1
16.03.2023;46,553;1
17.03.2023;45,22;1
20.03.2023;41,774;1
21.03.2023;44,644;1
22.03.2023;42,273;1
23.03.2023;45,354;1
24.03.2023;44,14;1
27.03.2023;45,241;1
28.03.2023;45,695;1
29.03.2023;45,672;1
30.03.2023;46,359;1
31.03.2023;50,728;1
03.04.2023;53,957;1
04.04.2023;49,54;1
05.04.2023;47,484;1
06.04.2023;45,928;1
11.04.2023;46,53;1
12.04.2023;45,67;1
13.04.2023;44,87;1
14.04.2023;43,92;1
17.04.2023;43,93;1
18.04.2023;45,532;1
19.04.2023;47,994;1
20.04.2023;48,354;1
21.04.2023;47,854;1
24.04.2023;47,694;1
25.04.2023;47,614;1
26.04.2023;46,274;1
27.04.2023;46,944;1
28.04.2023;46,3;1
02.05.2023;45,36;1
03.05.2023;44,46;1
04.05.2023;43,4;1
05.05.2023;44,326;1
08.05.2023;44,576;1
09.05.2023;43,744;1
10.05.2023;42,728;1
11.05.2023;42,66;1
12.05.2023;40,574;1
15.05.2023;40,12;1
16.05.2023;39,537;1
17.05.2023;39,64;1
18.05.2023;37,51;1
19.05.2023;37,76;1
22.05.2023;37,49;1
23.05.2023;36,89;1
24.05.2023;35,51;1
25.05.2023;33,125;1
26.05.2023;32,072;1
29.05.2023;32,283;1
30.05.2023;32,47;1
31.05.2023;34,703;1
01.06.2023;30,996;1
02.06.2023;31,489;1
05.06.2023;36,275;1
06.06.2023;32,801;1
07.06.2023;34,191;1
08.06.2023;34,836;1
09.06.2023;40,095;1
12.06.2023;38,99;1
13.06.2023;43,97;1
14.06.2023;46,154;1
15.06.2023;48,784;1
16.06.2023;42,914;1
19.06.2023;42,716;1
20.06.2023;46,704;1
21.06.2023;44,604;1
22.06.2023;42,048;1
23.06.2023;40,376;1
26.06.2023;36,75;1
27.06.2023;39,17;1
28.06.2023;38,789;1
29.06.2023;39,803;1
30.06.2023;41,843;1
03.07.2023;38,753;1
04.07.2023;38,753;1
05.07.2023;39,163;1
06.07.2023;37,063;1
07.07.2023;38,127;1
10.07.2023;34,929;1
11.07.2023;33,783;1
12.07.2023;31,343;1
13.07.2023;31,3;1
14.07.2023;30,675;1
17.07.2023;29,843;1
18.07.2023;31,653;1
19.07.2023;31,653;1
20.07.2023;32,639;1
21.07.2023;33,023;1
24.07.2023;35,093;1
25.07.2023;37,443;1
26.07.2023;34,193;1
27.07.2023;33,14;1
28.07.2023;30,587;1
31.07.2023;29,183;1
01.08.2023;28,123;1
02.08.2023;29,493;1
03.08.2023;31,393;1
04.08.2023;29,762;1
07.08.2023;31,243;1
08.08.2023;32,243;1
09.08.2023;40,716;1
10.08.2023;38,003;1
11.08.2023;36,267;1
14.08.2023;35,17;1
15.08.2023;39,745;1
16.08.2023;38,583;1
17.08.2023;38,583;1
18.08.2023;37,202;1
21.08.2023;41,646;1
22.08.2023;43,674;1
23.08.2023;38,173;1
24.08.2023;32,795;1
25.08.2023;35,73;1
28.08.2023;39,143;1
29.08.2023;36,263;1
30.08.2023;36,883;1
31.08.2023;36,038;1
01.09.2023;36,31;1
04.09.2023;34,506;1
05.09.2023;35,358;1
06.09.2023;32,05;1
07.09.2023;33,655;1
08.09.2023;35,452;1
11.09.2023;36,961;1
12.09.2023;35,694;1
13.09.2023;37,642;1
14.09.2023;36,52;1
15.09.2023;37,238;1
18.09.2023;35,416;1
19.09.2023;37,615;1
20.09.2023;38,162;1
21.09.2023;39,999;1
22.09.2023;40,773;1
25.09.2023;45,485;1
26.09.2023;41,15;1
27.09.2023;40,142;1
28.09.2023;40,634;1
29.09.2023;42,55;1
02.10.2023;40,05;1
03.10.2023;37,744;1
04.10.2023;39,15;1
05.10.2023;37,08;1
06.10.2023;39,104;1
09.10.2023;44,58;1
10.10.2023;49,994;1
11.10.2023;49,994;1
12.10.2023;53,647;1
13.10.2023;54,48;1
16.10.2023;49,265;1
17.10.2023;49,525;1
18.10.2023;51,517;1
19.10.2023;50,848;1
20.10.2023;51,793;1
23.10.2023;51,973;1
24.10.2023;50,13;1
25.10.2023;50,669;1
26.10.2023;51,488;1
27.10.2023;51,262;1
30.10.2023;51,23;1
31.10.2023;48,622;1
01.11.2023;48,548;1
02.11.2023;49,394;1
03.11.2023;48,928;1
06.11.2023;45,545;1
07.11.2023;46,78;1
08.11.2023;46,562;1
09.11.2023;48,999;1
10.11.2023;47,279;1
13.11.2023;48,634;1
14.11.2023;48,417;1
15.11.2023;47,744;1
16.11.2023;46,782;1
17.11.2023;45,915;1
20.11.2023;46,529;1
21.11.2023;44,843;1
22.11.2023;45,237;1
23.11.2023;47,617;1
24.11.2023;47,561;1
27.11.2023;44,887;1
28.11.2023;43,564;1
29.11.2023;41,088;1
30.11.2023;42,183;1
01.12.2023;43,478;1
04.12.2023;40,031;1
05.12.2023;38,109;1
06.12.2023;39,342;1
07.12.2023;39,99;1
08.12.2023;38,558;1
11.12.2023;36,064;1
12.12.2023;34,704;1
13.12.2023;35,914;1
14.12.2023;34,802;1
15.12.2023;33,166;1
18.12.2023;35,529;1
19.12.2023;32,627;1
20.12.2023;33,553;1
21.12.2023;34,211;1
22.12.2023;34,359;1
27.12.2023;35,502;1
28.12.2023;33,008;1
29.12.2023;32,098;1
02.01.2024;30,513;1
03.01.2024;32,664;1
04.01.2024;33,562;1
05.01.2024;34,582;1
08.01.2024;31,443;1
09.01.2024;30,58;1
10.01.2024;30,896;1
11.01.2024;30,776;1
12.01.2024;31,964;1
15.01.2024;29,893;1
16.01.2024;29,621;1
17.01.2024;27,686;1
18.01.2024;27,855;1
19.01.2024;28,373;1
22.01.2024;27,21;1
23.01.2024;27,151;1
24.01.2024;28,867;1
25.01.2024;27,746;1
26.01.2024;28,165;1
29.01.2024;28,138;1
30.01.2024;29,208;1
31.01.2024;30,202;1
01.02.2024;28,914;1
02.02.2024;29,152;1
05.02.2024;28,301;1
06.02.2024;28,559;1
07.02.2024;28,125;1
08.02.2024;27,764;1
09.02.2024;27,069;1
12.02.2024;25,655;1
13.02.2024;25,342;1
14.02.2024;24,72;1
15.02.2024;24,913;1
16.02.2024;24,732;1
19.02.2024;23,626;1
20.02.2024;24,133;1
21.02.2024;23,954;1
22.02.2024;23,094;1
23.02.2024;22,92;1
26.02.2024;23,881;1
27.02.2024;24,279;1
28.02.2024;25,595;1
29.02.2024;24,853;1
01.03.2024;25,685;1
04.03.2024;26,836;1
05.03.2024;27,43;1
06.03.2024;26,529;1
07.03.2024;25,881;1
08.03.2024;26,286;1
11.03.2024;24,92;1
12.03.2024;24,722;1
13.03.2024;24,824;1
14.03.2024;26,012;1
15.03.2024;26,965;1
18.03.2024;28,77;1
19.03.2024;28,81;1
20.03.2024;27,724;1
21.03.2024;26,414;1
22.03.2024;27,686;1
25.03.2024;28,387;1
26.03.2024;27,068;1
27.03.2024;27,566;1
28.03.2024;27,425;1
02.04.2024;26,337;1
03.04.2024;25,625;1
04.04.2024;26,31;1
05.04.2024;26,736;1
08.04.2024;28,064;1
09.04.2024;27,517;1
10.04.2024;27,202;1
11.04.2024;29,497;1
12.04.2024;30,833;1
15.04.2024;31,186;1
