MESS_DATUM;F;D
2023071100;1.8;180
2023071101;1.8;200
2023071102;1.0;260
2023071103;0.7;120
2023071104;0.9;170
2023071105;0.3;350
2023071106;0.5;350
2023071107;0.6;220
2023071108;1.0;50
2023071109;1.6;80
2023071110;2.1;120
2023071111;2.5;160
2023071112;2.2;130
2023071113;2.1;240
2023071114;3.4;280
2023071115;3.8;280
2023071116;3.4;280
2023071117;2.5;270
2023071118;3.0;260
2023071119;2.8;40
2023071120;2.5;50
2023071121;3.0;90
2023071122;2.4;90
2023071123;13.4;250
2023071200;5.1;250
2023071201;3.4;220
2023071202;3.2;220
2023071203;2.8;160
2023071204;2.1;160
2023071205;1.0;190
2023071206;1.6;180
2023071207;3.0;210
2023071208;7.5;240
2023071209;6.2;230
2023071210;4.6;240
2023071211;5.0;250
2023071212;5.4;260
2023071213;5.0;260
2023071214;6.4;270
2023071215;3.7;300
2023071216;2.1;190
2023071217;3.0;220
2023071218;2.3;220
2023071219;1.7;360
2023071220;1.2;10
2023071221;2.6;240
2023071222;2.9;250
2023071223;3.4;230
2023071300;4.5;210
2023071301;4.2;220
2023071302;3.6;230
2023071303;3.9;230
2023071304;4.6;240
2023071305;4.2;240
2023071306;3.8;240
2023071307;3.3;260
2023071308;4.2;260
2023071309;4.4;260
2023071310;3.5;250
2023071311;4.0;260
2023071312;3.7;250
2023071313;3.4;250
2023071314;4.5;270
2023071315;4.2;250
2023071316;4.6;260
2023071317;3.9;270
2023071318;2.8;260
2023071319;2.1;250
2023071320;2.6;250
2023071321;1.3;240
2023071322;1.3;200
2023071323;1.2;230
2023071400;0.7;280
2023071401;0.9;170
2023071402;0.9;180
2023071403;0.8;120
2023071404;0.8;140
2023071405;0.6;170
2023071406;1.3;190
2023071407;1.1;180
2023071408;1.2;60
2023071409;3.2;80
2023071410;3.6;80
2023071411;4.2;100
2023071412;3.6;80
2023071413;3.4;70
2023071414;3.0;70
2023071415;2.9;50
2023071416;3.9;70
2023071417;4.1;90
2023071418;3.4;80
2023071419;2.3;100
2023071420;1.3;90
2023071421;1.3;90
2023071422;1.0;360
2023071423;0.9;70
2023071500;0.5;70
2023071501;0.4;60
2023071502;0.7;70
2023071503;0.5;310
2023071504;0.6;140
2023071505;0.4;170
2023071506;1.8;200
2023071507;1.7;170
2023071508;1.5;110
2023071509;2.2;100
2023071510;3.9;90
2023071511;4.4;100
2023071512;4.4;100
2023071513;5.0;90
2023071514;4.5;80
2023071515;3.9;90
2023071516;3.1;80
2023071517;3.1;60
2023071518;2.3;70
2023071519;1.0;80
2023071520;2.1;100
2023071521;2.0;90
2023071522;1.5;320
2023071523;4.7;290
2023071600;4.7;300
2023071601;7.2;310
2023071602;4.0;260
2023071603;2.9;260
2023071604;2.2;260
2023071605;1.3;280
2023071606;1.6;210
2023071607;1.1;250
2023071608;2.4;200
2023071609;1.7;270
2023071610;1.6;160
2023071611;1.7;250
2023071612;2.4;310
2023071613;2.6;320
2023071614;3.6;310
2023071615;3.5;320
2023071616;3.4;320
2023071617;2.8;320
2023071618;2.9;310
2023071619;2.5;320
2023071620;1.6;330
2023071621;0.8;330
2023071622;1.2;310
2023071623;1.1;160
2023071700;0.8;180
2023071701;1.3;280
2023071702;0.7;290
2023071703;1.1;280
2023071704;1.2;310
2023071705;1.5;270
2023071706;1.8;250
2023071707;3.1;290
2023071708;1.3;320
2023071709;1.9;210
2023071710;2.0;260
2023071711;2.3;240
2023071712;2.3;270
2023071713;1.9;230
2023071714;2.3;240
2023071715;2.5;270
2023071716;3.2;270
2023071717;3.7;260
2023071718;3.3;270
2023071719;2.8;260
2023071720;2.9;280
2023071721;2.6;290
2023071722;3.0;300
2023071723;1.4;300
2023071800;1.1;300
2023071801;1.2;260
2023071802;1.4;220
2023071803;0.5;280
2023071804;0.3;330
2023071805;0.6;350
2023071806;1.0;20
2023071807;1.7;50
2023071808;3.3;80
2023071809;3.7;90
2023071810;3.4;80
2023071811;2.6;80
2023071812;2.2;220
2023071813;2.3;300
2023071814;3.6;240
2023071815;4.4;210
2023071816;4.6;240
2023071817;2.4;280
2023071818;2.6;270
2023071819;2.3;260
2023071820;2.0;260
2023071821;1.9;300
2023071822;2.1;270
2023071823;1.8;210
2023071900;1.7;220
2023071901;1.2;230
2023071902;1.3;210
2023071903;0.9;220
2023071904;1.8;200
2023071905;1.5;210
2023071906;1.2;260
2023071907;2.3;200
2023071908;4.3;250
2023071909;5.2;260
2023071910;6.4;260
2023071911;6.6;250
2023071912;7.1;260
2023071913;6.3;260
2023071914;6.3;270
2023071915;6.4;280
2023071916;5.7;280
2023071917;4.7;280
2023071918;4.8;260
2023071919;3.8;270
2023071920;2.6;320
2023071921;1.5;260
2023071922;2.7;320
2023071923;1.6;300
2023072000;1.6;240
2023072001;1.9;250
2023072002;1.5;270
2023072003;2.8;250
2023072004;3.0;260
2023072005;3.7;250
2023072006;4.2;260
2023072007;4.3;270
2023072008;4.7;260
2023072009;5.2;270
2023072010;5.0;270
2023072011;4.9;260
2023072012;4.1;270
2023072013;4.5;270
2023072014;4.7;270
2023072015;4.2;280
2023072016;4.5;270
2023072017;3.2;270
2023072018;2.7;270
2023072019;1.5;320
2023072020;1.0;360
2023072021;1.1;50
2023072022;0.7;40
2023072023;1.0;260
2023072100;1.0;320
2023072101;0.9;40
2023072102;0.6;90
2023072103;0.3;330
2023072104;0.8;350
2023072105;0.8;100
2023072106;1.2;30
2023072107;1.5;50
2023072108;1.5;160
2023072109;2.6;240
2023072110;4.4;220
2023072111;4.7;240
2023072112;3.2;230
2023072113;4.3;230
2023072114;4.2;260
2023072115;6.2;200
2023072116;7.3;220
2023072117;5.1;240
2023072118;5.1;240
2023072119;5.3;250
2023072120;3.7;280
2023072121;1.8;260
2023072122;1.6;260
2023072123;1.9;230
2023072200;2.7;250
2023072201;2.2;230
2023072202;1.2;220
2023072203;2.0;200
2023072204;1.1;250
2023072205;0.7;190
2023072206;1.2;240
2023072207;2.9;250
2023072208;2.9;250
2023072209;3.2;250
2023072210;3.7;260
2023072211;4.0;260
2023072212;4.3;270
2023072213;4.2;260
2023072214;4.5;250
2023072215;4.4;260
2023072216;4.4;240
2023072217;3.5;260
2023072218;2.4;260
2023072219;1.6;260
2023072220;1.4;240
2023072221;1.7;190
2023072222;1.6;220
2023072223;1.0;200
2023072300;1.9;190
2023072301;2.4;190
2023072302;2.1;190
2023072303;1.5;200
2023072304;2.1;210
2023072305;2.1;200
2023072306;1.9;190
2023072307;2.7;190
2023072308;3.7;180
2023072309;4.1;190
2023072310;4.6;230
2023072311;7.1;240
2023072312;7.1;260
2023072313;8.4;250
2023072314;7.2;250
2023072315;7.7;250
2023072316;7.2;260
2023072317;6.3;250
2023072318;4.3;260
2023072319;1.8;250
2023072320;1.3;230
2023072321;2.2;160
2023072322;1.3;160
2023072323;0.8;130
2023072400;0.7;110
2023072401;1.1;350
2023072402;0.8;340
2023072403;1.5;310
2023072404;4.6;280
2023072405;3.4;70
2023072406;3.4;150
2023072407;4.6;160
2023072408;4.2;200
2023072409;6.2;260
2023072410;2.6;130
2023072411;3.1;190
2023072412;1.6;300
2023072413;4.4;270
2023072414;5.0;290
2023072415;2.0;230
2023072416;3.8;190
2023072417;2.5;210
2023072418;4.3;180
2023072419;5.2;190
2023072420;4.4;200
2023072421;4.3;220
2023072422;3.6;230
2023072423;4.4;240
2023072500;2.7;240
2023072501;1.5;230
2023072502;1.1;260
2023072503;1.1;160
2023072504;1.4;140
2023072505;1.9;140
2023072506;3.0;150
2023072507;1.7;30
2023072508;1.9;170
2023072509;3.2;200
2023072510;6.4;220
2023072511;8.6;220
2023072512;6.1;240
2023072513;3.0;260
2023072514;3.8;220
2023072515;3.9;240
2023072516;5.5;240
2023072517;3.5;260
2023072518;3.5;230
2023072519;5.4;240
2023072520;5.0;250
2023072521;3.9;240
2023072522;5.3;250
2023072523;3.5;280
2023072600;2.8;270
2023072601;4.1;270
2023072602;5.0;270
2023072603;4.4;270
2023072604;3.9;270
2023072605;3.7;260
2023072606;3.5;260
2023072607;4.0;260
2023072608;3.7;270
2023072609;4.8;260
2023072610;6.9;240
2023072611;6.6;250
2023072612;6.7;250
2023072613;7.9;250
2023072614;3.9;260
2023072615;5.4;250
2023072616;5.1;250
2023072617;5.8;230
2023072618;5.0;230
2023072619;3.5;220
2023072620;3.8;210
2023072621;4.0;210
2023072622;2.9;230
2023072623;2.5;200
2023072700;2.6;220
2023072701;1.8;220
2023072702;1.7;190
2023072703;1.3;200
2023072704;1.5;200
2023072705;0.7;150
2023072706;1.3;160
2023072707;2.2;180
2023072708;1.8;180
2023072709;3.3;160
2023072710;3.5;160
2023072711;3.4;160
2023072712;5.2;240
2023072713;5.7;250
2023072714;5.6;240
2023072715;6.1;230
2023072716;6.3;240
2023072717;5.4;250
2023072718;3.3;250
2023072719;1.7;180
2023072720;1.4;160
2023072721;1.9;180
2023072722;1.1;180
2023072723;1.0;230
2023072800;1.3;180
2023072801;1.5;200
2023072802;1.5;200
2023072803;1.7;210
2023072804;1.5;210
2023072805;1.8;230
2023072806;2.2;240
2023072807;3.8;220
2023072808;5.6;230
2023072809;5.9;250
2023072810;5.2;250
2023072811;8.8;250
2023072812;7.1;260
2023072813;4.2;290
2023072814;3.7;290
2023072815;2.6;300
2023072816;2.0;320
2023072817;0.8;20
2023072818;0.8;320
2023072819;1.8;260
2023072820;2.5;240
2023072821;3.8;190
2023072822;3.2;190
2023072823;4.9;210
2023072900;3.5;250
2023072901;2.5;230
2023072902;2.4;210
2023072903;0.8;190
2023072904;1.3;190
2023072905;1.6;190
2023072906;3.2;180
2023072907;2.5;190
2023072908;4.1;210
2023072909;3.0;180
2023072910;3.8;210
2023072911;5.3;220
2023072912;5.0;280
2023072913;2.3;290
2023072914;3.5;270
2023072915;2.8;270
2023072916;3.2;290
2023072917;4.0;260
2023072918;4.1;240
2023072919;5.6;230
2023072920;4.1;210
2023072921;5.2;220
2023072922;3.1;230
2023072923;1.8;250
2023073000;2.0;240
2023073001;2.3;240
2023073002;2.0;210
2023073003;1.8;230
2023073004;4.2;250
2023073005;2.8;240
2023073006;4.6;240
2023073007;6.1;250
2023073008;5.5;250
2023073009;5.6;260
2023073010;6.9;250
2023073011;7.7;260
2023073012;8.6;270
2023073013;6.8;290
2023073014;6.6;300
2023073015;6.0;280
2023073016;5.5;280
2023073017;5.3;290
2023073018;5.0;300
2023073019;4.3;300
2023073020;4.2;300
2023073021;3.6;280
2023073022;3.0;250
2023073023;3.1;250
2023073100;2.6;240
2023073101;2.3;200
2023073102;1.7;240
2023073103;0.9;240
2023073104;0.9;170
2023073105;1.0;200
2023073106;2.8;210
2023073107;4.3;230
2023073108;5.4;240
2023073109;5.6;240
2023073110;6.4;250
2023073111;6.4;240
2023073112;6.4;250
2023073113;5.7;240
2023073114;5.4;250
2023073115;5.5;260
2023073116;5.9;240
2023073117;5.8;250
2023073118;3.4;270
2023073119;1.7;260
2023073120;1.8;190
2023073121;1.4;180
2023073122;1.3;180
2023073123;2.3;200
2023080100;2.3;210
2023080101;0.8;220
2023080102;1.1;170
2023080103;0.8;200
2023080104;3.0;240
2023080105;3.5;260
2023080106;3.1;180
2023080107;5.0;200
2023080108;4.1;210
2023080109;4.3;200
2023080110;4.4;260
2023080111;8.4;250
2023080112;7.0;250
2023080113;9.3;250
2023080114;8.1;250
2023080115;8.1;250
2023080116;9.6;240
2023080117;7.3;260
2023080118;6.3;240
2023080119;4.6;250
2023080120;4.3;230
2023080121;4.8;230
2023080122;4.7;240
2023080123;3.9;230
2023080200;5.3;240
2023080201;5.1;230
2023080202;2.8;230
2023080203;1.5;220
2023080204;0.9;160
2023080205;1.7;170
2023080206;3.1;160
2023080207;2.3;160
2023080208;2.4;190
2023080209;3.1;170
2023080210;3.5;180
2023080211;4.2;180
2023080212;4.0;140
2023080213;5.2;120
2023080214;4.2;130
2023080215;4.0;160
2023080216;4.5;150
2023080217;3.1;150
2023080218;2.7;100
2023080219;2.8;90
2023080220;2.2;170
2023080221;2.3;190
2023080222;3.8;310
2023080223;3.1;250
2023080300;6.4;240
2023080301;4.6;200
2023080302;3.7;210
2023080303;3.3;190
2023080304;3.3;200
2023080305;5.8;210
2023080306;5.6;220
2023080307;8.6;240
2023080308;9.4;250
2023080309;10.3;250
2023080310;9.5;260
2023080311;9.2;260
2023080312;10.0;250
2023080313;9.5;250
2023080314;8.6;260
2023080315;6.5;260
2023080316;6.3;260
2023080317;4.6;260
2023080318;4.1;260
2023080319;3.0;260
2023080320;1.8;310
2023080321;0.8;30
2023080322;3.9;160
2023080323;3.9;170
2023080400;4.8;190
2023080401;4.2;190
2023080402;3.2;190
2023080403;2.5;200
2023080404;2.9;200
2023080405;3.7;190
2023080406;3.9;220
2023080407;1.8;220
2023080408;1.9;180
2023080409;2.1;200
2023080410;1.3;270
2023080411;1.6;270
2023080412;1.5;260
2023080413;1.4;20
2023080414;2.4;70
2023080415;3.7;100
2023080416;4.5;100
2023080417;3.3;110
2023080418;2.0;110
2023080419;1.1;80
2023080420;0.5;100
2023080421;1.3;290
2023080422;1.7;290
2023080423;2.0;320
2023080500;2.2;320
2023080501;2.2;310
2023080502;3.0;310
2023080503;3.1;300
2023080504;2.7;300
2023080505;1.6;300
2023080506;2.0;310
2023080507;2.8;300
2023080508;2.7;290
2023080509;3.1;300
2023080510;2.5;300
2023080511;1.6;280
2023080512;1.6;20
2023080513;2.4;40
2023080514;2.2;90
2023080515;2.6;240
2023080516;2.7;250
2023080517;1.7;260
2023080518;1.8;260
2023080519;1.5;250
2023080520;2.3;240
2023080521;2.8;250
2023080522;4.0;240
2023080523;3.6;230
2023080600;3.4;220
2023080601;4.2;250
2023080602;2.8;260
2023080603;3.7;240
2023080604;3.2;220
2023080605;3.5;230
2023080606;5.0;240
2023080607;5.2;250
2023080608;6.1;240
2023080609;8.4;240
2023080610;9.0;250
2023080611;9.9;240
2023080612;12.0;250
2023080613;10.9;250
2023080614;11.2;240
2023080615;11.8;240
2023080616;8.3;250
2023080617;7.0;240
2023080618;7.3;250
2023080619;7.0;240
2023080620;8.5;240
2023080621;8.2;240
2023080622;8.6;240
2023080623;10.0;240
2023080700;10.6;240
2023080701;10.0;250
2023080702;10.5;240
2023080703;10.2;240
2023080704;9.3;240
2023080705;9.1;250
2023080706;8.9;250
2023080707;9.5;250
2023080708;9.6;250
2023080709;9.1;260
2023080710;9.7;260
2023080711;9.3;260
2023080712;7.8;270
2023080713;7.9;270
2023080714;6.1;270
2023080715;8.4;270
2023080716;8.1;270
2023080717;3.9;280
2023080718;3.1;260
2023080719;4.0;240
2023080720;4.6;220
2023080721;5.9;220
2023080722;6.5;230
2023080723;5.0;230
2023080800;3.8;220
2023080801;4.4;230
2023080802;3.4;230
2023080803;3.4;230
2023080804;2.8;240
2023080805;3.1;220
2023080806;3.3;230
2023080807;4.2;220
2023080808;5.3;240
2023080809;5.8;230
2023080810;5.7;250
2023080811;7.0;250
2023080812;6.5;250
2023080813;7.7;250
2023080814;6.2;260
2023080815;5.5;270
2023080816;5.6;270
2023080817;4.3;260
2023080818;3.8;260
2023080819;3.2;260
2023080820;2.2;260
2023080821;2.9;250
